pdf_page_index	text
79	Figure D.1: Prevalence of Employer Initiatives for AI Chatbot Adoption (a) Usage Policies (Figure 1) Marketing Software Developers Journalists HR Professionals IT Support Financial Advisors Customer Service Accountants Office Clerks Legal Professionals Teachers 0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 Encouraged Allowed Not Allowed No Policy Don’t Know (b) Have Enterprise AI Chatbot 1 Marketing Software Developers Journalists HR Professionals IT Support Financial Advisors Customer Service Accountants Office Clerks Legal Professionals Teachers 0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 Customized Standard (c) Have Received Training in AI Chatbots 1 Marketing Software Developers Journalists HR Professionals IT Support Financial Advisors Customer Service Accountants Office Clerks Legal Professionals Teachers 0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 Firm-Arranged Worker-Arranged Notes: This figure shows the share of workers affected by various employer initiatives related to AI chatbot adoption. Panel (a) shows employers’ policies on AI chatbot usage for work. Panel (b) indicates whether the employer has its own AI chatbot. Panel (c) reports whether workers have participated 1in AI chatbot training courses. Figure E.1 provides a workplace-level version of this graph, yielding similar results. Sample: All completed responses from the 2024 survey. 44
80	Figure D.2: Packages of Employer Initiatives for AI Chatbot Adoption Use Encouraged (43%) Use Not Encouraged (57%) 0 0.25 0.5 0.75 1 Enterprise Chatbot Training Both Notes: This figure shows the share of workers affected by different combinations of employer-led initiatives for chatbot adoption. Workers are grouped by whether their chatbot use is employer-encouraged or not. Within each group, the bars indicate the share of workers whose employer provides an enterprise AI chatbot, provide chatbot training, or both. Sample: All completed responses from the 2024 survey. Table D.1: Which Workplaces Have Adopted AI Chatbot Initiatives? Firm-Arranged Enterprise Encouraged Allowed Not Allowed No Policy Don’t Know Training Chatbot (1) (2) (3) (4) (5) (6) (7) Firm Age (10 Years) -0.0140∗∗ 0.0030 0.0028 0.0038∗ 0.0044 -0.0122∗∗ -0.0091∗ (0.0044) (0.0021) (0.0026) (0.0016) (0.0025) (0.0039) (0.0043) log(Firm Employment) 0.0036 -0.0082∗∗∗ 0.0036 -0.0195∗∗∗ 0.0204∗∗∗ -0.0048 0.0362∗∗∗ (0.0048) (0.0023) (0.0023) (0.0022) (0.0029) (0.0043) (0.0056) log(Firm Labor Productivity) 0.0468∗∗ 0.0275∗∗∗ 0.0051 -0.0374∗∗∗ -0.0420∗∗∗ 0.0765∗∗∗ 0.0697∗∗∗ (0.0153) (0.0077) (0.0051) (0.0077) (0.0084) (0.0135) (0.0176) Private Firm 0.0414∗ -0.0076 -0.0141∗ -0.0104 -0.0092 0.0257 0.0554∗∗ (0.0168) (0.0094) (0.0072) (0.0066) (0.0096) (0.0144) (0.0180) Occupation FE’s ✓ ✓ ✓ ✓ ✓ ✓ ✓ Mean of Outcome 0.419 0.209 0.061 0.132 0.178 0.231 0.375 Within R2 0.013 0.003 0.009 0.016 0.016 0.010 0.042 R2 0.106 0.005 0.032 0.046 0.071 0.023 0.123 Observations 24184 24184 24184 24184 24184 24184 24184 Notes: This table examines which firm characteristics predict the adoption of various employer initiatives to promote AI chatbot use. Columns (1)–(5) report results for employer usage policies, while Columns (6)–(7) report results for enterprise chatbots and firm-provided training. Firm characteristics are measured in 2021, our latest data year available. Labor productivity is measured as value added per full-time equivalent worker. The regressions control for whether the firm reports value added. The regressions also control for occupation fixed effects, and Table E.1 shows that the estimates are robust to adding controls for worker characteristics. Standard errors, reported in parentheses, are clustered at the firm level. Sample: The table is based on all completed responses from the 2024 survey that can be linked to the registry data. 45
81	D.2 Worker Adoption and Reported Effects D.2.1 Regression Specification Next, we examine how workers’ adoption of and benefits from AI chatbots vary with the employer-led chatbot initiatives. Specifically, we compare workers in the same occupations with similar characteristics and estimate how their adoption behaviors and reported benefits vary with employer initiatives for AI chatbots: Yi = γ ′ Xi + β ′ EmployerInitiativesi + εi , (69) where Yi is a chatbot-related outcome for worker i, such as use or reported benefits of AI chatbots for work; Xi is a vector of worker pre-determined characteristics, including age, gender, experience, and occupation fixed effects;29 and EmployerInitiativesi is a vector of employer-driven initiatives, including encouraging employees to use AI chatbots, investing in enterprise chatbot solutions, providing employee training— and combinations thereof. We estimate Equation (69) by OLS and cluster the standard errors by workplace-occupation level. The specification in Equation (69) is motivated by the literature on “Productivity J- Curves,” which emphasizes that complementary organizational investments may be critical for realizing the gains from new technologies (Brynjolfsson and Hitt, 2000; Brynjolfsson, Rock and Syverson, 2021). Moreover, because early adoption of AI chatbots was largely worker-driven, this analysis sheds light on the extent to which employers can move the needle and influence outcomes by also investing in the technology. Appendix A.1 presents a Roy-style model of chatbot adoption to help interpret the estimates in Equation (69). We draw on this framework in the discussions that follow. Although employer initiatives are not assigned through a randomized design, our rich data on firms and workers allow us to examine the robustness of our findings to several potential confounders. Appendix E.4 presents these robustness checks. First, we show that all results hold when controlling for firm characteristics (from Table D.1), 29 All worker characteristics are measured in 2022, before AI chatbots became available. 46
82	ensuring that differences across employer initiatives are not driven by variation in firm age, size, or productivity. Second, we show that the results are robust to controlling for workers’ detailed task mixes within occupations, demonstrating that the effects of employer initiatives are not driven by differences in the types of tasks more amenable to AI chatbot use.30 Finally, in our panel analyses in Section 3, we verify that adopters of different chatbot initiatives followed similar labor market trajectories prior to the arrival of AI chatbots. Together, these robustness checks help rule out confounding factors and support the validity of our estimated relationships. Finally, since our data are collected from workers rather than senior leadership, our estimates reflect employer initiatives as perceived by workers. Since employer policies may not be perfectly communicated, worker self-reports may not fully align with employer intentions. Nonetheless, Appendix E.5 shows that our findings are largely robust to using coworker reports to measure employer initiatives, demonstrating these may be interpreted as workplace-wide treatments. D.2.2 Adoption Figure D.3 shows how AI chatbot adoption varies with employer initiatives for a typical worker. The top estimate (No Initiative) highlights the bottom-up nature of adoption: even among workers whose employers neither encourage chatbot use, provide an enterprise chatbot, nor offer training, about 41% have used AI chatbots at work at some point, and 7% use them daily. Despite this high baseline, employer initiatives are associated with substantially higher adoption. Implemented individually, Encouraged use, Own chatbot, and Training each raise extensive-margin take-up rates to 76%, 57%, and 69%, respectively. Encouraged-use policies are especially effective at increasing intensive usage, raising daily use from 7% to 18%. In contrast, providing training or an enterprise chatbot without encouragement 30 We do not include task controls in our main specification, as task mix may itself be endogenous to chatbot adoption. Indeed, Section E.1.6 shows that AI chatbots have created new job tasks for many workers. 47
83	leads to only modest increases in daily use, to 9% and 8%, respectively. The bottom rows show adoption rates when employer initiatives are combined. Adop- tion peaks when all three—encouragement, enterprise chatbots, and training—are in place: 93% of workers in such settings report having used AI chatbots at work, and 28% use them daily. Employer initiatives not only boost adoption—they also influence who adopts the tools. Figure D.4 examines how the gender gap in AI chatbot adoption varies with employer initiatives, controlling for workers’ occupation, age, experience, earnings, and wealth. The No Initiative estimate shows that a substantial gender gap has emerged in chatbot adoption: without encouraged use, enterprise chatbots, or training, women are about 13 percentage points less likely than comparable men in the same occupation to have used AI chatbots.31 Notably, employer initiatives can significantly reduce this gap, with training proving especially effective. For instance, providing training alone narrows the gap to 7 percentage points, and combining training with other initiatives reduces it further, to just 2–3 percentage points. Table E.3 analyzes how employer initiatives affect other demographic gaps in adoption, and Appendix Figure E.5 shows gender gaps in daily usage. Employer initiatives also help close gaps by age, experience, and earnings. Training, in particular, is consistently effective in narrowing gaps in daily use as well. By contrast, encourage-use policies alone widen the gender gap in daily usage—from 3 to 10 percentage points. However, when encouragement is paired with training, the gap reverses: women become more likely than men to use AI chatbots daily, with a gender gap of –2 percentage points. 31 Figure E.4 shows that the gender gap in chatbot adoption persists even in workplaces where the tools are prohibited. Although employer bans are associated with a reduction in overall adoption to roughly one-third of the baseline rate, about 80% of the baseline gender gap remains. This pattern mirrors findings by Carvajal, Franco and Isaksson (2024), who document a similar gender gap in ChatGPT use among Norwegian bachelor’s students and show, using a vignette experiment, that the gap largely reflects male students continuing to use the tools even when explicitly banned. 48
84	Figure D.3: Employer Initiatives and Chatbot Adoption No Initiative Encourage Use Enterprise Chatbot Training Encourage Use + Enterprise Chatbot Encourage Use + Training Enterprise Chatbot + Training All Three 0 .2 .4 .6 .8 1 Daily Use Ever Used Notes: This figure illustrates how workers’ use of AI chatbots vary with their employer initiatives. The estimates are based on predicted values from Equation (69), varying EmployerInitiatives while holding workers’ characteristics X at their mean values. Whiskers represent 95% confidence bands of the predicted values. Some confidence intervals are too narrow to be distinguished from the point estimates at this scale. Table E.2 reports the full set of regression estimates, including specifications that use the share of workers with Monthly or More and Weekly or More usage as dependent variables. Sample: All completed responses from the 2024 survey linked to registry data. Figure D.4: Employer Initiatives and Gender Gaps in Adoption No Initiative Encouraged Use Enterprise Chatbot Training Encouraged Use + Enterprise Chatbot Encouraged Use + Training Enterprise Chatbot + Training All Three -.15 -.1 -.05 0 .05 Notes: This figure illustrates how gender gaps in AI chatbot adoption varies with employer initiatives. The estimates are obtained from a multivariate regression of AI chatbot adoption on worker characteristics X, controlling for occupation fixed effects, and are estimated separately based on employers’ AI chatbot initiatives. Worker characteristics include gender, age, experience, earnings, and net wealth; see Table E.3 for the full set of regression estimates. Whiskers represent 95% confidence intervals. Sample: All completed responses from the 2024 survey linked to registry data. 49
85	D.2.3 User-Reported Benefits Table D.2 shows how users’ reported benefits vary with their employer initiatives. Encouraged-use policies not only increase worker adoption of chatbots; they are also consistently linked to greater reported benefits, including larger time savings, higher quality, greater creativity, and improved job satisfaction. By contrast, enterprise chatbots and employer training, when introduced in isolation, are associated with lower reported productivity gains—suggesting these measures are often aimed more at preventing misuse than at enhancing the productivity of off-the-shelf tools. Finally, the largest reported benefits generally arise when employers adopt the full package: encouragement, enterprise chatbots, and training. The Roy adoption model in Appendix A.1 offers two explanations for why enterprise chatbots and training, when used in isolation, may be associated with lower reported benefits. First, these initiatives might reduce the time saved for all users. For instance, if employers implement training or invest in proprietary chatbots primarily to impose guardrails or prevent misuse, such constraints may also limit workers’ ability to fully exploit the tools’ productivity potential. Second, the lower average benefit may reflect compositional effects: training and enterprise chatbots may expand adoption to workers who inherently gain less from the technology. By contrast, the fact that encouraged- use policies increase both adoption and average reported benefits suggests that the common productivity gains are large enough to offset any negative selection from broader adoption.32,33 32 Disentangling the individual-level causal effects from the selection effects would require additional assumptions (e.g., on the functional form of the adoption model à la Heckman (1979)) or alternative sources of variation (e.g., an instrument that shifts adoption costs without affecting perceived benefits). We do not attempt to separate these effects, as we view the bundled impact of employer initiatives as informative in itself, highlighting the average benefits of AI chatbots that may arise under these different initiatives. 33 A less rosy interpretation of the benefits associated with encouraged-use policies in isolation is that these workplaces have adopted a “move fast and break things” approach to chatbots, prioritizing rapid deployment even at the risk of errors. In contrast, workplaces that offer training or enterprise chatbots may pursue a slower but potentially more sustainable path. If women are more sensitive to such risks, this interpretation may also help explain why encouraged-use policies alone widen the gender gap in daily use (see Table E.3). 50
86	Table D.2: Employer Initiatives and Reported Benefits by Adopters (1) (2) (3) (4) (5) (6) (7) Any Time Saving +15 min/day +60 min/day Quality Creativity Job Satisfaction No Benefits Encouraged Use 0.087∗∗∗ 0.107∗∗∗ 0.034∗∗∗ 0.076∗∗∗ 0.065∗∗∗ 0.065∗∗∗ -0.038∗∗∗ (0.011) (0.013) (0.009) (0.013) (0.013) (0.010) (0.008) Enterprise Chatbot -0.000 -0.039∗∗ -0.024∗ -0.033∗∗ -0.016 -0.003 0.027∗∗∗ (0.015) (0.017) (0.012) (0.017) (0.017) (0.014) (0.010) Employer Training -0.065∗∗∗ -0.042∗∗ -0.006 -0.041∗∗ -0.031∗ -0.008 0.086∗∗∗ (0.015) (0.017) (0.012) (0.017) (0.017) (0.014) (0.010) Encouraged Use × Enterprise Chatbot 0.009 0.031 0.014 0.045∗∗ 0.009 -0.007 -0.018 (0.019) (0.022) (0.016) (0.022) (0.023) (0.018) (0.013) Encouraged Use × Employer Training 0.028 -0.014 -0.013 0.066∗∗∗ 0.079∗∗∗ 0.014 -0.058∗∗∗ (0.021) (0.024) (0.018) (0.024) (0.025) (0.020) (0.014) Enterprise Chatbot × Employer Training 0.040 0.023 -0.011 0.095∗∗∗ 0.022 0.013 -0.076∗∗∗ (0.028) (0.032) (0.024) (0.032) (0.033) (0.026) (0.019) Encouraged Use × Enterprise Chatbot × Employer Training 0.023 0.068∗ 0.043 -0.047 -0.020 0.013 0.029 (0.035) (0.039) (0.029) (0.039) (0.040) (0.032) (0.023) No Initiative, Level 0.702 0.478 0.148 0.460 0.448 0.165 0.102 Worker Controls ✓ ✓ ✓ ✓ ✓ ✓ ✓ Occupation FEs ✓ ✓ ✓ ✓ ✓ ✓ ✓ Notes: This table shows how self-reported benefits from AI chatbot use vary by employer initiative. The table focuses on workers who have ever used AI chatbots for work. Estimates are based on Equation (69), with standard errors in parentheses. Sample: All completed 2024 survey responses linked to registry data. D.2.4 Workloads and Task Creation AI chatbots not only affect existing tasks—they also transform the nature of work itself. Figure D.5 shows how the emergence of new workloads from AI chatbots vary across employer initiatives. These new workloads may stem from individual workers taking on more work, from shifts in task allocation within teams, or from new demands generated by the tools themselves.34 The No Initiative estimates reveal that even in the absence of encouraged-use policies, enterprise solutions, or training, AI chatbots have generated new workloads for 12% of users (Panel (a)). Of these, 3 percentage points report doing more of the same tasks, 7 percentage points have taken on entirely new tasks, and 1 percentage point report doing both. Notably, the share of users performing new tasks increases to roughly 17% in workplaces with active chatbot initiatives. Training, in particular, is strongly associated with new job responsibilities, suggesting that these programs may be designed to help workers handle 34 Table E.7 shows that the vast majority (80%) of chatbot users say redirect time savings from AI chatbots to other job tasks. By contrast, fewer than 10% report taking additional breaks or leisure, and about 25% spend more time on the same tasks they initially saved time on. 51
87	new responsibilities introduced by AI tools. The importance of task creation for the impact of AI chatbots on workloads supports key theoretical predictions for how automation technologies may reinstate the demand for labor in the production process (Acemoglu and Restrepo, 2019; Autor et al., 2024). To further understand how AI chatbots affect the nature of work, we asked respondents to describe the new job tasks they perform as a result of AI chatbots. In Appendix B.3, we categorize the free-text responses into common new tasks associated with AI chatbots in each occupation. AI chatbots have generated new job tasks for workers across all 11 occupations, with 50% to 95% of these directly linked to AI use. Appendix B.3 breaks down the composition of AI-related job tasks by occupation and task category, and provides example tasks for each pair. Notably, most new work revolves around integrating and overseeing the use of AI chatbots. Specifically, only 41% of new tasks focus on “productive AI use” (AI Ideation, AI Content Drafting, and AI Data Insights), while the remaining 59% relate to “AI implementation and oversight” (AI Quality Review, AI Integration, and AI Ethics & Compliance).35 Figure E.10 shows that ethics and compliance tasks are especially common among workers who have received employer-provided training in AI chatbots. In contrast, workplaces that merely encourage chatbot use have a higher share of “productive AI tasks” focused on content generation and ideation. Consistent with the finding that AI chatbot workloads extend beyond direct use, Figure D.5.(b) shows that 5% of non-users report new workloads resulting from AI chatbots, with the effects most pronounced in workplaces with chatbot initiatives. In particular, Figure B.1.(b) shows that 10% of teachers who have not used AI chatbots report new workloads from the technology—almost entirely due to newly assigned tasks. 35 The most common task relates to the integration of AI chatbots into the workplace, accounting for 15%–40% of all new tasks, with the highest shares observed in IT support and software development. AI Integration refers to embedding AI chatbots into workflows to automate or enhance tasks. For example, software developers report “fine-tuning AI coding assistants by providing feedback and project-specific examples,” legal professionals describe “developing organizational AI usage policies and guidelines,” and teachers mention “adapting exams and assignments to account for AI tool usage.” 52
88	Figure D.5: Employer Initiatives and New Workloads From AI Chatbots (a) Adopters No Initiative Encourage Use Enterprise Chatbot Training Encourage Use + Enterprise Chatbot Encourage Use + Training Enterprise Chatbot + Training All Three 0 .05 .1 .15 .2 .25 New Tasks Same Tasks New and Same Tasks (b) Non-Adopters No Initiative Encourage Use Enterprise Chatbot Training Encourage Use + Enterprise Chatbot Encourage Use + Training Enterprise Chatbot + Training All Three 0 .05 .1 .15 .2 .25 New Tasks Same Tasks New and Same Tasks Notes: This figure illustrates how new workloads created by AI chatbots vary with employer initiatives. Panel (a) presents results for adopters, while Panel (b) focuses on non-adopters (workers who have never used AI chatbots for work). Estimates are predicted values from Equation (69), varying EmployerInitiatives while holding workers’ characteristics X at their mean values; see Table E.8 for the full set of regression estimates. Whiskers represent 95% confidence bands of the predicted values. Some confidence intervals are too narrow to be distinguished from the point estimates at this scale. Sample: All completed responses from the 2024 survey linked to registry data. In summary, the widespread creation of new tasks and spillovers to non-users highlight the broader workplace transformations caused by AI chatbots. Yet, the high prevalence of “non-productive AI tasks” related to integration, compliance, and oversight suggests that many organizations remain in the trough of a productivity J-curve. Notably, the 53
89	strong association between training and the emergence of non-productive tasks helps contextualize the finding in Section D.2.3 that training—when implemented in isolation—is linked to consistently lower productivity gains from AI chatbots. D.3 Total Time Savings What is the economic significance of the reported benefits of using AI chatbots? In Figure D.6, we combine workers’ frequency of use (from Figure D.3) with their reported time savings per day of usage (from Table D.2) to estimate time savings as a percent of total work hours. While time savings capture only one dimension of chatbot benefits—arguably the least transformative—their clear measurability in minutes per day makes them easy to quantify and compare. Moreover, because prior RCTs have also used time savings as a key metric for productivity gains, our estimates can be benchmarked against those studies. Finally, time savings remain the most commonly reported benefit among workers in our survey.36 Figure D.6 shows estimated time savings by workers’ occupations and whether their employer encourages chatbot use. We focus on the encouraged-use policy, as Sections D.2.2 and D.2.3 identify it as the primary driver of increased adoption and reported benefits. The occupational breakdown facilitates comparison with prior studies focused on specific job roles. Average time savings from AI chatbots vary from 6.8% among marketing professionals whose employers encourage their use to 0.6% among teachers in schools that do not encourage their use. Across our 11 occupations and employer policies, the average time savings amount to 2.8% of the total work hours of users. 36 Section 3.1 examines how various AI chatbot benefits—including time savings, enhanced creativity, improved quality, and other work-related dimensions—affect workers’ earnings and hours. 54
90	Figure D.6: Total Time Savings from AI Chatbots in % of Work Hours Marketing Professionals Software Developers HR Professionals IT Support Customer Service Legal Professionals Office Clerks Journalists Financial Advisors Accountants Teachers 0 1 2 3 4 5 6 7 8 Encouraged Adopters Non-Encouraged Adopters Notes: This figure presents workers’ time savings from AI chatbots, categorized by workers’ occupations and employer policies. The figure focuses on workers who have ever used AI chatbots for work. Occupations are sorted by their average time savings among encouraged users. We estimate total time savings by combining workers’ frequency of use (from Figure D.3) with their reported time savings per day of usage (from Table D.2). Table E.9 decomposes the time savings into each of its components: frequency of use, time savings per day of usage, and the covariance between the two. The table notes provide additional details on how time savings and usage frequencies are coded. Sample: The figure is based on all completed responses from the 2024 survey that can be linked to the registry data. D.4 Comparison to the Literature The widespread adoption of AI chatbots—and the substantial gender gaps in usage—are 1 well documented in the literature.37 We contribute to this evidence by documenting that employer initiatives for AI chatbot adoption are now common and play an important role in shaping overall adoption rates and demographic disparities in usage.38 The importance of employer policies in driving adoption aligns with Dillon et al. (2025), who show that firm effects are a key determinant of workers’ uptake of a randomized offer for Microsoft Copilot. The importance of training in closing gender gaps in adoption is 37 For example, our 2023 survey found that 39.8% of workers had used ChatGPT for work, with adoption rates 15.9 percentage points lower among women within occupations (Humlum and Vestergaard, 2025) (see Appendix E.1.4 for a comparison of the 2023 and 2024 adoption patterns). Higher adoption rates among younger, less experienced, and higher-earning workers also replicate the patterns observed in our earlier round. Bick, Blandin and Deming (2025) report similar adoption patterns among U.S. workers, and Otis et al. (2024) show that gender gaps in Generative AI adoption are pervasive across contexts. 38 By contrast, earlier surveys found relatively low take-up rates of AI at the firm level. For example, Bonney et al. (2024) document that as of February 2024, only 5.4% of U.S. firms reported using AI, with adoption in the leading sector (Information) still below 20%. 55
91	consistent with our 2023 survey round, in which women were significantly more likely to cite lack of training as a barrier to using ChatGPT (Humlum and Vestergaard, 2025). More broadly, the role of employer initiatives in AI chatbot adoption echoes a large literature on the diffusion of general-purpose technologies, which highlights the need for complementary investments and coinvention (Bresnahan and Greenstein, 1996; David, 1990; Feigenbaum and Gross, 2024). The fact that initiatives can be counterproductive in isolation, yet complementary in combination, aligns with the concept of “Productivity J-curves,” where firm-based complementary investments are needed to unlock the potential of new technologies (Brynjolfsson, Rock and Syverson, 2021; David, 1990). The reported time savings in Section D.3 may seem small compared to the substantial productivity gains—often exceeding 15%—documented by RCTs in our study occupa- tions.39,40,41,42 How can we reconcile workers’ modest reported time savings with the substantial effects observed in RCTs? First, as Figure D.6 shows, our reported time savings are highest precisely in the occupations covered by RCTs, such as customer and IT support (Brynjolfsson, Li and Raymond, 2025), marketing and human resources (Noy and Zhang, 2023), and software development (Peng et al., 2023). In contrast, reported savings are about half as large 39 Noy and Zhang (2023) report time savings of 37% from ChatGPT in text writing tasks representative of marketing and HR professionals. Brynjolfsson, Li and Raymond (2025) estimate productivity effects of 15% from a GPT-based chat assistant among customer and IT support agents, with more pronounced effects for less experienced workers. Cui et al. (2024) estimate a 26% productivity gain from GitHub Copilot among software developers, while Peng et al. (2023) report a 58% increase. 40 Our estimated productivity gains are closer to those of Acemoglu (2025), though for different reasons. While Acemoglu (2025) combines the experimental productivity estimates with a calibrated adoption curve, we measure both adoption and (self-reported) time savings directly. Bick, Blandin and Deming (2025) provide a thoughtful comparison between their survey-based estimates of productivity gains and the predictions of Acemoglu (2025). 41 Our time savings estimates align more closely with those of Bick, Blandin and Deming (2025), who, in a nationally representative U.S. survey, find an average reported time savings of 5.4% among users. However, their study does not split the time savings by occupation or employer policies, limiting direct comparability to our estimates. 42 Edelman, Ngwe and Peng (2023) shows that self-reported time savings from AI chatbots—particularly Microsoft Copilot—may overstate actual productivity gains. This further reinforces the point that workers’ productivity improvements from AI chatbots are modest, as our self-reported time savings estimates would then represent an upper bound on realized benefits. That said, overstated gains may not be the full story: Section 4.1 shows that workers’ self-reported earnings effects closely align with our difference-in-differences estimates based on administrative data, reflecting that workers recognize that AI chatbots have not materially improved their earnings. 56
92	among teachers, accountants, and financial advisors, whose tasks may be less suited to chatbot assistance. This occupational heterogeneity supports the concept of a “jagged frontier” of AI chatbot costs and benefits (Dell’Acqua et al., 2023), warranting caution against extrapolating productivity estimates across tasks or occupations. Relatedly, while RCTs often focus on tasks where AI chatbots are continuously applicable, the typical adopter in our data uses chatbots only every third to fourth day, diluting their overall time savings accordingly. On days when they do use the tools, however, average time savings still amount to just 6–7%, substantially below experimental estimates. Limited applicability may again be an important explanation: even on usage days, adopters spend only 5-6% of their work hours actively using AI chatbots (see Table E.10).43 Second, reported time savings are significantly higher when employers actively en- courage chatbot use. For example, marketers and software developers whose employers promote AI chatbots report time savings of approximately 7%. In this sense, RCTs may capture the productivity effects of a well-coordinated and carefully managed adoption of these tools. While such estimates provide valuable insight into the workplace potential of AI chatbots, our survey indicates that many users do not operate under similarly favorable conditions. This highlights the need for caution when extrapolating productivity benefits from controlled settings onto the broader economy.44 43 The time use estimates should be interpreted with caution, as we might not expect a 100% active utilization rate even in tasks where AI chatbots are directly applicable. For example, in the writing task studied by Noy and Zhang (2023), treated workers spent on average 3 minutes before pasting in a large block of text—presumably generated by ChatGPT. The workers then spend an additional 14 minutes manually editing and refining the output. In our data, adopters spend an average of 2.2% of their total work hours using AI chatbots—less than the time savings they report. This pattern is also consistent with Noy and Zhang (2023), where treated workers saved 10 minutes on average despite only 3 minutes of initial tool use. 44 Another source of discrepancy between our time savings estimates and those from RCTs lies in the parameter of interest: whereas experiments typically identify Average Treatment Effects (ATE) for the study population, our estimates reflect self-reported time savings among users—closer to an Average Treatment Effect on the Treated (ATT). However, if workers adopt chatbots based on their expected individual benefits—such that users tend to derive greater gains than non-users—the modest time savings reported in our survey appear even more stark when contrasted with the larger effects found in RCTs. 57
93	E Robustness Analysis E.1 Descriptive Evidence on Adoption E.1.1 Employer Initiatives Figure E.1 shows that the prevalence of employer initiatives (Figure D.1) is similar at the workplace level. Table E.1 shows that the correlations between employer initiatives and firm characteristics are robust to controlling for worker characteristics. 58
94	Figure E.1: The Prevalence of Employer Initiatives for AI Chatbot Adoption (Workplaces) (a) Usage Policies Marketing Software Developers Journalists HR Professionals IT Support Financial Advisors Customer Service Accountants Office Clerks Legal Professionals Teachers 0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 Encouraged Allowed Not Allowed No Policy Don’t Know (b) Have Enterprise AI Chatbot Marketing Software Developers Journalists 1 HR Professionals IT Support Financial Advisors Customer Service Accountants Office Clerks Legal Professionals Teachers 0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 Customized Standard (c) Have Received Training in AI Chatbots Marketing Software Developers Journalists 1 HR Professionals IT Support Financial Advisors Customer Service Accountants Office Clerks Legal Professionals Teachers 0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 Firm-Arranged Worker-Arranged Notes: This figure shows the share of workplaces affected by various employer initiatives related to AI chatbot adoption. Workers in our sample have been reweighted so all workplaces have the same weight. Panel (a) shows employers’ policies on AI chatbot usage for work. Panel (b) indicates whether the employer has its own AI chatbot. Panel (c) reports whether workers have participated in AI chatbot training courses. Sample: All completed responses from the 2024 survey. 1 59
95	Table E.1: Which Workplaces Have Adopted AI Chatbot Initiatives? Panel A: Within Occupations (Table D.1) Firm-Arranged Enterprise Encouraged Allowed Not Allowed No Policy Don’t Know Training Chatbot (1) (2) (3) (4) (5) (6) (7) Firm Age (10 Years) -0.0140** 0.0030 0.0028 0.0038* 0.0044 -0.0122** -0.0091* (0.0044) (0.0021) (0.0026) (0.0016) (0.0025) (0.0039) (0.0043) log(Firm Employment) 0.0036 -0.0082*** 0.0036 -0.0195*** 0.0204*** -0.0048 0.0362*** (0.0048) (0.0023) (0.0023) (0.0022) (0.0029) (0.0043) (0.0056) log(Firm Labor Productivity) 0.0468** 0.0275*** 0.0051 -0.0374*** -0.0420*** 0.0765*** 0.0697*** (0.0153) (0.0077) (0.0051) (0.0077) (0.0084) (0.0135) (0.0176) Private Firm 0.0414* -0.0076 -0.0141* -0.0104 -0.0092 0.0257 0.0554** (0.0168) (0.0094) (0.0072) (0.0066) (0.0096) (0.0144) (0.0180) Occupation FE’s ✓ ✓ ✓ ✓ ✓ ✓ ✓ Mean of Outcome 0.419 0.209 0.061 0.132 0.178 0.231 0.375 Within 2 0.013 0.003 0.009 0.016 0.016 0.010 0.042 2 0.106 0.005 0.032 0.046 0.071 0.023 0.123 Observations 24184 24184 24184 24184 24184 24184 24184 Panel B: Within Occupations, Worker Controls Firm Age (10 Years) -0.0135** 0.0026 0.0029 0.0039* 0.0041 -0.0119** -0.0088* (0.0045) (0.0021) (0.0026) (0.0016) (0.0025) (0.0039) (0.0043) log(Firm Employment) 0.0035 -0.0081*** 0.0037 -0.0197*** 0.0206*** -0.0050 0.0362*** (0.0047) (0.0023) (0.0023) (0.0022) (0.0028) (0.0043) (0.0055) log(Firm Labor Productivity) 0.0415** 0.0251** 0.0051 -0.0363*** -0.0355*** 0.0716*** 0.0640*** (0.0145) (0.0077) (0.0050) (0.0077) (0.0077) (0.0131) (0.0170) Private Firm 0.0396* -0.0094 -0.0140* -0.0098 -0.0064 0.0238 0.0533** (0.0167) (0.0092) (0.0071) (0.0067) (0.0094) (0.0144) (0.0178) Worker Controls ✓ ✓ ✓ ✓ ✓ ✓ ✓ Occupation FE’s ✓ ✓ ✓ ✓ ✓ ✓ ✓ Mean of Outcome 0.419 0.209 0.061 0.132 0.178 0.231 0.375 Within R2 0.024 0.006 0.010 0.018 0.039 0.017 0.053 R2 0.116 0.008 0.033 0.047 0.093 0.029 0.133 Observations 24184 24184 24184 24184 24184 24184 24184 Notes: This table examines which firm characteristics predict the adoption of various employer initiatives to promote AI chatbot use. Columns (1)–(5) report results for employer usage policies, while Columns (6)–(7) report results for enterprise chatbots and firm-provided training. Firm characteristics are measured in 2021, our latest data year available. Labor productivity is measured as value added per full-time equivalent worker. The regressions control for whether the firm reports value added. Panel A controls for occupation fixed effects (corresponding to Table D.1), whereas Panel B additionally controls for worker characteristics. Standard errors, reported in parentheses, are clustered at the firm level. Sample: The table is based on all completed responses from the 2024 survey that can be linked to the registry data. 60
