pdf_page_index	text
22	h i ∗,nev  2 Assumption 8. For each g ∈ G and t = {2, . . . , T − δ}, assume that E hnev g,t W ; κ g,t , δ < ∞ h i ∗ ∗,nev and E supκ∈Γ∗ ḣnev g,t (W ; κ) < ∞, where Γ is a small neighborhood of κg,t . Assumptions 7-8 are standard in the literature, see e.g. Abadie (2005), Wooldridge (2007), Bonhomme and Sauder (2011), Graham et al. (2012), and Sant’Anna and Zhao (2020). Assumption 7 requires that the √ first-step estimators are based on smooth parametric models and that the estimated parameters admit n- asymptotically linear representations, whereas Assumption 8 imposes some weak integrability conditions. Under mild moment conditions, these requirements are fulfilled when one adopts linear/nonlinear outcome regressions or logit/probit models, for example, and estimates the unknown parameters by (nonlinear) least squares, quasi-maximum likelihood, or other alternative estimation methods, see e.g. Chapter 5 in van der Vaart (1998), Wooldridge (2007), Graham et al. (2012) and Sant’Anna and Zhao (2020). In other words, Assumptions 7-8 allow for flexible parametric specifications of the nuisance functions and accommodate different estimation methods.   In what follows, we write wgtreat = wgtreat (W ), wgcomp (πg ) = wgcomp,nev (W ; πg ), and mnev nev g,t,δ βg,t,δ =    0 mnev X; β nev to minimize notation. For a generic κnev = π 0 , β nev 0 , define g,t,δ g,t,δ g,t g g,t,δ dr,nev treat,nev comp,nev est,nev ψg,t,δ (Wi ; κnev g,t ) = ψg,t,δ nev (Wi ; βg,t,δ ) − ψg,t,δ nev (Wi ; πg , βg,t,δ ) − ψg,t,δ nev (Wi ; πg , βg,t,δ ), (4.4) with treat,nev nev ) = wgtreat · Yt − Yg−δ−1 − mnev nev  ψg,t,δ (W ; βg,t,δ g,t,δ βg,t,δ − wgtreat · E wgtreat · Yt − Yg−δ−1 − mnev nev   g,t,δ βg,t,δ , comp,nev nev ) = wgcomp (πg ) · Yt − Yg−δ−1 − mnev nev  ψg,t,δ (W ; πg , βg,t,δ g,t,δ βg,t,δ − wgcomp (πg ) · E wgcomp (πg ) · Yt − Yg−δ−1 − mnev nev   g,t,δ βg,t,δ , and 0 est,nev ψg,t nev (W ; πg , βg,t,δ or,nev ) = lg,t nev βg,t,δ dr,nev,1 · Mg,t,δ + lgps,nev (πg )0 · Mg,t,δ dr,nev,2 , or,nev where lg,t (·) is the asymptotic linear representation of the estimator for the outcome evolution of the comparison groups as described in Assumption 7(iv), lgps,nev (·) is defined analogously for the generalized propensity score, and dr,nev,1 wgtreat − wgcomp (πg ) · ṁnev nev    Mg,t,δ =E g,t,δ βg,t,δ , dr,nev,2 = E αgps,nev (πg ) · Yt − Yg−δ−1 − mnev nev    Mg,t,δ g,t,δ βg,t,δ · ṗg (πg ) − E αgps,nev (πg ) · wgcomp (πg ) · Yt − Yg−δ−1 − mnev nev    g,t,δ βg,t,δ · ṗg (πg ) ,    . with ṁnev g,t,δ β nev g,t,δ = ∂mnev X; β nev g,t,δ g,t,δ nev , ṗ (π ) = ∂p (X; π )/ ∂π , and ∂βg,t,δ g g g g g ,   C pg (X; πg ) C αgps,nev (πg ) = E . (1 − pg (X; πg ))2 1 − pg (X; πg ) dr,nev nev Finally, let AT Tt≥(g−δ) and AT [ T t≥(g−δ) denote the vector of AT T (g, t) and AT [ T dr (g, t; δ), respec- 22
23	tively, for all g ∈ Gδ , t ∈ {2, . . . T − δ} such that t ≥ g − δ. Analogously, let Ψdr,nev t≥(g−δ) denote the collection dr,nev of ψg,t,δ across all g ∈ Gδ , t ∈ {2, . . . T − δ} such that t ≥ g − δ. Consider the following claim: For each g ∈ Gδ , t ∈ {2, . . . T − δ} such that t ≥ g − δ, ∃πg∗ ∈ Θps : P pg (X; πg∗ ) = pg (X) = 1 or  (4.5)     ∗,nev ∗,nev ∃βg,t,δ ∈ Θreg : P mnev g,t,δ X; βg,t,δ = m nev g,t,δ (X) = 1. Claim (4.5) says that either the working parametric model for the generalized propensity score is correctly specified, or the working outcome regression model for the comparison group is correctly specified. dr,nev The next theorem establishes the joint limiting distribution of AT [ T t≥(g−δ) . Theorem 2. Under Assumptions 1-4, 6-8, for each g and t such that g ∈ Gδ , t ∈ {2, . . . T − δ} and t ≥ g − δ, provided that (4.5) is true, n √ nev 1 X dr,nev n(AT [ T dr (g, t; δ) − AT T (g, t)) = √ ψg,t,δ (Wi ; κ∗,nev g,t ) + op (1). n i=1 Furthermore, as n → ∞, √ dr,nev d n(AT [ T t≥(g−δ) − AT Tt≥(g−δ) ) − → N (0, Σ) where Σ = E[Ψdr,nev dr,nev 0 t≥(g−δ) (W )Ψt≥(g−δ) (W ) ]. Theorem 2 provides the influence function for estimating the vector of group-time average treatment effects, AT Tt≥(g−δ) , as well as its limiting distribution. Importantly, Theorem 2 emphasizes the DR nev property of AT [ T dr (g, t; δ): it recovers the AT T (g, t) provided that either the propensity score working model or outcome regression working model for the “never treated” is correctly specified. In order to conduct inference, one can show that the sample analogue of Σ is a consistent estimator for Σ, which leads directly to standard errors and pointwise confidence intervals. Instead of following this route, we propose to use a simple multiplier bootstrap procedure to conduct asymptotically valid inference. Our proposed bootstrap leverages the asymptotic linear representations derived in Theorem 2 and inherits important advantages. First, it is easy to implement and very fast to compute. Each bootstrap iteration simply amounts to “perturbing” the influence function by a random weight V , and it does not require re-estimating the propensity score in each bootstrap draw. Second, in each bootstrap iteration, there are always observations from each group. This can be a real problem with the traditional empirical bootstrap where there may be no observations from a particular group in some particular bootstrap iteration. Third, computation of simultaneously (in g and t) valid confidence bands is relatively straightforward. This is particularly important since researchers are likely to use confidence bands to visualize estimation uncertainty about AT T (g, t) . Unlike pointwise confidence bands, simultaneous confidences bands do not suffer from multiple-testing problems and are guaranteed to cover all AT T (g, t)’s with a probability at least 1 − α. Finally, we note that our proposed bootstrap procedure can be readily modified to account for clustering, see Remark 10 below. To proceed, let Ψb dr,nev (W ) denote the sample-analogue of Ψdr,nev (W ), where population expec- t≥(g−δ) t≥(g−δ) tations are replaced by their empirical analogue, and the true nuisance functions and their derivatives are replaced by their estimators. Let {Vi }ni=1 be a sequence of iid random variables with zero mean, 23
24	unit variance, and finite third moment, independent of the original sample {Wi }ni=1 . A popular exam- √ √ ple involves iid Bernoulli variates {Vi } with P (V = 1 − κ) = κ/ 5 and P (V = κ) = 1 − κ/ 5, where √  κ= 5 + 1 /2, as suggested by Mammen (1993). ∗,dr,nev dr,nev We define AT [ T t≥(g−δ) , a bootstrap draw of AT [ T t≥(g−δ) , via ∗,dr,nev dr,nev h i AT [ T t≥(g−δ) = AT [ b dr,nev (W ) . T t≥(g−δ) + En V · Ψ (4.6) t≥(g−δ) The next theorem establishes the asymptotic validity of the multiplier bootstrap procedure proposed above. Theorem 3. Under the assumptions of Theorem 2 √   ∗,dr,nev dr,nev d n AT T t≥(g−δ) − AT T t≥(g−δ) → N (0, Σ), [ [ ∗ d where Σ is as in Theorem 2, and → denotes weak convergence (convergence in distribution) of the bootstrap ∗ law in probability, i.e., conditional on the original sample {Wi }ni=1 . Additionally, for any continuous functional Γ(·),14 √    ∗,dr,nev dr,nev d Γ n AT [ T t≥(g−δ) − AT [ T t≥(g−δ) → Γ (N (0, Σ)) . ∗ We now describe a practical bootstrap algorithm to compute studentized confidence bands that cover AT T (g, t) simultaneously over all t ≥ g − δ with a pre-specified probability 1 − α in large samples. This is similar to the bootstrap procedures used in Kline and Santos (2012), Belloni et al. (2017) and Chernozhukov et al. (2018) in different contexts. ∗,dr,nev Algorithm 1. 1) Draw a realization of {Vi }ni=1 . 2) Compute AT [ T t≥(g−δ) as in (4.6), denote its (g, t)- ∗ element as AT [ T (g, t) , and form a bootstrap draw of its limiting distribution as √  ∗  R̂∗ (g, t) = n AT [ T (g, t) − AT [ T (g, t) . 3) Repeat steps 1-2 B times. 4) Compute a bootstrap estimator of the main diagonal of Σ1/2 such as the bootstrap interquartile range normalized by the interquartile range of the standard normal distribu- b 1/2 (g, t) = (q0.75 (g, t) − q0.25 (g, t)) / (z0.75 − z0.25 ) , where qp (g, t) is the pth sample quantile of the tion, Σ R̂∗ (g, t) in the B draws, and zp is the pth quantile of the standard normal distribution. 5) For each boot- strap draw, compute t−testt≥(g−δ) = max(g,t) R̂∗ (g, t) Σ b (g, t)−1/2 . 5) Construct b c1−α as the empirical (1 − a)-quantile of the B bootstrap draws of t−testt≥(g−δ) . 6) Construct the bootstrapped simultaneous b (g, t)−1/2 /√n]. nev confidence band for AT T (g, t), t ≥ (g − δ) , as C b (g, t) = [AT [ T dr (g, t; δ) ± b c1−α Σ The next corollary to Theorem 3 states that the simultaneous confidence band for AT T (g, t) described in Algorithm 1 has correct asymptotic coverage. Corollary 1. Under the assumptions of Theorem 2, for any 0 < α < 1, as n → ∞,   P AT T (g, t) ∈ C b (g, t) ∀t ∈ {2, . . . , T } , g ∈ Gδ : t ≥ g − δ → 1 − α, 14 Since the number of periods T is fixed, Γ(·) should be interpreted as a continuous functional between Euclidean spaces. 24
25	where C b (g, t) is as defined in Algorithm 1. Remark 10. In DiD applications, it is common to use “cluster-robust” inference procedures; see, e.g., Wooldridge (2003) and Bertrand et al. (2004). However, we note that the choice of whether to cluster or not is usually not obvious, and depends on the kind of uncertainty one is trying to reflect; see, e.g., Abadie et al. (2017) for a discussion in a cross-sectional setup.15 In the case that one wishes to account for clustering to reflect “cluster-based” sampling uncertainty, we note that this can be done in a straight- forward manner using a small modification of the multiplier bootstrap described above, provided that the number of cluster is “large.” More precisely, instead of drawing observation-specific V ’s, one simply needs to draw cluster-specific V ’s; see, e.g., Sherman and Le Cessie (2007), Kline and Santos (2012), Cheng et al. (2013), and MacKinnon and Webb (2018, 2020). If the number of clusters is “small,” however, the application of the aforementioned bootstrap procedure is not warranted.16 Remark 11. In Algorithm 1 we have required an estimator for the main diagonal of Σ. However, we note that if one takes Σ b (g, t) = 1 for all (g, t), the result in Corollary 1 continues to hold. However, the resulting “constant width” simultaneous confidence band may be of larger length; see, e.g., Montiel Olea and Plagborg-Møller (2018) and Freyberger and Rai (2018). Remark 12. The above results focus on making inference about AT T (g, t)’s in (effective) post-treatment periods t ≥ g − δ. Although the limited anticipation condition in Assumption 3 implies that AT T (g, t) = 0 for all t < g − δ regardless of the group g, it is common practice to also estimate these pre-treatment parameters and use them to assess the credibility of the underlying identifying assumptions. Note that our DiD estimands (2.2) - (2.7) can be easily adjusted to include these by simply replacing the “long differences” (Yt − Yg−δ−1 ) with the “short differences” (Yt − Yt−1 ) for all t < g − δ. All our results dr,nev continues to hold when one augments AT [ T t≥(g−δ) to also include these estimates for the AT T (g, t)’s in the pre-treatment periods t < g − δ. 4.2 Asymptotic Theory for Summary Parameters Assume, for simplicity, that Assumption 3 holds with δ = 0. In this section, we discuss how one can estimate and make inference about the summary measures of the casual effects discussed in Section 3. More concisely, we consider parameters of the form of θ as defined in (3.1), which covers all of the aggregated parameters discussed in Section 3. Given the discussion in Section 4.1, a natural way to estimate θ is to use the plug-in type estimators T XX nev θ̂ = w b (g, t) AT [ T dr (g, t; 0) , g∈G t=2 15 The formal results in Abadie et al. (2017) focus on the cross section case and rely on additional functional form restrictions that we do not impose in this paper. Fully extending the results of Abadie et al. (2017) to the semiparametric panel data case is beyond the scope of our paper. 16 In such cases, provided that one is comfortable imposing additional functional form assumptions, one could use alter- native procedures such as Conley and Taber (2011) and Ferman and Pinto (2019). Extending these proposals to our setup is beyond the scope of this paper though. 25
26	b (g, t) are estimators for w (g, t) such that for all g ∈ G and t = 2, . . . , T , where w n √ 1 X w b (g, t) − w (g, t)) = √ n (w ξg,t (Wi ) + op (1) , n i=1 w (W)0 finite and positive definite. Estimators based on the sample  w   w  with E ξgt (W) = 0 and E ξgt (W)ξgt analogue of the weights discussed in Section 3 satisfy this condition. Let T   dr,nev (Wi ; κ∗,nev XX lw (Wi ) = w (g, t) · ψg,t,0 g,t ) + ξ w g,t (W i ) · AT T (g, t) , g∈G t=2 dr,nev where ψg,t,δ are as defined in (4.4). The following result follows immediately from Theorem 2, and can be used to conduct asymptotically valid inference for the summary causal parameters θ. Corollary 2. Under the assumptions of Theorem 2, n √ 1 X w n(θ̂ − θ) = √ l (Wi ) + op (1) n i=1  h i d → N 0, E lw (W )2 − Corollary 2 implies that one can construct standard errors andh confidence i intervals for summary treatment effect parameters based on a consistent estimator of E lw (W )2 or by using a bootstrap procedure like the one in Algorithm 1. The main advantage of using the bootstrap procedure akin to Algorithm 1 is that inference procedures would be robust against multiple-testing problems. This bal (e; e0 ), θ (g̃), and θ t̃ , as practitioners would  is particularly attractive when considering θes (e), θes sel c probably analyze how these parameters differ across event-times e, groups g̃, and calendar-time t̃. Remark 13. As discussed in Remark 10, the validity of the “cluster-robust” multiplier bootstrap procedure relies on the number of clusters being “large.” In some applications such a condition may be more plausible when analyzing the aggregated parameter θ than when analyzing the AT T (g, t) themselves. 5 The Effect of Minimum Wage Policy on Teen Employment In this section, we illustrate the empirical relevance of our proposed methods. To do this, we apply our methods to study the effect of the minimum wage on teen employment. The main goal of this section is to compare results arising from using a TWFE specification (as is most common in applications) to results coming from our proposed method. We think that this comparison is important in order to get a sense of whether the theoretical limitations of TWFE discussed in recent work end up translating into meaningful differences in applications. Moreover, one might expect that understanding the effect of a minimum wage change on employment is a challenging case for TWFE as the effect of the minimum wage may be dynamic (Meer and West (2016)) and the timing of minimum wage changes varies across states. Unlike TWFE, the approach that we have proposed in the current paper is robust to these challenges. 26
27	By far the most common approach to trying to understand the effect of the minimum wage on em- ployment is to exploit variation in the timing of minimum wage increases across states. Our identification strategy follows this approach. In particular, we consider a time period from 2001-2007 where the federal minimum wage was flat at $5.15 per hour. We focus on county level teen employment in states whose minimum wage was equal to the federal minimum wage at the beginning of the period. Some of these states increased their minimum wage over this period – these become treated groups. In particular, we define groups by the time period when a state first increased its minimum wage. Others did not increase their minimum wage – these are the untreated group. This setup allows us to have more data than local case study approaches. On the other hand, it also allows us to have cleaner identification (state-level minimum wage policy changes) than in studies with more periods; the latter setup is more complicated than ours particularly because of the variation in the federal minimum wage over time. It also allows us to check for internal consistency of identifying assumptions – namely whether or not the identifying assumptions hold in periods before particular states raised their minimum wages. We use county level data on teen employment and other county characteristics. County level teen employment comes from the Quarterly Workforce Indicators (QWI), as in Dube et al. (2016); see Dube et al. (2016) for a detailed discussion of this dataset. Other pre-treatment county characteristics come from the 2000 County Data Book. These include county population in 2000, the fraction of the population that is white, educational characteristics from 1990, median income in 1997, and the fraction of the population below the poverty level in 1997. After dropping ten states due to their minimum wage being higher than the federal minimum wage in 2000, seven other states for lack of data on teen employment, and four other states in the Northern census region, our final sample includes county-level data from 29 states. We provide additional details on constructing the data in the Supplementary Appendix. Summary statistics for county characteristics are provided in Table 2. There are some notable dif- ferences in county characteristics between counties in states that increased their minimum wage and in states that did not increase their minimum wage. Treated counties are much less likely to be in the South. They also have much higher population (on average 94,000 compared to 53,000 for untreated counties). The proportion of white residents is higher in treated counties (on average, 89% compared to 83% for untreated counties). There are smaller differences in the fraction with high school degrees and the poverty rate though the differences are both statistically significant. Treated counties have a somewhat higher fraction of high school graduates and a somewhat lower poverty rate. 5.1 Results In the following we discuss different sets of results using different identification strategies. In particular, we consider the cases in which one would assume that the parallel trends assumption would hold un- conditionally, and when it holds only after controlling on observed characteristics X. In the main text, we consider the case where never-treated counties are the comparison group and where we do not allow for any anticipation effects (i.e., δ = 0). We provide results using the not-yet-treated counties as the comparison group and allowing for one year anticipation in the Supplementary Appendix; results from those cases are quite similar to the ones presented here. The first set of results comes from using the unconditional parallel trends assumption to estimate the 27
28	Table 2: Summary Statistics for Main Dataset Treated Counties Untreated Counties Diff. P-val on Diff. Midwest 0.59 0.34 0.25 0.00 South 0.27 0.59 -0.32 0.00 West 0.14 0.07 0.07 0.00 Population (1000s) 94.32 53.43 40.89 0.00 White 0.89 0.83 0.06 0.00 HS Graduates 0.59 0.55 0.04 0.00 Poverty Rate 0.13 0.16 -0.03 0.00 Median Inc. (1000s) 33.91 31.89 2.02 0.00 Notes: Summary statistics for counties located in states that raised their minimum wage between Q2 of 2003 and Q1 of 2007 (treated) and states whose minimum wage was effectively set at the federal minimum wage for the entire period (untreated). The sample consists of 2284 counties. Sources: Quarterly Workforce Indicators and 2000 County Data Book effect of raising the minimum wage on teen employment. The results for group-time average treatment effects are reported in Panel (a) of Figure 1 along with a uniform 95% confidence band. All inference procedures use clustered bootstrapped standard errors at the county level, and account for the autocorre- lation of the data. The plot contains pre-treatment estimates that can be used to “pre-test” the parallel trends assumption as well as treatment effect estimates in post-treatment periods. The group-time average treatment effect estimates provide support for the view that increasing the minimum wage led to a reduction in teen employment. For 5 out of 7 group-time average treatment ef- fects, there is a clear statistically significant negative effect on employment. The other two are marginally insignificant (and negative). The group-time average treatment effects range from 2.3% lower teen em- ployment to 13.6% lower teen employment. The simple average (weighted only by group size) is 5.2% lower teen employment, and the average effect of a minimum wage increase across all groups that in- O above) is 3.9% lower teen employment creased their minimum wage (corresponding to an estimate of θsel (see Panel (a) of Table 3). A two-way fixed effects model with a post treatment dummy variable also provides similar results, indicating 3.7% lower teen employment due to increasing the minimum wage. In light of the literature on the minimum wage these results are not surprising as they correspond to the types of regressions that tend to find that increasing the minimum wage decreases employment; see the discussion in Dube et al. (2010). As in Meer and West (2016), there also appears to be a dynamic effect of increasing the minimum wage. For Illinois (the only state in the group that first raised its minimum wage in 2004), teen employment is estimated to be 3.4% lower on average in 2004 than it would have been if the minimum wage had not been increased. In 2005, teen employment is estimated to be 7.1% lower; in 2006, 12.5% lower; and in 2007, 13.6% lower. For states first treated in 2006, there is a small effect in 2006: 2.3% lower teen employment; however, it is larger in 2007: 7.1% lower teen employment. Panel (a) of Table 3 reports aggregated treatment effect measures. First, we consider how the effect of increasing the minimum changes by the amount of time that the policy has been in place. These parameters paint largely the same picture as the group-time average treatment effects. The effect of 28
29	Figure 1: Minimum Wage Group-Time Average Treatment Effects ● Pre−Treatment ● Post−Treatment (a) Unconditional Parallel Trends (b) Conditional Parallel Trends Group 2004 Group 2004 0.2 0.2 0.1 0.1 ● ● ● 0.0 0.0 ● ● ● ● ● ● ● −0.1 −0.1 ● ● −0.2 −0.2 2002 2003 2004 2005 2006 2007 2002 2003 2004 2005 2006 2007 Group 2006 Group 2006 0.2 0.2 0.1 0.1 ● ● ● ● ● ● 0.0 0.0 ● ● ● ● ● ● −0.1 −0.1 −0.2 −0.2 2002 2003 2004 2005 2006 2007 2002 2003 2004 2005 2006 2007 Group 2007 Group 2007 0.2 0.2 0.1 0.1 ● ● ● ● 0.0 ● 0.0 ● ● ● ● ● ● ● −0.1 −0.1 −0.2 −0.2 2002 2003 2004 2005 2006 2007 2002 2003 2004 2005 2006 2007 Notes: The effect of the minimum wage on teen employment estimated under the unconditional parallel trends assumption (Panel (a)) and the conditional parallel trends assumption (Panel (b)). Red lines give point estimates and uniform 95% confidence bands for pre-treatment periods allowing for clustering at the county level. Under the null hypothesis of the parallel trends assumption holding in all periods, these should be equal to 0. Blue lines provide point estimates and uniform 95% confidence bands for the treatment effect of increasing the minimum wage allowing for clustering at the county level. The top row includes states that increased their minimum wage in 2004, the middle row includes states that increased their minimum wage in 2006, and the bottom row includes states that increased their minimum wage in 2007. The estimates in Panel (b) use the the doubly robust estimator discussed in the text. increasing the minimum wage on teen employment appears to be negative and increasing in magnitude the longer states are exposed to the higher minimum wage. In particular, in the first year that a state increases its minimum wage, teen employment is estimated to decrease by 2.7%, in the second year it is estimated to decrease by 7.1%, in the third year by 12.5%, and in the fourth year by 13.6%. Notice that the last two dynamic treatment effect estimates are exactly the same as the estimates coming from Illinois alone because Illinois is the only state that is treated for at least two years. These results are robust to keeping the composition of groups constant by “balancing” the groups across different lengths of exposure to the treatment (see the row in Table 3 labeled ‘Event Study w/ Balanced Groups’). When we restrict the sample to only include groups that had a minimum wage increase for at least one full year (i.e., we keep groups 2004 and 2006 but not 2007), we estimate that the effect of increasing the minimum wage on impact is 2.7% lower teen employment and 7.1% lower teen employment one year after 29
30	the increase.17 Table 3: Minimum Wage Aggregated Treatment Effect Estimates (a) Unconditional Parallel Trends Partially Aggregated Single Parameters TWFE -0.037 (0.006) Simple Weighted Average -0.052 (0.006) Group-Specific Effects g=2004 g=2006 g=2007 -0.091 -0.047 -0.028 -0.039 (0.019) (0.008) (0.007) (0.007) Event Study e=0 e=1 e=2 e=3 -0.027 -0.071 -0.125 -0.136 -0.090 (0.006) (0.009) (0.021) (0.023) (0.013) Calendar Time Effects t=2004 t=2005 t=2006 t=2007 -0.034 -0.071 -0.055 -0.050 -0.052 (0.019) (0.02) (0.009) (0.006) (0.013) Event Study e=0 e=1 w/ Balanced Groups -0.027 -0.071 -0.049 (0.009) (0.009) (0.008) (b) Conditional Parallel Trends Partially Aggregated Single Parameters TWFE -0.008 (0.006) Simple Weighted Average -0.033 (0.007) Group-Specific Effects g=2004 g=2006 g=2007 -0.044 -0.029 -0.029 -0.031 (0.020) (0.008) (0.008) (0.007) Event Study e=0 e=1 e=2 e=3 -0.024 -0.041 -0.050 -0.071 -0.046 (0.006) (0.009) (0.022) (0.026) (0.013) Calendar Time Effects t=2004 t=2005 t=2006 t=2007 -0.030 -0.025 -0.030 -0.049 -0.033 (0.022) (0.021) (0.009) (0.007) (0.012) Event Study e=0 e=1 w/ Balanced Groups -0.016 -0.041 -0.028 (0.010) (0.009) (0.008) Notes: The table reports aggregated treatment effect parameters under the unconditional and conditional parallel trends assumptions and with clustering at the county level. The row ‘TWFE’ reports the coefficient on a post-treatment dummy variable from a two-way fixed effects regression. The row ‘Simple Weighted Average’ reports the weighted average (by group size) of all available group-time average treatment effects as in Equation (3.10). The row ‘Group-Specific Effects’ summarizes average treatment effects by the timing of the minimum wage increase; here, g indexes the year that a county is first treated. The row ‘Event Study’ reports average treatment effects by the length of exposure to the minimum wage increase; here, e indexes the length of exposure to the treatment. The row ‘Calendar Time Effects’ reports average treatment effects by year; here, t indexes the year. The row ‘Event Study w/ Balanced Groups’ reports average treatment effects by length of exposure using a fixed set of groups at all lengths of exposure; here, e indexes the length of exposure and the sample consists of counties that have at least two years of exposure to minimum wage increases. The column ‘Single Parameters’ represents a further aggregation of each type of parameter, as discussed in the text. The estimates in Panel (b) use the the doubly robust estimator discussed in the text. 17 Notice that these estimates are exactly the same as in the first two periods for the dynamic treatment effect estimates that do not hold the composition of groups constant across different lengths of exposure. The reason that they are the same for initial exposure is coincidental as the results holding group composition constant do not include the group first treated in 2007 (the estimated effect of the minimum wage in 2007 for the group of states first treated in 2007 is 2.76% lower teen employment which just happens to correspond to the estimated effect for the balanced groups). On the other hand, for the second period, they correspond by construction because both estimates only include the groups first treated in 2004 and 2006. 30
31	Our summary parameters aggregated by group and by calendar time are also consistent with the idea that increasing the minimum wage had a negative effect on county level teen employment relative to what would have happened in the absence of the minimum wage increase. The second set of results comes from using the conditional parallel trends assumption; that is, we assume only that counties with the same characteristics would follow the same trend in teen employment in the absence of treatment. The county characteristics that we use are region of the country, county population, county median income, the fraction of the population that is white, the fraction of the population with a high school education, and the county’s poverty rate. We use the doubly robust estimation procedure discussed above. Thus, estimation requires a first step estimation of the generalized propensity score and outcome regression discussed above. For each generalized propensity score, we estimate a logit model that includes each county characteristic along with quadratic terms for population and median income.18 For the outcome regressions, we use the same specification for the covariates. Before presenting these results, we note that our doubly robust estimation procedure is not compu- tationally demanding. Our estimates of group-time average treatment effects in this section (across all groups and time periods and including our multiplier bootstrap with 1000 iterations) run in 3.0 seconds on a laptop with a 2.80-GHz Intel i5 processor with 8GB of RAM and without using any parallel processing. For comparison’s sake, we first estimate the coefficient on a post-treatment dummy variable in a model with unit fixed effects and region-year fixed effects. This is very similar to one of the sorts of models that Dube et al. (2010) finds to eliminate the correlation between the minimum wage and employment. Like Dube et al. (2010), using this specification, we find that the estimated coefficient is small and not statistically different from 0. However, one must have in mind that the approach we proposed in this article is different from the two-way fixed effects regression. In particular, we explicitly identify group- time average treatment effects for different groups and different times, allowing for arbitrary treatment effect heterogeneity as long as the conditional parallel trends assumption is satisfied. Thus, our causal parameters have a clear interpretation. As pointed out by Wooldridge (2005a), Chernozhukov et al. (2013), de Chaisemartin and D’Haultfœuille (2020), Borusyak and Jaravel (2017), Goodman-Bacon (2019) and Sloczyński (2018), the same may not be true for two-way fixed effects regressions in the presence of treatment effect heterogeneity.19 The results using our approach are available in Panel (b) in Figure 1 and Panel (b) in Table 3. Interestingly, we find quite different results using our approach than are suggested by the two-way fixed effects regression approach. In particular, we continue to find evidence that increasing the minimum wage tended to reduce teen employment. The estimated group-time average treatment effects range from 0.9% lower teen employment (not statistically different from 0) in 2006 for the group of states first treated in 2006 to 7.1% lower teen employment in 2007 for states first treated in 2004. Now, 3 of 7 group-time average treatment effects are statistically significant. The average effect of increasing the minimum wage 18 Using the propensity score specification tests proposed by Sant’Anna and Song (2019), we fail to reject the null hy- pothesis that these models are correctly specified at the usual significance levels. 19 Our approach is also different from that of Dube et al. (2010) in several other ways that are worth mentioning. We focus on teen employment; Dube et al. (2010) considers employment in the restaurant industry. Their most similar specification to the one mentioned above includes census division-time fixed effects rather than region-time fixed effects though the results are similar. Finally, our period of analysis is different from theirs; in particular, there are no federal minimum wage changes over the periods we analyze. 31
32	on teen employment across all groups that increased their minimum wage is a 3.1% reduction in teen employment. This estimate is much different from the TWFE estimate. In addition, the pattern of dynamic treatment effects where the magnitude of the effect of increasing the minimum wage tends to increase with length of exposure is the same as in the unconditional case. Overall, our results suggest that increasing the minimum wage decreased teen employment relative to what it would have been without the policy change. However, there are some important limitations of our application. First, some of the estimates of pseudo group-time average treatment effects in pre-treatment periods in Figure 1 are significantly different from zero which provides some suggestive evidence against the parallel trends assumption. Second, as discussed in the Supplementary Appendix, there is some heterogeneity in the size of the minimum wage increase itself across states which could complicate the interpretation of our results. Together, these suggest that our results should be interpreted with some caution. That being said, we think that the key takeaway from the application is that, (implicitly) holding the main identifying assumptions constant, in a prominent application in economics that has many very common features (treatment effect heterogeneity, dynamic effects, and staggered treatment adoption) the choice of estimation method can potentially lead to qualitatively different conclusions. 6 Conclusion This paper has considered Difference-in-Differences methods in the case where there are more than two time periods and units can become treated at different points in time – a commonly encountered setup in empirical work in economics. In this setup, we have proposed group-time average treatment effects, AT T (g, t), that are the average treatment effect in period t for the group of units first treated in period g. Unlike the more common approach of including a post-treatment dummy variable in a two-way fixed effects regression, AT T (g, t) corresponds to a well defined treatment effect parameter. We also showed that once AT T (g, t) has been obtained for different values of g and t, they can be aggregated into other parameters to more concisely summarize heterogeneity with respect to some particular dimension of interest (such as length of exposure to the treatment) or, alternatively, into a single overall treatment effect parameter. In addition, our approach is suitable (i) for cases where the parallel trends assumption holds only after conditioning on covariates, (ii) using different comparison groups such as the never- treated or not-yet-treated, and (iii) when units can anticipate participating in the treatment and may adjust their behavior before the treatment is implemented. We view such flexibility as an important component of our proposed methodology. We also provided nonparametric identification results leading to outcome regression, inverse proba- bility weighting, and doubly robust estimands. Given that our nonparametric identification results are constructive, we proposed to estimate AT T (g, t) using its sample analogue. We established consistency and asymptotic normality of the proposed estimators, and proved the validity of a powerful, but easy to implement, multiplier bootstrap procedure to construct simultaneous confidence bands for AT T (g, t). The computational costs of our approach are generally low, and code for implementing our approach is available in the R did package. Finally, we applied our approach to study the effect of minimum wage increases on teen employment. We found some evidence that increasing the minimum wage led to reductions in teen employment. More 32
