pdf_page_index	text
26	Unlike Dobkin et al. (2018), we restrict our analysis to a subsample of these individuals who appear throughout waves 7-11 (roughly 2004-2012). Our sample of analysis therefore includes HRS respondents with index hospitalization during waves 8-11. The purpose of this sample restriction is to maintain a bal- anced panel with a reasonable sample size. Here i indexes an individual, and t indexes survey wave (T = 4) and is normalized to zero for wave 7, the first wave in our sample. Among the outcomes Yi,t studied by Dobkin et al. (2018), we focus on two: out-of-pocket medical spending and labor earnings. They are derived from self-reports, adjusted to 2005 dollars and censored at the 99.95th percentile. Summary statistics. Table 2 presents basic summary statistics for our analysis sample before hospital- ization. We have a slightly lower fraction of white in our sample, but otherwise have a similar sample to Dobkin et al. (2018). In Panel D, we compare means of the cross-sectional distributions of outcomes for individuals who have not been hospitalized by each wave. The size of the sample conditional on not having been hospitalized strictly decreases with each subsequent wave. There are apparent time trends in our outcomes of interest prior to hospitalization as we observe distributional changes across waves. Out-of-pocket medical spendings fluctuate and earnings decrease with each wave on average as more individuals are retired in each subsequent wave. 5.2 Setting We illustrate how variations in the timing of hospitalization fit the event studies design proposed in Section 2. We define treatment Di,t to be ever having been hospitalized. In our terminology, we categorize individuals into cohorts based on Ei , which is defined as the survey wave of their initial hospitalization. Since we restrict the sample to individuals who were ever hospitalized in waves 8-11, there are four cohorts Ei ∈ {1, 2, 3, 4}. Although hospitalization itself may not be an absorbing state, we are trying to model the impact of having had any hospitalization. Thus, the cohort-specific average treatment effects C ATTe,` trace out the path of treatment effects for cohort e following a negative health shock (even though the shock itself may be transient), as opposed to never having been hospitalized. Next we discuss whether each of the three identifying assumptions proposed is likely to hold in the context of unexpected hospitalizations. Parallel trends (Assumption 1). Hospitalization is likely to be earlier among sicker individuals with high out-of-pocket medical spending and low labor earnings. Thus, it is not plausible that the baseline 26
27	∞ is mean independent of the timing of hospitalization. The parallel trends assumption is more outcome Yi,t plausible as it allows the timing to depend on unobserved time-invariant characteristics such as chronic dis- ease. Furthermore, hospitalized individuals might be on a downward trend for labor earnings already prior to hospitalization compared to individuals who are never hospitalized. To reduce such confounding, we follow Dobkin et al. (2018) to restrict the parallel trends assumption to individuals who were ever hospitalized. No anticipatory behavior (Assumption 2). It is plausible that there is no anticipatory behavior prior to the hospitalization, given that the treatment is restricted to conditions that are likely unexpected hospital- izations. This assumption may be violated if individuals have private information about the probability of these hospitalizations over time and thus adjust their behavior prior to hospitalization. Treatment effect heterogeneity (Assumptions 3). For out-of-pocket medical spending, the effect of hospitalization is potentially heterogenous across individuals hospitalized in different waves. Individuals hospitalized in later waves are mechanically older at the time of hospitalization than individuals hospitalized in earlier waves. The effect on out-of-pocket medical spending is largely determined by generosity of health insurance, which may decrease as individuals age into Medicare. The effect on labor earnings is also likely heterogenous as it depends on the labor market condition at the time of hospitalization: for example, individuals hospitalized during the financial crisis may find it more difficult to return to the labor force, and suffer a more grave decrease in earnings. 5.3 Illustrating weights in two-way fixed effects regression We illustrate our results on two-way fixed effects regression by estimating the following specification with indicators for up to three leads and lags following equation (3) of Dobkin et al. (2018) Yi,t = αi + λt + µ−3 Di,t −3 + µ−2 Di,t −2 + µ0 Di,t 0 + µ1 Di,t 1 + µ2 Di,t 2 + µ3 Di,t 3 + υi,t . (29) For their estimation, Dobkin et al. (2018) trim their sample, keeping only observations up to three waves prior to the hospitalization and three waves after the hospitalization, and weight their regression with survey weights. To fully illustrate issues with this specification, we do not trim, but rather use a sample balanced in calendar time for t ∈ {0, . . ., 4}, and do not apply survey weights. With a sample balanced in calendar time, we need to exclude at least two relative period indicators due to multicollinearity. Following Dobkin et al. (2018), we exclude the period right before hospitalization (` = −1). We also exclude ` = −4. Since we do 27
28	not trim, note that our results are not directly comparable to Dobkin et al. (2018) even though they are quite similar. We focus on a single coefficient µ−2 that is supposed to test for any pre-trend of hospitalizations. As in Proposition 2, we can decompose µ−2 as 4 Õ 3 Õ 4 Õ 4 Õ Õ ωe,0 −2 C ATTe,0 + ωe,` −2 C ATTe,` + ωe,` −2 0 C ATTe,` 0 . (30) e=1 `=−3,,−1 e=1 ` 0 =−4,−1 e=1 As discussed in Proposition 1 we can estimate the underlying weights ωe,` ` on −2 by regressing 1 {Ei = e} · Di,t ` }3 the relative wave indicators included in specification (29) i.e. {Di,t `=−3,,−1 and two-way fixed effects. The −2 in such regression, ω coefficient estimator of Di,t −2 , consistently estimates ω−2 . be,` e,` Figure 3 plots these estimated weights. As described in our decomposition results, these weights have the following properties: (a) the four weights from relative wave ` = −2 sum to one; (b) the weights for other included relative waves ` ∈ {−3, 0, 1, 2, 3} sum to zero for each included relative wave; and (c) the weights from excluded relative waves ` ∈ {−4, −1} sum to negative one across these excluded relative waves. µ−2 is partic- The weights are non-negative for lags of treatments, which suggest that the FE estimate b ularly sensitive to estimates of the dynamic effects of hospitalizations and does not isolate the pre-trends. Specifically, treatment effects heterogeneity in ` = −3, 0, 1, 2 can affect the FE estimate b µ−2 . Applied re- searchers can make similar plots to visualize the role of weights in their settings with our publicly-available Stata package eventstudyweights by Sun (2020). 5.4 Comparing FE and IW estimates We illustrate our alternative method (IW estimator) following the three steps outline in Section 4.1. First, we estimate the interacted specification (26) as 2 ` Õ Õ Yi,t = αi + λt + δe,` 1{Ei = e} · Di,t + i,t (31) e ∈ {1,2,3} `=−3,,−1 for t = 0, . . ., 3. Specifically, we estimate C ATTe,` using a DID estimator b δe,` with pre-period s = −1 and control cohort C = 4, the cohort hospitalized in the last period. This means we need to drop t = 4 from estimation because everyone has been hospitalized by t = 4, and a control cohort for estimating C ATTe,` in t = 4 does not exist. Second, we estimate the sample share of each cohort e across cohorts that experience 28
29	ν` by taking at least l periods relative to hospitalization by its sample analog. Third, we form IW estimates b δe,` (returned from step one) with sample cohort share (returned from step two) as weighted averages of b weights. µ` and the IW estimates b In Table 3, we report the FE estimates b ν` , as well as the underlying C ATTe,` δe,` . In this application, the FE estimates and IW estimates happen to be very similar in their estimates b magnitude. The conclusion from Dobkin et al. (2018) based on FE estimates similar to ours still holds: we find a substantial and persistent decline in the earnings due to hospitalization, and the increase in out-of- pocket spending is transitory and small in comparison. However, the FE estimates still suffer from non-convex and non-zero weighting as we show in Section 5.3, which can lead to interpretability issues depending on the amount of treatment effect heterogeneity. µ0 falls in the convex hull of its underlying C ATTe,0 estimates, b Even though for both outcomes b µ−2 turns out to be outside the convex hull of its underlying C ATTe,−2 estimates. In contrast, by construction, the IW ν` fall within the convex hull of its underlying C ATTe,` estimates and are unaffected by C ATTe,`0 estimates b estimates from other periods ` 0 , `. Thus, they have an interpretation as an average effect of the treatment on the treated ` periods after initial treatment. 6 Conclusions This paper analyzes the behavior of relative period coefficients µ` on the indicator for being ` periods away from the treatment from two-way fixed effects regressions in settings with variation in treatment timing and treatment effects heterogeneity. For dynamic treatment effects, researchers are usually interested in estimating some average of treatment effects from ` periods relative to the treatment, and it is common µ` assuming that interpretation is valid. However, we show that in the to report the coefficient estimate b presence of heterogenous treatment effects, the coefficient µ` does not necessarily capture the dynamic treatment effect as it can fall outside the convex hull of C ATTe,` from its corresponding period ` and may pick up spurious terms consisting of treatment effects from periods other than `. This negative result is based on the decomposition of the coefficients µ` as a linear combination of cohort-specific average treatment effects on the treated C ATTe,` . The weights in the linear combination can be non-convex, and non-zero on relative periods ` 0 , `. Given these negative results on two-way fixed effects regression estimators, we propose “interaction- 29
30	weighted” (IW) estimators for estimating dynamic treatment effects. The IW estimators are formed by first estimating C ATTe,` with a regression saturated in cohort and relative period indicators, and then averaging estimates of C ATTe,` across e at a given `. These C ATTe,` are identified under parallel trends and no anticipation assumptions. These estimators are easy to implement and robust to heterogenous treatment effects across cohorts; the IW estimator associated with relative period ` is guaranteed to estimate a convex average of C ATTe,` using weights that are sample share of each cohort e. Finally, we illustrate the empirical relevance of our results by estimating the dynamic effect of hospi- talization on the out-of-pocket medical spending and labor earnings using a setup similar to Dobkin et al. (2018). We find non-convex and non-zero weights for two-way fixed effects regression in this example, and show that the resulting estimates indeed sometimes fall outside the convex hull of the underlying CATT estimates due to contamination by treatment effects from other relative periods. IW estimates, on the other hand, are weighted averages of the underlying CATT estimates with weights representative of cohort share. More broadly, our paper suggests that researchers can do more in this context to assess the validity of underlying assumptions and how violations may impact their estimates. We demonstrate the sensitivity of two-way fixed effects regressions to underlying assumptions and provide researchers with tools to assess and address these issues. Specifically, for average treatment effects estimated using two-way fixed effects regressions we recommend that empirical researchers directly estimate the underlying weights on cohort- specific average treatment effects using our proposed auxiliary regressions. This exercise allows empirical researchers to assess the degree of potential contamination under any assumed structure of treatment effects heterogeneity. We also recommend empirical researchers consider estimation methods more robust to treat- ment effects heterogeneity such as the IW estimator we propose. Developing additional tools for applied researchers to identify and estimate interpretable parameters of interest is a promising avenue for future research. 30
31	References Abadie, Alberto, “Semiparametric Difference-in-Differences Estimators,” The Review of Economic Studies, 2005, 72 (1), 1–19. Ashenfelter, Orley, “Estimating the Effect of Training Programs on Earnings,” The Review of Economics and Statistics, 1978, 60 (1), 47–57. Athey, Susan and Guido Imbens, “Design-based Analysis in Difference-In-Differences Settings with Stag- gered Adoption,” Working Paper arXiv:1808.05293 [econ.EM], ArXiV August 2018. Bailey, Martha J. and Andrew Goodman-Bacon, “The War on Poverty’s Experiment in Public Medicine: Community Health Centers and the Mortality of Older Americans,” American Economic Review, March 2015, 105 (3), 1067–1104. Blundell, Richard, Monica Costa Dias, Costas Meghir, and John van Reenen, “Evaluating the Employ- ment Impact of a Mandatory Job Search Program,” Journal of the European Economic Association, 2004, 2 (4), 569–606. Borusyak, Kirill and Xavier Jaravel, “Revisiting Event Study Designs,” Working Paper, Harvard Univer- sity May 2017. Botosaru, Irene and Federico H. Gutierrez, “Difference-in-differences when the treatment status is ob- served in only one period,” Journal of Applied Econometrics, 2018, 33 (1), 73–90. Callaway, Brantly and Pedro H. C. Sant’Anna, “Difference-in-Differences With Multiple Time Peri- ods and an Application on the Minimum Wage and Employment,” Working Paper arXiv:1803.09015 [econ.EM], ArXiV March 2020. and Pedro H.C. Sant’Anna, did: Treatment Effects with Multiple Periods and Groups 2020. R package version 1.2.3. Chernozhukov, Victor, Ivan Fernandez-Val, Jinyong Hahn, and Whitney Newey, “Average and Quantile Effects in Nonseparable Panel Models,” Econometrica, 2013, 81 (2), 535–580. 31
32	Chetty, Raj, John N. Friedman, SÃžren Leth-Petersen, Torben Heien Nielsen, and Tore Olsen, “Active vs. Passive Decisions and Crowd-Out in Retirement Savings Accounts: Evidence from Denmark,” The Quarterly Journal of Economics, 2014, 129 (3), 1141–1219. de Chaisemartin, Clément and Xavier D’Haultfœuille, “Two-Way Fixed Effects Estimators with Hetero- geneous Treatment Effects,” American Economic Review, September 2020, 110 (9), 2964–96. Deryugina, Tatyana, “The Fiscal Cost of Hurricanes: Disaster Aid versus Social Insurance,” American Economic Journal: Economic Policy, August 2017, 9 (3), 168–98. Dobkin, Carlos, Amy Finkelstein, Raymond Kluender, and Matthew J. Notowidigdo, “The Economic Consequences of Hospital Admissions,” American Economic Review, February 2018, 108 (2), 308–52. Gibbons, Charles E., Juan Carlos Suárez Serrato, and Michael B. Urbancic., “Broken or Fixed Ef- fects?,” Journal of Econometric Methods, January 2019, 8 (1), 1–12. Goodman-Bacon, Andrew, “Difference-in-Differences with Variation in Treatment Timing,” Working Pa- per 25018, National Bureau of Economic Research September 2018. He, Guojun and Shaoda Wang, “Do College Graduates Serving as Village Officials Help Rural China?,” American Economic Journal: Applied Economics, October 2017, 9 (4), 186–215. Heckman, James, Hidehiko Ichimura, and Petra E. Todd, “Matching As An Econometric Evaluation Estimator: Evidence from Evaluating a Job Training Programme,” Review of Economic Studies, 1997, 64 (4), 605–654. , , Jeffrey Smith, and Petra Todd, “Characterizing Selection Bias Using Experimental Data,” Econo- metrica, 1998, 66 (5), 1017–1098. Hendren, Nathaniel, “Knowledge of Future Job Loss and Implications for Unemployment Insurance,” American Economic Review, July 2017, 107 (7), 1778–1823. Malani, Anup and Julian Reif, “Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,” Journal of Public Economics, 2015, 124, 1 – 17. Rambachan, Ashesh and Jonathan Roth, “An Honest Approach to Parallel Trends,” Working Paper, Har- vard University September 2020. 32
33	Roth, Jonathan, “Pre-test with Caution: Event-study Estimates After Testing for Parallel Trends,” Working Paper, Harvard University July 2019. Sant’Anna, Pedro H.C. and Jun Zhao, “Doubly robust difference-in-differences estimators,” Journal of Econometrics, 2020, 219 (1), 101 – 122. Sianesi, Barbara, “An Evaluation of the Swedish System of Active Labor Market Programs in the 1990s,” The Review of Economics and Statistics, 2004, 86 (1), 133–155. Słoczyński, Tymon, “Interpreting OLS Estimands When Treatment Effects Are Heterogeneous: Smaller Groups Get Larger Weights,” The Review of Economics and Statistics, forthcoming. Sun, Liyang, “EVENTSTUDYWEIGHTS: Stata module to estimate the implied weights on the cohort- specific average treatment effects on the treated (CATTs) (event study specifications),” Statistical Soft- ware Components, Boston College Department of Economics September 2020. Tewari, Ishani, “The Distributive Impacts of Financial Development: Evidence from Mortgage Markets during US Bank Branch Deregulation,” American Economic Journal: Applied Economics, October 2014, 6 (4), 175–96. 33
34	Figure 1: Weight on C ATTe,`0 for ` 0 , −2 in the Coefficient µ−2 from Regression (23) (a) Weight on C ATTe,0 (b) Weight on C ATTe,`0 for ` 0 ∈ {−1, 1} Notes: Panel (a) plots the weight on C ATTe,0 and panel (b) plots the weight on C ATTe,`0 for ` 0 ∈ {−1, 1} under a given distribution of cohorts indexed by the x-axis. Specifically, we construct a panel balanced in calendar time with T = 2 and cohorts Ei ∈ {1, 2, ∞}. We vary the share of never-treated units Pr {Ei = ∞} between [0, 0.99] and divide the rest of the units evenly into cohorts treated at time 1 and 2. The x-axis indexes 1 − Pr {Ei = ∞}. 34
35	Figure 2: FE vs IW Estimates of the Effects of Hospitalization on Outcomes (a) Out-of-pocket Medical Spending 6000 4000 Estimate 2000 0 -2000 -4 -2 0 2 4 Relative Wave FE IW (b) Labor Earnings 10000 0 Estimate -10000 -20000 -30000 -4 -2 0 2 4 Relative Wave FE IW Notes: Each figure plots FE estimates b µ` from regression (29) in triangles and IW estimates b ν` from re- gression (31) in circles against relative wave `, with their respective pointwise 95% confidence intervals. Both are estimates for the effect of hospitalization at relative wave `. The outcome variable is out-of-pocket medical spending in panel (a) and labor earnings in panel (b) respectively. 35
36	Figure 3: Estimated Weights ω −2 Underlying µ be,` −2 .4 .2 Weight 0 -.2 -.4 -4 -3 -2 -1 0 1 2 3 Relative Wave Weights on 1st Cohort CATT Weights on 2nd Cohort CATT Weights on 3rd Cohort CATT Weights on 4th Cohort CATT Notes: The FE estimator for the pretrend of hospitalization b µ−2 estimates a linear combination of cohort- specific effects C ATTe,` ’s from all cohorts e and relative waves ` as specified in equation (30). This figure plots the estimated weight ω −2 associated with each C ATT be,` e,` in this linear combination. 36
37	Table 1: Survey of Applied Papers Paper Binary Variation in Pre-Treatment Exclude Bin Distant Includes Panel Absorbing Treatment Relative Distant Relative Never Treated Balanced in Treatment Timing Period Relative Periods Units Relative Time Excluded Periods Bosch and Campos-Vazquez X (2014) Fitzpatrick and Lovenheim (2014) Gallagher (2014) X X -1 X X Tewari (2014) X X 0 X Ujhelyi (2014) X X -1 X X Bailey and Goodman-Bacon X X -1 X X X 37 (2015) Deryugina (2017) X X -1 X X X Deschenes et al. (2017) X He and Wang (2017) X X -1 X Lafortune et al. (2017) X X 0 X X Kuziemko et al. (2018 X X -1 X Markevich and Zhuravskaya (2018) Notes: This table consolidates key properties of main event study specifications across a sample of applied papers. We follow the selection criteria in Roth (2019): the original sample consists of 70 total papers, but is further constrained to these twelve papers with publicly available data and code. The data and code are used to determine exactly the specification estimated in these papers. We focus on the first specification underlying the event study estimates in each paper, which we view as a reasonable proxy for the main specification in the paper. Note that two papers (Fitzpatrick and Lovenheim (2014); Markevich and Zhuravskaya (2018)) have none of the attributes listed in the columns.
38	Table 2: Summary Statistics of the HRS Sample N Mean Std. Dev Panel A. Demographics Age at admission 656 56 2.29 Male 656 0.456 0.498 Year of admission 656 2,007 2.11 Panel B. Race/ethnicity Hispanic 656 0.122 0.327 Black 656 0.151 0.358 White 656 0.742 0.438 Other race 656 0.107 0.309 Panel C. Insurance status Medicaid 656 0.05 0.219 Private 656 0.715 0.452 Medicare 656 0.072 0.259 Panel D. Pre-hospitalization outcome Out-of-pocket medical spending Wave 7 (Ei ≥ 1) 656 3,302 9,024 Wave 8 (Ei ≥ 2) 404 2,355 8,132 Wave 9 (Ei ≥ 3) 228 2,056 3,532 Wave 10 (Ei = 4) 65 2,044 4,379 Earnings Wave 7 (Ei ≥ 1) 656 43,810 67,950 Wave 8 (Ei ≥ 2) 404 38,944 58,601 Wave 9 (Ei ≥ 3) 228 36,274 56,768 Wave 10 (Ei = 4) 65 29,037 46,289 Notes: This table presents summary statistics on our primary analysis sample, taken from the biennial Health and Retirement Survey (HRS). We include the sample of individuals ages 50-59 in waves 7-11 (approximately spanning 2004-2012) who appear in two sequential survey waves and report a recent hospital admission in the second survey. For panel D, the sample corresponding to wave t is conditional on not having hospitalization by wave t. 38
39	Table 3: Estimates for the Effect of Hospitalization on Outcomes (a) Out-of-pocket Medical Spending FE IW C ATTe,` ` Wave Relative to Hospitalization µ` b ν` b δ1,` b δ2,` b δ3,` b -3 149 591 - - 591 (792) (1273) (1273) -2 203 353 - 299 411 (480) (698) (967) (1030) -1 0 0 0 0 0 0 3,013 2,960 2,826 3,031 3,092 (511) (543) (1038) (704) (998) 1 888 530 825 107 - (664) (587) (912) (653) 2 1,172 800 800 - - (983) (1010) (1010) 3 1,914 - - - - (1426) (b) Labor Earnings FE IW C ATTe,` ` Wave Relative to Hospitalization µ` b ν` b δ1,` b δ2,` b δ3,` b -3 -2,642 -8,228 - - -8,228 (3504) (6592) (6592) -2 -5,089 -7,823 - -7,691 -7,964 (3005) (4197) (6348) (4766) -1 0 0 0 0 0 0 -1,225 -863 455 3,032 -7,107 (2742) (2967) (5593) (4152) (5883) 1 -7,508 -5,435 -1,670 -10,826 - (4312) (4348) (6500) (4863) 2 -11,102 -10,670 -10,670 - - (5976) (6154) (6154) 3 -8,780 - - - - (8332) Notes: This table reports three different sets of estimates for the dynamic effects of hospitalization on out- of-pocket medical spending in panel (a) and labor earnings in panel (b). The first column reports estimates from the FE estimator bµ` . The sample includes observations from wave t = 0, 1, 2, 3, 4. Columns 3-5 report the estimates for C ATTe,` from bδe,` . The sample includes observations from wave t = 0, 1, 2, 3. Column 2 reports the IW estimates which are constructed as the weighted average of b δe,` ’s across cohorts e who are ` periods from hospitalization. Standard errors (clustered on the individual) are shown in parentheses. 39
40	Online Appendix A Notation glossary and properties of double-demeaning In this section, we provide relevant notations for proofs in Section B. Section A.1 introduces detailed ex- pression for the weight. We observe a balanced panel of N i.i.d. observations {{Yi,t , Di,t }Tt=0 }i=1 N where Y ∈ R is a real valued i,t outcome variable and Di,t ∈ {0, 1} is a binary absorbing treatment status variable: Di,t = 0 if i is not treated in period t and Di,t = 1 if i is treated in period t. Since the treatment is absorbing, we can aggregate the treatment path {Di,t }Tt=0 to a single discrete random variable Ei = min{t : Di,t = 1}, which is the period of the initial treatment. Additionally, we define ` B 1{t − E = `} to be an indicator for being ` time periods relative to unit i’s initial treatment. Di,t i We focus on the following two-way fixed effects regression Õ Yi,t = αi + λt + µg 1{t − Ei ∈ g} + υi,t g∈G where g are disjoint sets of relative times, αi and λt are unit and time fixed effects. Definition 3. For fixed T, consider a random vector {Xi,t }Tt=0 ∈ RT +1 , jointly distributed according to P. At each t, let XÜi,t denote the following random variable: T T 1 Õ 1 Õ XÜi,t = Xi,t − E[Xi,t ] − Xi,s + E[Xi,s ] (32) T + 1 s=0 T + 1 s=0 The expectation E[Xi,t ] is taken cross-sectionally with respect to P at time t = 0, . . .,T. Remark 1. Conventionally XÜi,t is referred to as the double-demeaned version of Xi,t , as it removes the contemporaneous expectation E[Xi,t ] as well as the simple average across time for unit i, T 1+1 Ts=0 Xi,t . It Í adds back a simple average across time of the expectations so that XÜi,t has the zero-mean and zero-sum properties as detailed in Lemma 1. Lemma 1. (Properties of double-demeaning.) For any XÜi,t and ZÜi,t , double-demeaned versions of Xi,t and Zi,t respectively, we have the following properties: • zero-mean and zero-sum: E[ XÜi,t ] = 0 and Tt=0 XÜi,t = 0; Í t=0 E[ Xi,t Zi,t ] = t=0 E[Xi,t Zi,t ] = • idempotent: ÍT Ü Ü ÍT Ü ÍT Ü t=0 E[ Xi,t Zi,t ]; 40
41	"• for any time-invariant random variables Zi,t such that Zi,t = Zi , double-demeaning annihilates it: ZÜi,t = 0. Proof. The zero-mean and zero-sum "" properties hold by definition of double-demeaning: # T T 1 Õ 1 Õ E[ XÜi,t ] = E Xi,t − E[Xi,t ] − Xi,s + E[Xi,s ] (33) T + 1 s=0 T + 1 s=0 T T 1 Õ 1 Õ = E[Xi,t ] − E[Xi,t ] − E[Xi,s ] + E[Xi,s ] = 0 (34) T + 1 s=0 T + 1 s=0 and T T T T T T T Õ Õ Õ Õ 1 Õ Õ 1 Õ XÜi,t = Xi,t − E[Xi,t ] − Xi,s + E[Xi,s ] (35) t=0 t=0 t=0 t=0 T + 1 s=0 t=0 T + 1 s=0 ÕT ÕT T Õ T Õ = Xi,t − E[Xi,t ] − Xi,s + E[Xi,s ] = 0 (36) t=0 t=0 s=0 s=0 For the idempotent property, first note that by definition of double-demeaning, rearranging terms we can write E[ XÜi,t ZÜi,t ] as "" ! # "" ! # T T 1 Õ 1 Õ = E Xi,t − Xi,s ZÜi,t − E E[Xi,t ] − E[Xi,s ] ZÜi,t (37) T + 1 s=0 T + 1 s=0 "" T ! # T ! 1 Õ 1 Õ = E Xi,t − Xi,s ZÜi,t − E[Xi,t ] − E[Xi,s ] · E[ ZÜi,t ] (38) T + 1 s=0 T + 1 s=0 By the zero-mean property E[ ZÜi,t ] = 0, the second term of the above expression is zero. Summing the first term over t, we have "" ! # ! T T T T T T T Õ Õ 1 Õ Õ 1 Õ Õ Õ Ü E[Xi,t Zi,t ] − E Xi,s Zi,t = Ü Ü E[Xi,t Zi,t ] − E[ Xi,s Zi,t ] = Ü E[Xi,t ZÜi,t ] t=0 t=0 T + 1 s=0 t=0 T + 1 s=0 t=0 t=0 (39) where the last equality follows from the zero-sum property t=0 ZÜi,t = 0. This proves t=0 E[ Xi,t Zi,t ] = Ü Ü ÍT ÍT t=0 E[Xi,t Zi,t ]. Similarly we can show t=0 E[ Xi,t Zi,t ] = t=0 E[ Xi,t Zi,t ]. ÍT Ü ÍT Ü Ü ÍT Ü The annihilating property of double-meaning holds by definition for any time-invariant random variable. Specifically, plugging in Zi,t = Zi we have T T 1 Õ 1 Õ ZÜi,t = Zi,t − E[Zi,t ] − Zi,s + E[Zi,s ] (40) T + 1 s=0 T + 1 s=0 = Zi − E[Zi ] − Zi + E[Zi ] = 0 (41)  41"
42	A.1 Expression of the weight ` = In this section, we provide detailed definitions for the three elements in the expression of the weight ωe,` 0 ` σe,0 · ∆e+`0 A`−1 . Recall ωe,` 0 is the weight associated with C ATTe,` 0 in the linear combination underlying µ` : T ! −1 ω` 0 = e Ü i,t D`0 · 1 {Ei = e}] Õ | Ü i,t D| ] E[D e,` ` E[D i,t i,t t=0 | {z } B(A−1 ` )| T T T Õ 1 Õ `0 1 Õ `0 = (A`−1 )| Cov(Di,t − Di,t , Di,t · 1 {Ei = e} − D · 1 {Ei = e}) t=0 T + 1 t=0 T + 1 t=0 i,t T T  1 Õ 1 Õ  = (A`−1 )| Pr {Ei = e} · Di,e+`0 | Ei = e] − E[Di,e+`0 ] − E[  E[Di,e+`0 − Di,e+`0 ] T + 1 t=0 T + 1 t=0 Õ 1 Õ = (A`−1 )| E[Di,e+`0 − Di,t | Ei = e 0] · Cov (1{Ei = e}, 1{Ei = e 0 }) e0 T + 1 t B (σe, · )| ∆e+`0 A`−1 We note that • The first term is the vector σe, · = (σe,e0 )e0 ∈supp(Ei ) of the covariance between cohort indicators. Each entry σe,e0 = Cov (1{Ei = e}, 1{Ei = e 0 }) is the covariance between being in cohort e and being in cohort e 0. • The second term is the matrix ∆e+`0 of demeaned relative time indicators. The rows of the matrix are indexed by cohorts e 0 ∈ supp(Ei ) and the columns of the matrix are indexed by relative time indicators included in the specification (7). The entry that corresponds to cohort e 0 and relative time indicator ` is E[D` ` Í ` i,e+` 0 − T +1 t Di,t | Ei = e ]. Note that the sum t Di,t is equal to 1 {Ei ∈ I` } the indicator 1 Í 0 Di,t for whether this individual ever experience the relative time `. ` . Here • The third term is the row vector of A−1 that corresponds to the relative time indicator Di,t A is the covariance matrix of demeaned relative time indicators included in the specification (7). Specifically, the entry that corresponds to the covariance between demeaned Di,t ` and D` is 0 ! i,t Õ ` 1 Õ ` ` 0 1 Õ 0 ` A= Cov Di,t − Di,t , Di,t − Di,t . t T + 1 t T + 1 t Í ` Plugging in t Di,t = 1 {Ei ∈ I` } gives the expression in the main text. 42
43	B Proofs of decomposition results Proof of Proposition 1 | Proof. Collect the relative time indicators in a column vector Di,t = (1{t − Ei ∈ g}) g ∈ G . Collect their cor- | responding coefficients in a column vector µ = (µg )g ∈ G . Partialling out the unit and time fixed effects, Regression (4) is YÜi,t = µ| D Ü i,t + υi,t (42) where XÜi,t is time- and cross-sectional demeaned version of Xi,t as defined in Definition 3. By the idempotent property of Lemma 1 T ! −1 T Õ Õ | Ü i,t D| ] µg = eg E[D i,t Ü i,t Yi,t ] E[D (43) t=0 t=0 where eg is a column vector with one in the entry corresponding to the entry of 1{t − Ei ∈ g} in Di,t , and zero otherwise. To further develop the expression for the population regression coefficients µg , we note that by Lemma 1, we have Tt=0 E[D Í Ü i,t Y ∞ ] = ÍT E[Di,t YÜ ∞ ] = 0 since Y ∞ is time-invariant, and E[D Ü i,t ] = 0 by the zero- i,0 t=0 i,0 i,0 mean property. ÕT T Õ T Õ T Õ   ÕT E[DÜ i,t Yi,t ] = Ü i,t Yi,t ] − E[D Ü i,t Y ∞ ] = E[D E[ Ü i,t Yi,t −Y ∞ ] = D Ü i,t E[Yi,t −Y ∞ |Ei ]] (44) E[D i,0 i,0 i,0 t=0 t=0 t=0 t=0 t=0 | {z } =0 T Õ T Õ = Ü i,t E[Yi,t −Y ∞ |Ei ]] − E[D i,0 E[DÜ i,t ] E[Y ∞ −Y ∞ ] i,t i,0 (45) t=0 t=0 | {z } =0 T Õ   = Ü i,t E[Yi,t −Y ∞ |Ei ] − E[Y ∞ −Y ∞ ] ]. E[D i,0 i,t i,0 (46) t=0 We can abbreviate the term in the parentheses as f (Ei, t) to emphasize it is a function of Ei and t. Since Ei and t take on discrete values, we can write ∞ Õ ∞ E[Yi,t −Yi,0 ∞ |Ei ] − E[Yi,t ∞ −Yi,0 ] C f (Ei, t) = f (e, t) · 1 {Ei = e} (47) e=0 Õ∞ ÕT = f (e, e + `) · 1{t − e = `} · 1 {Ei = e} (48) e=0 `=−T T Õ ∞ ` Õ = Di,t 1 {Ei = e} · f (e, e + `). (49) `=−T e=0 Even though we sum over e ∈ {0, . . ., ∞}, if there are no never-treated units (or no units in a particular cohort 43
