claim_id	occurrence_id	section	paragraph	citation_key	work	claim_type	affirmation_pt	source_excerpt	fact_checked	pages	row_id
CLM-CUR-044	CIT-CUR-013	2.3 Índices de exposição à IA na literatura	6	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	O ILO Global Index foi desenvolvido pela Organização Internacional do Trabalho.	O ILO Global Index (Gmyrek et al., 2025), da OIT, é o único estruturado na ISCO-08, a classificação ocupacional internacional da ONU, complementada pela taxonomia polonesa de seis dígitos. Sua classificação combina validação humana e LLMs em três camadas: 1.640 trabalhadores avaliaram tarefas de sua própria área, um painel de especialistas revisou um subconjunto para avaliar a viabilidade prática da automação, e os modelos GPT-4o e Gemini Flash 1.5 atuaram como desempate nos casos de divergência. Esse gabarito validado por humanos foi então usado para escalar a classificação às 3.265 tarefas da ISCO-08. Além disso, o índice combina a média das pontuações atribuídas às tarefas de cada ocupação com seu desvio-padrão, que mede a dispersão entre essas tarefas. Essa combinação classifica as ocupações pelo nível e pela variabilidade da exposição potencial. Ela não prevê quais profissões serão preservadas ou extintas (Gmyrek et al., 2025, pp. 37–38, 44).			ROW-CUR-0054
CLM-CUR-045	CIT-CUR-013	2.3 Índices de exposição à IA na literatura	6	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	O ILO Global Index é apresentado como o único índice estruturado na ISCO-08.	O ILO Global Index (Gmyrek et al., 2025), da OIT, é o único estruturado na ISCO-08, a classificação ocupacional internacional da ONU, complementada pela taxonomia polonesa de seis dígitos. Sua classificação combina validação humana e LLMs em três camadas: 1.640 trabalhadores avaliaram tarefas de sua própria área, um painel de especialistas revisou um subconjunto para avaliar a viabilidade prática da automação, e os modelos GPT-4o e Gemini Flash 1.5 atuaram como desempate nos casos de divergência. Esse gabarito validado por humanos foi então usado para escalar a classificação às 3.265 tarefas da ISCO-08. Além disso, o índice combina a média das pontuações atribuídas às tarefas de cada ocupação com seu desvio-padrão, que mede a dispersão entre essas tarefas. Essa combinação classifica as ocupações pelo nível e pela variabilidade da exposição potencial. Ela não prevê quais profissões serão preservadas ou extintas (Gmyrek et al., 2025, pp. 37–38, 44).			ROW-CUR-0055
CLM-CUR-046	CIT-CUR-013	2.3 Índices de exposição à IA na literatura	6	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	A ISCO-08 é apresentada como a classificação ocupacional internacional da ONU.	O ILO Global Index (Gmyrek et al., 2025), da OIT, é o único estruturado na ISCO-08, a classificação ocupacional internacional da ONU, complementada pela taxonomia polonesa de seis dígitos. Sua classificação combina validação humana e LLMs em três camadas: 1.640 trabalhadores avaliaram tarefas de sua própria área, um painel de especialistas revisou um subconjunto para avaliar a viabilidade prática da automação, e os modelos GPT-4o e Gemini Flash 1.5 atuaram como desempate nos casos de divergência. Esse gabarito validado por humanos foi então usado para escalar a classificação às 3.265 tarefas da ISCO-08. Além disso, o índice combina a média das pontuações atribuídas às tarefas de cada ocupação com seu desvio-padrão, que mede a dispersão entre essas tarefas. Essa combinação classifica as ocupações pelo nível e pela variabilidade da exposição potencial. Ela não prevê quais profissões serão preservadas ou extintas (Gmyrek et al., 2025, pp. 37–38, 44).			ROW-CUR-0056
CLM-CUR-047	CIT-CUR-013	2.3 Índices de exposição à IA na literatura	6	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	A ISCO-08 usada no ILO Global Index é complementada por uma taxonomia polonesa de seis dígitos.	O ILO Global Index (Gmyrek et al., 2025), da OIT, é o único estruturado na ISCO-08, a classificação ocupacional internacional da ONU, complementada pela taxonomia polonesa de seis dígitos. Sua classificação combina validação humana e LLMs em três camadas: 1.640 trabalhadores avaliaram tarefas de sua própria área, um painel de especialistas revisou um subconjunto para avaliar a viabilidade prática da automação, e os modelos GPT-4o e Gemini Flash 1.5 atuaram como desempate nos casos de divergência. Esse gabarito validado por humanos foi então usado para escalar a classificação às 3.265 tarefas da ISCO-08. Além disso, o índice combina a média das pontuações atribuídas às tarefas de cada ocupação com seu desvio-padrão, que mede a dispersão entre essas tarefas. Essa combinação classifica as ocupações pelo nível e pela variabilidade da exposição potencial. Ela não prevê quais profissões serão preservadas ou extintas (Gmyrek et al., 2025, pp. 37–38, 44).			ROW-CUR-0057
CLM-CUR-048	CIT-CUR-013	2.3 Índices de exposição à IA na literatura	6	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	AUTHOR_INFERENCE	A classificação do ILO Global Index combina validação humana e modelos de linguagem em três camadas.	O ILO Global Index (Gmyrek et al., 2025), da OIT, é o único estruturado na ISCO-08, a classificação ocupacional internacional da ONU, complementada pela taxonomia polonesa de seis dígitos. Sua classificação combina validação humana e LLMs em três camadas: 1.640 trabalhadores avaliaram tarefas de sua própria área, um painel de especialistas revisou um subconjunto para avaliar a viabilidade prática da automação, e os modelos GPT-4o e Gemini Flash 1.5 atuaram como desempate nos casos de divergência. Esse gabarito validado por humanos foi então usado para escalar a classificação às 3.265 tarefas da ISCO-08. Além disso, o índice combina a média das pontuações atribuídas às tarefas de cada ocupação com seu desvio-padrão, que mede a dispersão entre essas tarefas. Essa combinação classifica as ocupações pelo nível e pela variabilidade da exposição potencial. Ela não prevê quais profissões serão preservadas ou extintas (Gmyrek et al., 2025, pp. 37–38, 44).			ROW-CUR-0058
CLM-CUR-049	CIT-CUR-013	2.3 Índices de exposição à IA na literatura	6	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	AUTHOR_INFERENCE	No ILO Global Index, 1.640 trabalhadores avaliaram tarefas de sua própria área.	O ILO Global Index (Gmyrek et al., 2025), da OIT, é o único estruturado na ISCO-08, a classificação ocupacional internacional da ONU, complementada pela taxonomia polonesa de seis dígitos. Sua classificação combina validação humana e LLMs em três camadas: 1.640 trabalhadores avaliaram tarefas de sua própria área, um painel de especialistas revisou um subconjunto para avaliar a viabilidade prática da automação, e os modelos GPT-4o e Gemini Flash 1.5 atuaram como desempate nos casos de divergência. Esse gabarito validado por humanos foi então usado para escalar a classificação às 3.265 tarefas da ISCO-08. Além disso, o índice combina a média das pontuações atribuídas às tarefas de cada ocupação com seu desvio-padrão, que mede a dispersão entre essas tarefas. Essa combinação classifica as ocupações pelo nível e pela variabilidade da exposição potencial. Ela não prevê quais profissões serão preservadas ou extintas (Gmyrek et al., 2025, pp. 37–38, 44).			ROW-CUR-0059
CLM-CUR-050	CIT-CUR-013	2.3 Índices de exposição à IA na literatura	6	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	AUTHOR_INFERENCE	No ILO Global Index, um painel de especialistas revisou um subconjunto de tarefas para avaliar a viabilidade prática da automação.	O ILO Global Index (Gmyrek et al., 2025), da OIT, é o único estruturado na ISCO-08, a classificação ocupacional internacional da ONU, complementada pela taxonomia polonesa de seis dígitos. Sua classificação combina validação humana e LLMs em três camadas: 1.640 trabalhadores avaliaram tarefas de sua própria área, um painel de especialistas revisou um subconjunto para avaliar a viabilidade prática da automação, e os modelos GPT-4o e Gemini Flash 1.5 atuaram como desempate nos casos de divergência. Esse gabarito validado por humanos foi então usado para escalar a classificação às 3.265 tarefas da ISCO-08. Além disso, o índice combina a média das pontuações atribuídas às tarefas de cada ocupação com seu desvio-padrão, que mede a dispersão entre essas tarefas. Essa combinação classifica as ocupações pelo nível e pela variabilidade da exposição potencial. Ela não prevê quais profissões serão preservadas ou extintas (Gmyrek et al., 2025, pp. 37–38, 44).			ROW-CUR-0060
CLM-CUR-051	CIT-CUR-013	2.3 Índices de exposição à IA na literatura	6	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	AUTHOR_INFERENCE	No ILO Global Index, GPT-4o e Gemini Flash 1.5 atuaram como desempate nos casos de divergência.	O ILO Global Index (Gmyrek et al., 2025), da OIT, é o único estruturado na ISCO-08, a classificação ocupacional internacional da ONU, complementada pela taxonomia polonesa de seis dígitos. Sua classificação combina validação humana e LLMs em três camadas: 1.640 trabalhadores avaliaram tarefas de sua própria área, um painel de especialistas revisou um subconjunto para avaliar a viabilidade prática da automação, e os modelos GPT-4o e Gemini Flash 1.5 atuaram como desempate nos casos de divergência. Esse gabarito validado por humanos foi então usado para escalar a classificação às 3.265 tarefas da ISCO-08. Além disso, o índice combina a média das pontuações atribuídas às tarefas de cada ocupação com seu desvio-padrão, que mede a dispersão entre essas tarefas. Essa combinação classifica as ocupações pelo nível e pela variabilidade da exposição potencial. Ela não prevê quais profissões serão preservadas ou extintas (Gmyrek et al., 2025, pp. 37–38, 44).			ROW-CUR-0061
CLM-CUR-052	CIT-CUR-013	2.3 Índices de exposição à IA na literatura	6	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	AUTHOR_INFERENCE	O gabarito validado por humanos foi usado para escalar a classificação a 3.265 tarefas da ISCO-08.	O ILO Global Index (Gmyrek et al., 2025), da OIT, é o único estruturado na ISCO-08, a classificação ocupacional internacional da ONU, complementada pela taxonomia polonesa de seis dígitos. Sua classificação combina validação humana e LLMs em três camadas: 1.640 trabalhadores avaliaram tarefas de sua própria área, um painel de especialistas revisou um subconjunto para avaliar a viabilidade prática da automação, e os modelos GPT-4o e Gemini Flash 1.5 atuaram como desempate nos casos de divergência. Esse gabarito validado por humanos foi então usado para escalar a classificação às 3.265 tarefas da ISCO-08. Além disso, o índice combina a média das pontuações atribuídas às tarefas de cada ocupação com seu desvio-padrão, que mede a dispersão entre essas tarefas. Essa combinação classifica as ocupações pelo nível e pela variabilidade da exposição potencial. Ela não prevê quais profissões serão preservadas ou extintas (Gmyrek et al., 2025, pp. 37–38, 44).			ROW-CUR-0062
CLM-CUR-053	CIT-CUR-013	2.3 Índices de exposição à IA na literatura	6	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	AUTHOR_INFERENCE	O ILO Global Index combina a média das pontuações das tarefas de cada ocupação com seu desvio-padrão.	O ILO Global Index (Gmyrek et al., 2025), da OIT, é o único estruturado na ISCO-08, a classificação ocupacional internacional da ONU, complementada pela taxonomia polonesa de seis dígitos. Sua classificação combina validação humana e LLMs em três camadas: 1.640 trabalhadores avaliaram tarefas de sua própria área, um painel de especialistas revisou um subconjunto para avaliar a viabilidade prática da automação, e os modelos GPT-4o e Gemini Flash 1.5 atuaram como desempate nos casos de divergência. Esse gabarito validado por humanos foi então usado para escalar a classificação às 3.265 tarefas da ISCO-08. Além disso, o índice combina a média das pontuações atribuídas às tarefas de cada ocupação com seu desvio-padrão, que mede a dispersão entre essas tarefas. Essa combinação classifica as ocupações pelo nível e pela variabilidade da exposição potencial. Ela não prevê quais profissões serão preservadas ou extintas (Gmyrek et al., 2025, pp. 37–38, 44).			ROW-CUR-0063
CLM-CUR-054	CIT-CUR-013	2.3 Índices de exposição à IA na literatura	6	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	AUTHOR_INFERENCE	No ILO Global Index, o desvio-padrão mede a dispersão da exposição entre as tarefas da ocupação.	O ILO Global Index (Gmyrek et al., 2025), da OIT, é o único estruturado na ISCO-08, a classificação ocupacional internacional da ONU, complementada pela taxonomia polonesa de seis dígitos. Sua classificação combina validação humana e LLMs em três camadas: 1.640 trabalhadores avaliaram tarefas de sua própria área, um painel de especialistas revisou um subconjunto para avaliar a viabilidade prática da automação, e os modelos GPT-4o e Gemini Flash 1.5 atuaram como desempate nos casos de divergência. Esse gabarito validado por humanos foi então usado para escalar a classificação às 3.265 tarefas da ISCO-08. Além disso, o índice combina a média das pontuações atribuídas às tarefas de cada ocupação com seu desvio-padrão, que mede a dispersão entre essas tarefas. Essa combinação classifica as ocupações pelo nível e pela variabilidade da exposição potencial. Ela não prevê quais profissões serão preservadas ou extintas (Gmyrek et al., 2025, pp. 37–38, 44).			ROW-CUR-0064
CLM-CUR-055	CIT-CUR-013	2.3 Índices de exposição à IA na literatura	6	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	AUTHOR_INFERENCE	A combinação de média e desvio-padrão classifica as ocupações pelo nível e pela variabilidade da exposição potencial.	O ILO Global Index (Gmyrek et al., 2025), da OIT, é o único estruturado na ISCO-08, a classificação ocupacional internacional da ONU, complementada pela taxonomia polonesa de seis dígitos. Sua classificação combina validação humana e LLMs em três camadas: 1.640 trabalhadores avaliaram tarefas de sua própria área, um painel de especialistas revisou um subconjunto para avaliar a viabilidade prática da automação, e os modelos GPT-4o e Gemini Flash 1.5 atuaram como desempate nos casos de divergência. Esse gabarito validado por humanos foi então usado para escalar a classificação às 3.265 tarefas da ISCO-08. Além disso, o índice combina a média das pontuações atribuídas às tarefas de cada ocupação com seu desvio-padrão, que mede a dispersão entre essas tarefas. Essa combinação classifica as ocupações pelo nível e pela variabilidade da exposição potencial. Ela não prevê quais profissões serão preservadas ou extintas (Gmyrek et al., 2025, pp. 37–38, 44).			ROW-CUR-0065
CLM-CUR-056	CIT-CUR-014	2.3 Índices de exposição à IA na literatura	6	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	O ILO Global Index não prevê quais profissões serão preservadas ou extintas.	O ILO Global Index (Gmyrek et al., 2025), da OIT, é o único estruturado na ISCO-08, a classificação ocupacional internacional da ONU, complementada pela taxonomia polonesa de seis dígitos. Sua classificação combina validação humana e LLMs em três camadas: 1.640 trabalhadores avaliaram tarefas de sua própria área, um painel de especialistas revisou um subconjunto para avaliar a viabilidade prática da automação, e os modelos GPT-4o e Gemini Flash 1.5 atuaram como desempate nos casos de divergência. Esse gabarito validado por humanos foi então usado para escalar a classificação às 3.265 tarefas da ISCO-08. Além disso, o índice combina a média das pontuações atribuídas às tarefas de cada ocupação com seu desvio-padrão, que mede a dispersão entre essas tarefas. Essa combinação classifica as ocupações pelo nível e pela variabilidade da exposição potencial. Ela não prevê quais profissões serão preservadas ou extintas (Gmyrek et al., 2025, pp. 37–38, 44).			ROW-CUR-0066
CLM-CUR-057	CIT-CUR-015	2.3 Índices de exposição à IA na literatura	6	eloundou_gpts_2023	GPTs are GPTs: An Early Look at the Labor Market Impact Potential of Large Language Models	DIRECT	O GPT Exposure utiliza a taxonomia ocupacional americana O*NET/SOC.	GPT Exposure (Eloundou et al., 2023) | O*NET / SOC (EUA) | LLM avaliando tarefa a tarefa, validado contra humanos; critério categórico (redução de 50% do tempo) | Pioneirismo metodológico; validação humana inicial | Critério categórico e binário, que não gradua a exposição; taxonomia americana exige crosswalk adicional | Referência conceitual			ROW-CUR-0067
CLM-CUR-058	CIT-CUR-015	2.3 Índices de exposição à IA na literatura	6	eloundou_gpts_2023	GPTs are GPTs: An Early Look at the Labor Market Impact Potential of Large Language Models	DIRECT	O GPT Exposure usa um modelo de linguagem para avaliar tarefas individualmente.	GPT Exposure (Eloundou et al., 2023) | O*NET / SOC (EUA) | LLM avaliando tarefa a tarefa, validado contra humanos; critério categórico (redução de 50% do tempo) | Pioneirismo metodológico; validação humana inicial | Critério categórico e binário, que não gradua a exposição; taxonomia americana exige crosswalk adicional | Referência conceitual			ROW-CUR-0068
CLM-CUR-059	CIT-CUR-015	2.3 Índices de exposição à IA na literatura	6	eloundou_gpts_2023	GPTs are GPTs: An Early Look at the Labor Market Impact Potential of Large Language Models	DIRECT	A avaliação do GPT Exposure foi validada contra humanos.	GPT Exposure (Eloundou et al., 2023) | O*NET / SOC (EUA) | LLM avaliando tarefa a tarefa, validado contra humanos; critério categórico (redução de 50% do tempo) | Pioneirismo metodológico; validação humana inicial | Critério categórico e binário, que não gradua a exposição; taxonomia americana exige crosswalk adicional | Referência conceitual			ROW-CUR-0069
CLM-CUR-060	CIT-CUR-015	2.3 Índices de exposição à IA na literatura	6	eloundou_gpts_2023	GPTs are GPTs: An Early Look at the Labor Market Impact Potential of Large Language Models	DIRECT	O GPT Exposure adota um critério categórico baseado em redução de 50% do tempo da tarefa.	GPT Exposure (Eloundou et al., 2023) | O*NET / SOC (EUA) | LLM avaliando tarefa a tarefa, validado contra humanos; critério categórico (redução de 50% do tempo) | Pioneirismo metodológico; validação humana inicial | Critério categórico e binário, que não gradua a exposição; taxonomia americana exige crosswalk adicional | Referência conceitual			ROW-CUR-0070
CLM-CUR-061	CIT-CUR-015	2.3 Índices de exposição à IA na literatura	6	eloundou_gpts_2023	GPTs are GPTs: An Early Look at the Labor Market Impact Potential of Large Language Models	DIRECT	O pioneirismo metodológico é apresentado como uma vantagem do GPT Exposure.	GPT Exposure (Eloundou et al., 2023) | O*NET / SOC (EUA) | LLM avaliando tarefa a tarefa, validado contra humanos; critério categórico (redução de 50% do tempo) | Pioneirismo metodológico; validação humana inicial | Critério categórico e binário, que não gradua a exposição; taxonomia americana exige crosswalk adicional | Referência conceitual			ROW-CUR-0071
CLM-CUR-062	CIT-CUR-015	2.3 Índices de exposição à IA na literatura	6	eloundou_gpts_2023	GPTs are GPTs: An Early Look at the Labor Market Impact Potential of Large Language Models	DIRECT	A validação humana inicial é apresentada como uma vantagem do GPT Exposure.	GPT Exposure (Eloundou et al., 2023) | O*NET / SOC (EUA) | LLM avaliando tarefa a tarefa, validado contra humanos; critério categórico (redução de 50% do tempo) | Pioneirismo metodológico; validação humana inicial | Critério categórico e binário, que não gradua a exposição; taxonomia americana exige crosswalk adicional | Referência conceitual			ROW-CUR-0072
CLM-CUR-063	CIT-CUR-015	2.3 Índices de exposição à IA na literatura	6	eloundou_gpts_2023	GPTs are GPTs: An Early Look at the Labor Market Impact Potential of Large Language Models	DIRECT	O critério categórico e binário do GPT Exposure não gradua a exposição.	GPT Exposure (Eloundou et al., 2023) | O*NET / SOC (EUA) | LLM avaliando tarefa a tarefa, validado contra humanos; critério categórico (redução de 50% do tempo) | Pioneirismo metodológico; validação humana inicial | Critério categórico e binário, que não gradua a exposição; taxonomia americana exige crosswalk adicional | Referência conceitual			ROW-CUR-0073
CLM-CUR-064	CIT-CUR-015	2.3 Índices de exposição à IA na literatura	6	eloundou_gpts_2023	GPTs are GPTs: An Early Look at the Labor Market Impact Potential of Large Language Models	DIRECT	A taxonomia americana do GPT Exposure exige um crosswalk adicional para aplicação no Brasil.	GPT Exposure (Eloundou et al., 2023) | O*NET / SOC (EUA) | LLM avaliando tarefa a tarefa, validado contra humanos; critério categórico (redução de 50% do tempo) | Pioneirismo metodológico; validação humana inicial | Critério categórico e binário, que não gradua a exposição; taxonomia americana exige crosswalk adicional | Referência conceitual			ROW-CUR-0074
CLM-CUR-065	CIT-CUR-015	2.3 Índices de exposição à IA na literatura	6	eloundou_gpts_2023	GPTs are GPTs: An Early Look at the Labor Market Impact Potential of Large Language Models	AUTHOR_INFERENCE	O GPT Exposure exerce o papel de referência conceitual nesta dissertação.	GPT Exposure (Eloundou et al., 2023) | O*NET / SOC (EUA) | LLM avaliando tarefa a tarefa, validado contra humanos; critério categórico (redução de 50% do tempo) | Pioneirismo metodológico; validação humana inicial | Critério categórico e binário, que não gradua a exposição; taxonomia americana exige crosswalk adicional | Referência conceitual			ROW-CUR-0075
CLM-CUR-066	CIT-CUR-016	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, Mirror on the Wall: Which Jobs Will AI Replace After All?: A New Index of Occupational Exposure	DIRECT	O GENOE utiliza a taxonomia ocupacional americana O*NET/SOC.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Avaliações inteiramente sintéticas, sem validação direta por especialistas — a aferição é indireta, pela replicação do AIOE; base americana | Comparação			ROW-CUR-0076
CLM-CUR-067	CIT-CUR-016	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, Mirror on the Wall: Which Jobs Will AI Replace After All?: A New Index of Occupational Exposure	DIRECT	O GENOE fornece ao modelo de linguagem o contexto completo da ocupação.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Avaliações inteiramente sintéticas, sem validação direta por especialistas — a aferição é indireta, pela replicação do AIOE; base americana | Comparação			ROW-CUR-0077
CLM-CUR-068	CIT-CUR-016	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, Mirror on the Wall: Which Jobs Will AI Replace After All?: A New Index of Occupational Exposure	DIRECT	O GENOE realiza uma avaliação holística da ocupação.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Avaliações inteiramente sintéticas, sem validação direta por especialistas — a aferição é indireta, pela replicação do AIOE; base americana | Comparação			ROW-CUR-0078
CLM-CUR-069	CIT-CUR-016	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, Mirror on the Wall: Which Jobs Will AI Replace After All?: A New Index of Occupational Exposure	DIRECT	O GENOE é apresentado como sensível a barreiras sociais e institucionais.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Avaliações inteiramente sintéticas, sem validação direta por especialistas — a aferição é indireta, pela replicação do AIOE; base americana | Comparação			ROW-CUR-0079
CLM-CUR-070	CIT-CUR-016	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, Mirror on the Wall: Which Jobs Will AI Replace After All?: A New Index of Occupational Exposure	DIRECT	As avaliações do GENOE são inteiramente sintéticas.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Avaliações inteiramente sintéticas, sem validação direta por especialistas — a aferição é indireta, pela replicação do AIOE; base americana | Comparação			ROW-CUR-0080
CLM-CUR-071	CIT-CUR-016	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, Mirror on the Wall: Which Jobs Will AI Replace After All?: A New Index of Occupational Exposure	DIRECT	O GENOE não possui validação direta por especialistas.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Avaliações inteiramente sintéticas, sem validação direta por especialistas — a aferição é indireta, pela replicação do AIOE; base americana | Comparação			ROW-CUR-0081
CLM-CUR-072	CIT-CUR-016	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, Mirror on the Wall: Which Jobs Will AI Replace After All?: A New Index of Occupational Exposure	DIRECT	A aferição do GENOE é indireta, por meio da replicação do AIOE.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Avaliações inteiramente sintéticas, sem validação direta por especialistas — a aferição é indireta, pela replicação do AIOE; base americana | Comparação			ROW-CUR-0082
CLM-CUR-073	CIT-CUR-016	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, Mirror on the Wall: Which Jobs Will AI Replace After All?: A New Index of Occupational Exposure	DIRECT	A base ocupacional do GENOE é americana.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Avaliações inteiramente sintéticas, sem validação direta por especialistas — a aferição é indireta, pela replicação do AIOE; base americana | Comparação			ROW-CUR-0083
CLM-CUR-074	CIT-CUR-016	2.3 Índices de exposição à IA na literatura	6	benitez_mirror_2024	Mirror, Mirror on the Wall: Which Jobs Will AI Replace After All?: A New Index of Occupational Exposure	AUTHOR_INFERENCE	O GENOE é utilizado apenas como índice de comparação nesta dissertação.	GENOE (Benítez; Parrado, 2024) | O*NET / SOC (EUA) | LLM com contexto completo da ocupação (avaliação holística) | Sensível a barreiras sociais e institucionais | Avaliações inteiramente sintéticas, sem validação direta por especialistas — a aferição é indireta, pela replicação do AIOE; base americana | Comparação			ROW-CUR-0084
CLM-CUR-075	CIT-CUR-017	2.3 Índices de exposição à IA na literatura	6	appel_anthropic_2026	Anthropic Economic Index report: Economic primitives	DIRECT	O Anthropic Economic Index utiliza dados reais de uso.	Anthropic Economic Index (Appel et al., 2026) | Dados reais de uso e estruturação O*NET / SOC (EUA) | Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso | Mede uso real; distingue automação de complementaridade | Viés de amostragem (apenas usuários de modelos específicos); base americana | Comparação			ROW-CUR-0085
CLM-CUR-076	CIT-CUR-017	2.3 Índices de exposição à IA na literatura	6	appel_anthropic_2026	Anthropic Economic Index report: Economic primitives	DIRECT	O Anthropic Economic Index utiliza a estrutura ocupacional americana O*NET/SOC.	Anthropic Economic Index (Appel et al., 2026) | Dados reais de uso e estruturação O*NET / SOC (EUA) | Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso | Mede uso real; distingue automação de complementaridade | Viés de amostragem (apenas usuários de modelos específicos); base americana | Comparação			ROW-CUR-0086
CLM-CUR-077	CIT-CUR-017	2.3 Índices de exposição à IA na literatura	6	appel_anthropic_2026	Anthropic Economic Index report: Economic primitives	DIRECT	O Anthropic Economic Index classifica o uso por dimensões de autonomia e taxa de sucesso.	Anthropic Economic Index (Appel et al., 2026) | Dados reais de uso e estruturação O*NET / SOC (EUA) | Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso | Mede uso real; distingue automação de complementaridade | Viés de amostragem (apenas usuários de modelos específicos); base americana | Comparação			ROW-CUR-0087
CLM-CUR-078	CIT-CUR-017	2.3 Índices de exposição à IA na literatura	6	appel_anthropic_2026	Anthropic Economic Index report: Economic primitives	DIRECT	O Anthropic Economic Index distingue automação de complementaridade.	Anthropic Economic Index (Appel et al., 2026) | Dados reais de uso e estruturação O*NET / SOC (EUA) | Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso | Mede uso real; distingue automação de complementaridade | Viés de amostragem (apenas usuários de modelos específicos); base americana | Comparação			ROW-CUR-0088
CLM-CUR-079	CIT-CUR-017	2.3 Índices de exposição à IA na literatura	6	appel_anthropic_2026	Anthropic Economic Index report: Economic primitives	DIRECT	O Anthropic Economic Index apresenta viés de amostragem por observar apenas usuários de modelos específicos.	Anthropic Economic Index (Appel et al., 2026) | Dados reais de uso e estruturação O*NET / SOC (EUA) | Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso | Mede uso real; distingue automação de complementaridade | Viés de amostragem (apenas usuários de modelos específicos); base americana | Comparação			ROW-CUR-0089
CLM-CUR-080	CIT-CUR-017	2.3 Índices de exposição à IA na literatura	6	appel_anthropic_2026	Anthropic Economic Index report: Economic primitives	DIRECT	A base do Anthropic Economic Index é americana.	Anthropic Economic Index (Appel et al., 2026) | Dados reais de uso e estruturação O*NET / SOC (EUA) | Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso | Mede uso real; distingue automação de complementaridade | Viés de amostragem (apenas usuários de modelos específicos); base americana | Comparação			ROW-CUR-0090
CLM-CUR-081	CIT-CUR-017	2.3 Índices de exposição à IA na literatura	6	appel_anthropic_2026	Anthropic Economic Index report: Economic primitives	AUTHOR_INFERENCE	O Anthropic Economic Index é utilizado apenas como índice de comparação nesta dissertação.	Anthropic Economic Index (Appel et al., 2026) | Dados reais de uso e estruturação O*NET / SOC (EUA) | Uso efetivo dos modelos; dimensões de autonomia e taxa de sucesso | Mede uso real; distingue automação de complementaridade | Viés de amostragem (apenas usuários de modelos específicos); base americana | Comparação			ROW-CUR-0091
