pdf_page_index	text
23	thus that average hours worked were 11% higher in the treated group (9.84{8.85 “ 1.11). This is an estimate of the parameter θATE% “ ErY p1q ´ Y p0qs{ErY p0qs discussed in Section 4.1 above. A numerically equivalent way to obtain this estimate of 11% is to use Poisson quasi-maximum likelihood estimation (Poisson QMLE) to estimate Yi “ exppβ0 ` β1 Di qUi (4) and then calculate θ̂ATE% “ exppβ̂1 q ´ 1 “ 0.11 (see column (1) in Table 4).34 This formulation in terms of Poisson QMLE is useful since it allows us to include covariates to potentially increase precision. Column (2) of Table 4 shows the estimate of θ̂ATE% from estimating Yi “ exppβ0 ` β1 Di ` Xi1 γqUi (5) by Poisson QMLE, with smaller standard errors than in column (1) (0.069 vs. 0.081). (1) (2) β0 2.180 0.150 (0.058) (0.311) β1 0.106 0.150 (0.072) (0.060) Implied Prop. Effect 0.112 0.150 (0.081) (0.069) Covariates N Y Table 4: Poisson Regression and Implied Proportional Effects in Carranza et al. (2022). Note: the first two rows of column (1) show the estimates of the coefficients β0 and β1 in (4), estimated using Poisson QMLE. The third row shows the implied estimate of the proportional effect, ErY p1q ´ Y p0qs{ErY p0qs, calculated as θ̂ATE% “ exppβ̂1 q ´ 1. The second column shows analogous estimates using (5), which adds controls for pre-treatment covariates (we do not show the coefficients on the controls in the interest of brevity). Standard errors are clustered at the assessment date (the unit of treatment assignment) as in the original paper. Separate estimates for the extensive/intensive margins. As shown in Table 1, the treat- ment in Carranza et al. (2022) has an estimated extensive margin treatment effect of 0.055, meaning that it increases the fraction of people with positive hours worked by 5.5 percentage points. We may be interested in whether the overall 11% increase in hours worked is driven entirely by the extensive margin, or whether there is an intensive margin effect. That is, does the treatment increase hours only by bringing people into the labor force, or does it also allow people who would have worked anyway to find jobs with more hours (e.g. full-time instead of part-time)? To this end, we can use the method of Lee (2009) to compute bounds for the effect of the treatment for “always-takers” who 34 This estimation is done in the sample of treated units and control units, discarding the placebo group. One could equivalently retain the units in the placebo group and add an indicator for the placebo group to (4). 23
24	would have positive hours worked regardless of treatment (Y p1q ą 0, Y p0q ą 0).35 The Lee bounds approach requires the monotonicity assumption that anyone who would work positive hours with- out the treatment would also work positive hours when treated (i.e., P pY p1q “ 0, Y p0q ą 0q “ 0). This seems reasonable if workers only share the information provided by the treatment when it helps their job prospects. It could be violated, however, if workers mistakenly share their test score results when in fact employers view them negatively. Column 1 of Table 5 reports bounds of r´0.20, 0.28s for the effect of the treatment on log hours worked by the always-takers, while Column 2 shows bounds of r´6.67, 2.77s for weekly hours (in levels). Unfortunately, in this setting the Lee bounds are fairly wide, including both a zero intensive- margin effect as well as fairly large intensive-margin effects (up to 28 log points). Thus, without further assumptions, the data is not particularly informative about the size of the intensive margin. We can, however, say more if we are willing to impose some assumptions about how the always- takers, who would work regardless of treatment status (Y p1q ą 0, Y p0q ą 0), compare to the compliers (Y p1q ą 0, Y p0q “ 0), who only work positive hours when receiving the treatment. We might reasonably expect that the compliers are negatively selected relative to the always-takers and thus would work fewer hours when receiving treatment. We can formalize this by imposing that ErY p1q | Compliers “ p1 ´ cqErY p1q | Always-takers, i.e. that average hours worked for compliers under treatment is 100c% lower than for always takers. Columns 3 through 5 of Table 5 report estimates of the average effect on the always-takers, assuming c “ 0, 0.25, and 0.5, respectively.36 If we assume that always-takers and compliers work an equal number of hours under treatment (c “ 0), then our point estimates suggest that there is actually a negative intensive-margin effect for the always-takers (´1.02 weekly hours). Under the assumption that compliers work 25% fewer hours (c “ 0.75), the estimated effect for always-takers is near zero (´0.07 weekly hours), consistent with no important intensive margin. Finally, if we assume compliers work half as many hours as the always-takers (c “ 0.5), then our estimates suggest a positive intensive margin effect (0.95 weekly hours). Our assessment of the importance of the intensive margin thus depends on how negatively-selected we think compliers are relative to always-takers. 5.2 A DiD setting: Sequeira (2016) Sequeira (2016) studies a decrease in tariffs on trade between Mozambique and South Africa which occurred in 2008. She is interested in whether the reduction in tariffs reduced bribes paid to customs officers (among other outcomes). To study this question, she utilizes a difference-in-differences design comparing the change in bribes paid for products that were affected by the tariff change to that for a comparison group of products that did not experience a change in tariffs. 35 We again exclude units receiving the “placebo treatment.” 36 Under the assumptions in Lee (2009), ErY p1q | Y p1q ą 0s “ θErY p1q | Always-takers`p1´θqErY p1q | Compliers, where θ “ P pY p0q ą 0q{P pY p1q ą 0q. Plugging in ErY p1q | Compliers “ p1 ´ cqErY p1q | Always-takers, it follows that ErY p1q | Always-takers “ 1{pθ ` p1 ´ cqp1 ´ θqqErY p1q | Y p1q ą 0s. Further, ErY p0q | Always-takers “ ErY p0q | Y p0q ą 0s. Our estimation plugs in sample analogs to these expressions to estimate ErY p1q ´ Y p0q | Always-takers. 24
25	(1) (2) (3) (4) (5) Lower bound ´0.195 ´6.665 p0.064q p1.366q Upper bound 0.283 2.771 p0.114q p2.067q Point estimate ´1.025 ´0.069 0.954 p1.182q p1.349q p1.588q units Log(Hours) Hours Hours Hours Hours c 0 0.25 0.5 Table 5: Bounds and point estimates for the intensive margin treatment effect in Carranza et al. (2022) Note: This table shows bounds and point estimates of the intensive margin treatment effect in Carranza et al. (2022), i.e. the treatment effect on hours worked for “always-takers” who would work positive hours regardless of treatment status. The first first two columns of the table show Lee (2009) bounds for the effect of treatment on the always-takers when the outcome is logpHoursq and weekly hours, respectively. Columns 3 through 5 show point estimates for the effect on weekly hours worked for always-takers under the assumption that average hours worked by “compliers” (who work only when treated) are 100c% lower than for the always-takers. Standard errors are calculated via a non-parametric bootstrap using 1,000 draws, clustered at the assessment date level. Original specification and sensitivity to units. Sequeira (2016) has repeated cross-sectional data with information on the bribe amount Yit paid on shipment i in year t. She estimates the regression specification logp1 ` Yit q “ β0 ` Di ˆ Postt β1 ` Di β2 ` Postt β3 ` Xit1 β4 ` ǫit , (6) where Di is an indicator for whether shipment i is for a product type affected by the tariff change in 2008, Postt is an indicator for whether year t is after the tariff change, and Xit is a vector of covariates related to shipment i in period t. Sequeira (2016) estimates (6) with Yit measured in 2007 Mozambican Metical (MZN) and obtains β̂1,pMZNq “ ´3.7 (SE “ 1.1). However, estimating the same specification with Yit measured in thousands of U.S. dollars instead yields an estimate of β̂1,p$1000q “ ´0.11 (SE “ 0.070).37 These results reinforce the conclusion from Section 2 that treatment effects for mpyq “ logp1 ` yq should not be interpreted as approximating a percentage effect. In what follows, we discuss a variety of alternative approaches that may be reasonable in this context. We note that in a non-experimental setting like this, different approaches may rely on different identifying assumptions. We therefore explicitly discuss the identifying assumptions needed by each of the methods we discuss. 37 We use the conversion rate of 1 USD “ 24.48 MZN as of January 1, 2007, as provided by fxtop.com. 25
26	Proportional treatment effects. One natural approach here is to target the average propor- tional treatment effect on the treated, ErYit p1q | Di “ 1, Postt “ 1s ´ ErYit p0q | Di “ 1, Postt “ 1s θATT% “ . ErYit p0q | Di “ 1, Postt “ 1s This is the percentage change in the average outcome for the treated group in the post-treatment period. Identification of θATT% requires us to infer the counterfactual post-treatment mean outcome for the treated group, ErYit p0q | Di “ 1, Postt “ 1s. Of course, one approach to obtain such identification would be to assume parallel trends in levels. However, given that the treated and control groups have different pre-treatment means (see the bottom panel of Table 6), it may be unreasonable to expect that time-varying factors (e.g. the macroeconomy) have equal level effects on the outcome. An alternative identifying assumption is to impose that, in the absence of treatment, the percentage changes in the mean would have been the same for the treated and control group. As in Wooldridge (2023), this can be formalized using a “ratio” version of the parallel trends assumption, ErYit p0q | Di “ 1, Postt “ 1s ErYit p0q | Di “ 0, Postt “ 1s “ . (7) ErYit p0q | Di “ 1, Postt “ 0s ErYit p0q | Di “ 0, Postt “ 0s Intuitively, (7) states that if the treatment had not occurred, the average percentage change in the mean outcome for the treated group would have been the same as the average percentage change in the mean outcome for the control group. Under (7), we can thus estimate the counterfactual percentage change in the mean outcome for the treated group using the observed percentage change for the control group. Table 6 shows that the sample mean of the outcome for the treated group decreased by 75% between the pre-treatment and post-treatment periods (from 4,742 to 1,172 (MZN)). Under the ratio parallel trends assumption (7), this suggests that the mean outcome for the treated group would also have decreased by 75% in the absence of treatment, thus implying an estimate of 2, 602 for the counterfactual mean outcome for the treated group. The actual post-treatment mean for the treated group is 465, which is 82% below this implied counterfactual. This implies that the tariff reduction reduced the average bribe in the post-treatment period by 82%, i.e. θ̂ATT% “ ´0.82. Conveniently, this estimate can also be obtained using Poisson QMLE to estimate Yit “ exppβ0 ` Di ˆ Postt β1 ` Di β2 ` Postt β3 qǫit (8) and then computing θ̂ATT% “ exppβ̂1 q ´ 1 “ ´0.82, as shown in column (1) of Table 6. We can also re-incorporate the covariates Xit by estimating Yit “ exppβ0 ` Di ˆ Postt β1 ` Di β2 ` Postt β3 ` β41 Xit qǫit , (9) which yields an estimate of θATT% of ´0.72, as shown in the second column of Table 6. As formalized 26
27	(1) (2) Post ˆ Treatment ´1.722 ´1.272 p0.632q p0.606q Prop. Effect ´0.821 ´0.720 p0.113q p0.170q Covariates N Y Treated Group Means (Pre, Post): 10527 465 Treated Group Means (Pre, Post): 4742 1172 Table 6: Poisson regression estimates of θATT% Note: this table shows Poisson regression estimates of (8) and (9) in columns (1) and (2), respectively. The first row of the table shows the estimate β̂1 . The second row shows exppβ̂1 q ´ 1, which is the implied estimate of the proportional treatment effect θATT% . The coefficients on control variables are omitted for brevity. Standard errors are clustered at the four-digit product code as in the original paper. The mean bribe amounts (in MZN) by treatment group and time period are displayed in the bottom panel. The pre-period refers to the year 2007, whereas the post-treatment period is an average over the years 2008, 2011, and 2012 (the three post-treatment years for which data is available). in Wooldridge (2023), this estimate will be a consistent estimate of θATT% if (7) holds conditional on Xit , and the conditional expectation of Yit takes the functional form implied by (9) (assuming ǫit has mean 1 conditional on the covariates). The approach with covariates thus suggests that the tariff change reduced the average bribe for treated products by 72% in the post-treatment period. Sequeira (2016)’s data only contains information on one year prior to treatment (2007), and so in this context it is not possible to evaluate the plausibility of (7) using periods prior to the policy change of interest. If multiple pre-treatment periods were available, however, one could estimate a Poisson QMLE event-study of the form ˜ ¸ ÿ Yit “ exp λt ` Di β2 ` Di ˆ rRelativeTimet “ rs βrES ǫit , (10) r‰´1 where RelativeTimet “ t ´ 2008 is the time relative to the treatment date. The event-study coefficients βrES for r ă 0 are analogous to “pre-trends” coefficients in typical difference-in-differences event-studies, and are informative about whether the pre-treatment analogue to (7) holds.38 Log effects with calibrated extensive margin value. The analysis above presented estimates of θATT% , the proportional change in the average bribe caused by the treatment. It is well-known that averages can be heavily influenced by observations in the tail, especially when the outcome has 38 More precisely, the exponentiated coefficients exppβ̂r q ´ 1 correspond to the implied “placebo” proportional treatment effects for periods before treatment. We recommend plotting the exponentiated coefficients in event- studies, although we note that exppβq ´ 1 « β for β « 0. As with typical tests for pre-trends, one should be cautious that a failure to reject the null that the pre-treatment coefficients equal zero does not necessarily imply that the identifying assumption is satisfied (Kahn-Lang and Lang, 2020; Roth, 2022). One can (partially) address these issues by applying sensitivity analysis tools for event-studies (e.g. Rambachan and Roth, 2023) to estimates of (10) to further gauge the robustness of the findings to violations of the identifying assumptions. We also refer the reader to Wooldridge (2023) for extensions of the Poisson regression approach to settings with staggered treatment timing. 27
28	a skewed distribution, as is the case here (see Figure 2). One might argue that a world in which most products receive medium-sized bribes is more corrupt than one in which a very small fraction of products receive large bribes—even if they both produce the same average bribe amount. This motivates studying the treatment effect on a concave transformation of the outcome that is less heavily influenced by outcomes in the tail of the distribution. As an illustration of this, we first normalize the outcome so that 1 corresponds to the value of the minimum non-zero bribe in the data (that is, we divide by ymin “ minYit ą0 Yit “ 15.68 MZN). We then estimate the treatment effect for the transformed outcome mpY q, where mpyq “ logpyq for y ą 0 and mp0q “ ´x for some choice of x, as described in Section 4.2. If x is set to 0, then this estimates the treatment effect in logs where all zero bribes are set to equal the smallest positive bribe in the data; this specification thus “shuts off” the extensive margin change between 0 and ymin . If instead x is set to 0.1, for example, then a change between 0 and ymin is valued as the equivalent of a 10 log point change along the intensive margin. We estimate the treatment effect for these transformations using the analogue to (6) that replaces logp1`Yit q with mpYit q on the left-hand side.39 The results for x P t0, 0.1, 1, 3u are shown in Table 7. Column (1) shows an effect of 249 log points (β̂1 “ ´2.49) when we treat zero bribes as if they were equal to ymin (i.e. setting x “ 0). The estimated treatment effect grows in magnitude as we place more value on the extensive margin by increasing x. Interestingly, the original estimate in Sequeira (2016) of ´3.748 using logp1 ` Y q is similar to what we obtain when we value a change from 0 to ymin at 300 log points (x “ 3). The original specification can thus be viewed as placing a rather large weight on the extensive margin. (1) (2) (3) (4) Post ˆ Treatment ´2.493 ´2.538 ´2.949 ´3.860 p0.740q p0.752q p0.861q p1.106q Extensive margin value (x): 0.000 0.100 1.000 3.000 Table 7: Explicit calibration of the extensive margin in Sequeira (2016) Note: this table shows estimates of the treatment effect on the treated using mpY q as the outcome in Sequeira (2016), where mpyq is defined to equal logpyq for y ą 0 and ´x for y “ 0. The outcome is normalized so that Y “ 1 corresponds to the minimum non-zero value of the outcome. Thus, the treatment effect assigns a value of 100x log points to an extensive margin change between 0 and the minimum non-zero value of Y . The treatment effects are estimated using (6), except replacing logp1 ` Yit q with mpYit q. Standard errors are clustered at the four-digit product code as in the original paper. 5.3 An IV setting: Berkouwer and Dean (2022) Berkouwer and Dean (2022) conduct an RCT in Nairobi in which they randomize the price for 39 As usual, identification of the treatment effect for mpY q using difference-in-differences requires parallel trends for mpY p0qq. The identifying assumption thus varies depending on the choice of x. The results in Roth and Sant’Anna (2023) imply that parallel trends will hold for all values of x when a parallel trends assumption is satisfied for the distribution of Y p0q. If more pre-treatment periods were available, these identifying assumptions could be partially evaluated using pre-trends tests. See Remark 9 for additional discussion of identification. 28
29	Figure 2: Density of bribe amount in Sequeira (2016) Density 7.5e−05 5.0e−05 2.5e−05 0.0e+00 0 20000 40000 60000 Bribe amount (MZN) Note: this figure shows a kernel density estimate of the bribe amount in Sequeira (2016), pooling across all observations with a positive bribe. The kernel density estimates are constructed using the default settings of the stat_density function in R. energy-efficient stoves. They use the randomized price (pi ) as an instrument for whether an indi- vidual i buys an energy-efficient stove (Di ). They use this instrument to estimate the effects of stove-adoption on outcomes such as charcoal spending (Yi ). Original specification and sensitivity to scale. Let Xi be a vector of control variables (in- cluding a constant). Berkouwer and Dean (2022) estimate arcsinhpYi q “ Di β ` Xi1 γ ` ǫi (11) by two-stage least squares (TSLS), using pi as an instrument for Di .40 (They also report re- sults where spending is measured in levels.) The estimated coefficient β̂ is an estimate of the LATE of stove adoption on the arcsinh of charcoal spending for instrument-compliers whose de- cision of whether to purchase the stove depends on the price offered in the experiment.41 In Berkouwer and Dean (2022), Yi is measured as weekly charcoal spending in dollars. They obtain a coefficient of β̂ “ ´0.50 and write “[t]he 50 log point reduction corresponds to a 39 percent decrease in charcoal consumption [since expp´0.50q “ 1 ´ 0.39]” (p. 3306). 40 More precisely, each observation i is an individual-by-week pair, and some (but not all) individuals are surveyed on multiple weeks. Standard errors are clustered at the respondent level. 41 We use the phrase “instrument-compliers” to distinguish compliers for the instrument, whose value of Dpzq depends on z, from “compliers” discussed earlier who have Y p1q ą 0, Y p0q “ 0. Since the instrument takes on multiple values (i.e. multiple price offers), β corresponds to a weighted average of treatment effects across instrument-compliers for different values of the instrument (Angrist et al., 2000). 29
30	However, if we change the units of the outcome to annual charcoal spending in Kenyan shillings, the original currency in which charcoal spending was measured, the same specification yields an es- timate of ´0.44. Relative to our previous applications, the change in the treatment effect estimates is fairly small for these choices of units, due to a small estimated extensive margin of 0.01 (see Table 1).42 Nevertheless, the fact that the treatment effects using an arcsinh-transformed outcome depend on the units should give us pause in interpreting them as percentages. Indeed, a percentage effect is not well-defined for someone who has non-zero spending under treatment and zero spend- ing under the control, so an average individual-level percentage effect does not make sense if the treatment can affect whether one has any charcoal spending. Berkouwer and Dean (2022) first discuss the LATE in levels, and then immediately afterwards state that the treatment effect for the arcsinh-transformed outcome “corresponds to a 39 percent decrease in charcoal consumption” (p. 3306). The main goal of taking the arcsinh transformation here thus appears to be to obtain a treatment effect with a percentage interpretation. We therefore next implement two approaches with an (approximate) percentage interpretation in this context. Proportional LATE. One natural approach in this context is to estimate the proportional change in the average outcome for instrument-compliers, i.e. to estimate θATE% among the population of instrument-compliers. Put otherwise, we can express the LATE in levels as a percentage of the control mean for instrument-compliers. An estimate of the LATE in levels is naturally obtained using TSLS specification (11) with Yi as the outcome, which yields an estimate of ´2.46. As described in Abadie (2002), we can likewise obtain an estimate of the control instrument-complier mean by using TSLS with ´pDi ´ 1q ¨ Yi as the outcome, which yields an estimate of 5.86. Putting these together, we obtain an estimate of θATE% for instrument-compliers of ´2.46{5.86 “ ´0.42 (SE = 0.046), which suggests that average charcoal spending is 42% lower for instrument-compliers under treatment than under control.43 If pollution is proportional to charcoal spending, then this parameter is economically relevant as it corresponds to the percentage reduction in pollution for instrument-compliers from gaining access to the efficient stove. Lee bounds. Berkouwer and Dean (2022) benchmark their treatment effect estimates relative to engineering estimates of the efficiency gains of using an efficient stove relative to a non-efficient one. For this benchmarking exercise, it seems sensible to focus on the intensive-margin effect of the treatment—i.e., the treatment effect for instrument-compliers who would use a non-efficient stove if offered a high price and an efficient one if offered a low price. To do so, we can form Lee (2009)-type 42 We note, however, that the t-statistic for the effect on arcsinhpYi q is rather sensitive here, changing from approx- imately 7 to 3 depending on the units. 43 The standard error was calculated via a non-parametric bootstrap with 1,000 draws, clustered at the respondent level. We note that with a binary instrument, an estimate of θIntensive for instrument-compliers can be obtained using Poisson IV regression (e.g. the ivpoisson command in Stata); see Angrist (2001). However, we are not aware of a LATE interpretation of Poisson IV regression with a multi-valued instrument, and thus do not pursue it here. Whether Poisson IV regression has such an interpretation with a continuous IV strikes us an interesting topic for future work. 30
31	bounds for the average treatment effect in logs for instrument-compliers who would have positive charcoal spending regardless of treatment status.44 The bounds on θIntensive for instrument-compliers are r´0.565, ´0.538s (with SEs for the lower and upper bounds of 0.072 and 0.075).45 This implies that for the instrument-compliers who would spend on charcoal regardless of treatment status, spending decreases by 54 to 56 log points. We note that the Lee bounds are fairly tight in this case, as tends to be the case when the extensive margin is small. It is also worth noting that in this example, the estimated treatment effects using arcsinhpYi q—both in terms of weekly spending in dollars and in terms of annual spending in Kenyan shillings—fall outside of the Lee bounds, although they are fairly close to the upper bound when using weekly spending in dollars. 6 Conclusion It is common in empirical work to estimate ATEs for transformations such as logp1`Y q or arcsinhpY q which are well-defined at zero and behave like logpY q for large values of Y . We show that the ATEs for such transformations should not be interpreted as percentages, since they depend arbitrarily on the units of the outcome when there is an extensive margin. Further, we show that any parameter that is an average of individual-level treatment effects of the form EP rgpY p1q, Y p0qqs must be scale- dependent if it is point-identified and well-defined at zero. We discuss several alternative approaches, including estimating scale-invariant normalized parameters (e.g. via Poisson regression), explicitly calibrating the value placed on the intensive versus extensive margins, and separately estimating effects for the intensive and extensive margins (e.g. using Lee bounds). We illustrate how these approaches can be applied in practice in three empirical applications. 44 The validity of the Lee (2009)-type bounds requires the “monotonicity” assumption that all instrument-compliers who would have some charcoal consumption when not buying an efficient stove would also have some charcoal con- sumption when buying an efficient stove, which seems reasonable. Note that this is a distinct assumption from the in- strument monotonicity assumption needed for a LATE interpretation for instrumental variables (Imbens and Angrist, 1994), which in this context states that anyone who would buy a stove at a higher price would also buy at a lower price. 45 We obtain these estimates using the procedure in Abadie (2002), as described in detail in Appendix E. 31
32	References Abadie, Alberto, “Bootstrap Tests for Distributional Treatment Effects in Instrumental Variable Models,” Journal of the American Statistical Association, 2002, 97 (457), 284–292. Publisher: [American Statistical Association, Taylor & Francis, Ltd.]. Aczél, J., Lectures on Functional Equations and Their Applications, Academic Press, January 1966. Google-Books-ID: n7vckU_1tY4C. Ager, Philipp, Leah Boustan, and Katherine Eriksson, “The Intergenerational Effects of a Large Wealth Shock: White Southerners after the Civil War,” American Economic Review, 2021, 111 (11), 3767–94. Aihounton, Ghislain B D and Arne Henningsen, “Units of measurement and the inverse hyperbolic sine transformation,” The Econometrics Journal, June 2021, 24 (2), 334–351. Andrews, Isaiah and Conrad Miller, “Optimal Social Insurance with Heterogeneity,” 2013, p. 26. Angrist, Joshua D, “Estimation of Limited Dependent Variable Models With Dummy Endogenous Regressors,” Journal of Business & Economic Statistics, January 2001, 19 (1), 2–28. Publisher: Taylor & Francis _eprint: https://doi.org/10.1198/07350010152472571. Angrist, Joshua D. and Jorn-Steffen Pischke, Mostly Harmless Econometrics: An Empiricist’s Companion, Princeton: Princeton University Press, 2009. , Kathryn Graddy, and Guido W. Imbens, “The Interpretation of Instrumental Variables Estimators in Simultaneous Equations Models with an Application to the Demand for Fish,” The Review of Economic Studies, 2000, 67 (3), 499–527. Publisher: [Oxford University Press, Review of Economic Studies, Ltd.]. Arora, Ashish, Sharon Belenzon, and Lia Sheer, “Knowledge spillovers and corporate invest- ment in scientific research,” American Economic Review, 2021, 111 (3), 871–98. Athey, Susan, Peter J Bickel, Aiyou Chen, Guido Imbens, and Michael Pollmann, “Semiparametric estimation of treatment effects in randomized experiments,” Technical Report, National Bureau of Economic Research 2021. Azoulay, Pierre, Christian Fons-Rosen, and Joshua S Graff Zivin, “Does science advance one funeral at a time?,” American Economic Review, 2019, 109 (8), 2889–2920. Baily, Neil, “Some Aspects of Optimal Unemployment Insurance,” Journal of Public Economics, 1978, pp. 379–402. Bartlett, M. S., “The Use of Transformations,” Biometrics, 1947, 3 (1), 39–52. Publisher: [Wiley, International Biometric Society]. Bastos, Paulo, Joana Silva, and Eric Verhoogen, “Export destinations and input prices,” American Economic Review, 2018, 108 (2), 353–92. Beerli, Andreas, Jan Ruffner, Michael Siegenthaler, and Giovanni Peri, “The abolition of immigration restrictions and the performance of firms and workers: Evidence from Switzerland,” American Economic Review, 2021, 111 (3), 976–1012. 32
33	Bellemare, Marc F. and Casey J. Wichman, “Elasticities and the Inverse Hyperbolic Sine Transformation,” Oxford Bulletin of Economics and Statistics, 2020, 82 (1), 50–61. _eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/obes.12325. Bellégo, Christophe, David Benatia, and Louis Pape, “Dealing with Logs and Zeros in Regression Models,” March 2022. arXiv:2203.11820 [econ, stat]. Belotti, Federico, Partha Deb, Willard G. Manning, and Edward C. Norton, “Twopm: Two-Part Models,” The Stata Journal, April 2015, 15 (1), 3–20. Publisher: SAGE Publications. Berkouwer, Susanna B and Joshua T Dean, “Credit, attention, and externalities in the adop- tion of energy efficient technologies by low-income households,” American Economic Review, 2022, 112 (10), 3291–3330. Burbidge, John B., Lonnie Magee, and A. Leslie Robb, “Alternative Transformations to Handle Extreme Values of the Dependent Variable,” Journal of the American Statistical Associ- ation, 1988, 83 (401), 123–127. Publisher: [American Statistical Association, Taylor & Francis, Ltd.]. Cabral, Marika, Can Cui, and Michael Dworsky, “The Demand for Insurance and Rationale for a Mandate: Evidence from Workers’ Compensation Insurance,” American Economic Review, 2022, 112 (5), 1621–68. Cao, Yiming and Shuo Chen, “Rebel on the Canal: Disrupted Trade Access and Social Conflict in China, 1650–1911,” American Economic Review, 2022, 112 (5), 1555–90. Card, David, Jochen Kluve, and Andrea Weber, “Active Labour Market Policy Evaluations: A Meta-Analysis,” The Economic Journal, November 2010, 120 (548), F452–F477. Carranza, Eliana, Robert Garlick, Kate Orkin, and Neil Rankin, “Job Search and Hiring with Limited Information about Workseekers’ Skills,” American Economic Review, 2022, 112 (11), 3547–83. Chetty, Raj, “A General Formula for the Optimal Level of Social Insurance,” Journal of Public Economics, November 2006, 90, 1879–1901. , Nathaniel Hendren, Patrick Kline, and Emmanuel Saez, “Where is the land of opportu- nity? The geography of intergenerational mobility in the United States,” The Quarterly Journal of Economics, 2014, 129 (4), 1553–1623. Publisher: Oxford University Press. Cohn, Jonathan B., Zack Liu, and Malcolm I. Wardlaw, “Count (and count-like) data in finance,” Journal of Financial Economics, November 2022, 146 (2), 529–551. de Brauw, Alan and Sylvan Herskowitz, “Income Variability, Evolving Diets, and Elasticity Es- timation of Demand for Processed Foods in Nigeria,” American Journal of Agricultural Economics, 2021, 103 (4), 1294–1313. _eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/ajae.12139. Delius, Antonia and Olivier Sterck, “Cash Transfers and Micro-Enterprise Performance: Theory and Quasi-Experimental Evidence from Kenya,” SSRN Electronic Journal, 2020. Faber, Benjamin and Cecile Gaubert, “Tourism and economic development: Evidence from Mexico’s coastline,” American Economic Review, 2019, 109 (6), 2245–93. 33
34	Fan, Yanqin, Emmanuel Guerre, and Dongming Zhu, “Partial identification of functionals of the joint distribution of “potential outcomes”,” Journal of Econometrics, March 2017, 197 (1), 42–59. Fetzer, Thiemo, Pedro CL Souza, Oliver Vanden Eynde, and Austin L Wright, “Security transitions,” American Economic Review, 2021, 111 (7), 2275–2308. Gandhi, Amit, Zhentong Lu, and Xiaoxia Shi, “Estimating demand for differentiated products with zeroes in market share data,” Quantitative Economics, 2023, 14 (2), 381–418. _eprint: https://onlinelibrary.wiley.com/doi/pdf/10.3982/QE1593. Gourieroux, Christian, Alain Monfort, and Alain Trognon, “Pseudo maximum likelihood methods: Applications to Poisson models,” Econometrica: Journal of the Econometric Society, 1984, pp. 701–720. Heckman, James J., “Sample Selection Bias as a Specification Error,” Econometrica, 1979, 47 (1), 153–161. Publisher: [Wiley, Econometric Society]. Hjort, Jonas and Jonas Poulsen, “The arrival of fast internet and employment in Africa,” American Economic Review, 2019, 109 (3), 1032–79. Imbens, Guido W and Joshua D Angrist, “Identification and estimation of local average treatment effects,” Econometrica, 1994, pp. 467–475. Johnson, Matthew S, “Regulation by shaming: Deterrence effects of publicizing violations of workplace safety and health laws,” American Economic Review, 2020, 110 (6), 1866–1904. Kahn-Lang, Ariella and Kevin Lang, “The Promise and Pitfalls of Differences-in-Differences: Reflections on 16 and Pregnant and Other Applications,” Journal of Business & Economic Statis- tics, 2020, 38 (3), 613–620. Lee, David S., “Training, Wages, and Sample Selection: Estimating Sharp Bounds on Treatment Effects,” The Review of Economic Studies, July 2009, 76 (3), 1071–1102. MacKinnon, James G. and Lonnie Magee, “Transforming the Dependent Variable in Regres- sion Models,” International Economic Review, 1990, 31 (2), 315–339. Publisher: [Economics Department of the University of Pennsylvania, Wiley, Institute of Social and Economic Research, Osaka University]. Mirenda, Litterio, Sauro Mocetti, and Lucia Rizzica, “The economic effects of mafia: firm level evidence,” American Economic Review, 2022, 112 (8), 2748–73. Moretti, Enrico, “The effect of high-tech clusters on the productivity of top inventors,” American Economic Review, 2021, 111 (10), 3328–75. Mullahy, John, “Estimation of Limited Dependent Variable Models with Dummy Endogenous Re- gressors: Simple Strategies for Empirical Practice: Comment,” Journal of Business & Economic Statistics, 2001, 19 (1), 23–25. Publisher: American Statistical Association, Taylor & Francis, Ltd. and Edward Norton, “Why Transform Y? The Pitfalls of Transformed Regressions with a Mass at Zero,” Oxford Bulletin of Economics and Statistics, 2023, Forthcoming. 34
