pdf_page_index	text
47	Figure A.1: Broad Sector Shares in LinkedIn/Revelio and Official Employment Data Figure A.2: 2-Digit Industry Shares in LinkedIn/Revelio and Official Employment Data A.2
48	Occupation representation. Figure A.3 performs the same comparison at the 2-digit SOC level using the OEWS benchmark. The compositional tilt is sharper at the occupation level: Management, Business and Finance, Computer and Mathematical, and Arts/Me- dia occupations are over-represented, while Office and Administrative, Transportation, Food Service, Production, and lower-wage service occupations are under-represented. The 2024 cross-sectional correlation is 0.37, reflecting the well documented over-sampling of higher-skill occupations within sectors. Crucially, because these compositional gaps are stable over time (see below), they are absorbed by the firm and sector fixed effects in our main specifications and do not contaminate the differential estimates of interest. Figure A.3: 2-Digit Occupation Shares in Revelio and Official Employment Data Stability over time. Because our identification rests on the differential evolution of em- ployment around the diffusion of GenAI, the relevant question is not whether LinkedIn matches the official distribution in levels, but whether its compositional structure is sta- ble across the treatment window. Figure A.4 plots the quarterly cross-sectional correlation between LinkedIn and the official benchmarks from 2021Q1 through 2025Q1, separately for industries (top panel) and occupations (bottom panel). The industry correlation stays in a tight 0.77–0.82 band; the occupation correlation stays in a 0.37–0.41 band. Neither A.3
49	series shows a discernible break around the launch of ChatGPT (vertical dashed line at 2023Q1), indicating that the compositional structure of the LinkedIn sample is essentially unchanged across the pre- and post-GenAI periods. Figure A.4: Stability of Industry and Occupation Representation Over Time Figure A.5 repeats the exercise for the age dimension. The top panel plots the quarterly cross-sectional correlation between LinkedIn junior sector shares and the corresponding QWI under-30 sector shares; the bottom panel does the same for senior versus 30+ shares. The junior correlation is stable around 0.44 throughout the sample, and the senior correla- tion is stable around 0.60, with neither series showing a break around the GenAI launch. The relative representation of junior and senior workers across sectors in the LinkedIn data therefore evolves in line with the official QWI age structure, supporting the use of LinkedIn-based seniority composition to identify changes in junior and senior employ- A.4
50	ment around GenAI adoption. Figure A.5: Stability of Age-Proxy Representation Over Time A.5
51	A.2 Validation of the Seniority Classification We conduct two complementary exercises to evaluate the seniority classification pro- duced by Revelio and to verify its stability over the GenAI diffusion period. First, we analyze job title keywords for junior and senior roles. Second, we examine the average experience levels within each seniority group. In both exercises, we study patterns over time and across adoption status. A.2.1 Job Title Keywords by Seniority What junior and senior positions look like. We first examine the distribution of key- words in raw job titles, separately for junior and senior workers. Figure A.6 presents word clouds summarizing the most frequently occurring keywords in each seniority group across the full sample. The classification is meaningful: junior positions are dominated by terms such as assistant, intern, specialist, associate, technician, and analyst, while senior positions are concentrated around manager, director, senior, consultant, president and lead. These patterns confirm that Revelio’s seniority variable aligns well with conventional ti- tling and motivate the keyword lists used in the exercises below. Stability of keyword distributions across 2023. We next compare the distribution of keyword frequencies in positions that started before 2023 to those that started in 2023 or later, pooled across all firms. Figure A.7 shows that the relative prominence of key- words is stable over time within each seniority group. Junior positions continue to be dominated by the same keywords before and after 2023, and senior positions by theirs. The main exception is intern, whose share increases after 2023 relative to the earlier pe- riod. This stability argues against a systematic shift in titling conventions or classification methodology around the diffusion of GenAI. Differential evolution at adopting vs. non-adopting firms. The previous exercises pool all firms together. To directly address the concern that adopting firms may be reclassify- ing positions differentially, we track the evolution of keyword shares over time, sepa- rately at adopting and non-adopting firms. For each firm-quarter cell, we compute two shares: the share of junior-classified positions whose raw title contains any junior-leaning A.6
52	ambassador volunteer learning acquisition counselor fellow social accountant client compliance management engineering operator relations developer security operations technology clerk representative supervisor project analytics strategic scientist resources medical design specialist summer analyst administrative client risk regional national specialist talent business registered data product systems medical support researcher technology coordinator health service school project clinical real cloud officer account executive customer software manager sales strategy group estate nurse vice information teacher director product human associate head general agent data care desk chief leader manager worker services office associate global operations store accounting developer information cashier quality retail lead food adjunct architect assistant media support recruiter board advisor quality managing enterprise driver field attorney senior coach assistant clinical technical engineer graduate human senior presidentfinancial intern crew instructor principal officer media front nurse fellow center server supplyprogram engineer lead marketing success therapist student service software digital research designer sales supervisor engineeringanalyst planning designer patient consultant counsel research customer business tutor legal health finance development creative advisor digital marketing professional experience management professor solutions community technician partner pharmacy financial instructor program resourcescare corporate professional undergraduate communications design executive development security commercial recruiter services consultant administrator engagement production account certified technical community (a) Juniors (Seniority 1–2) (b) Seniors (Seniority 3+) Figure A.6: Most Common Job-Title Keywords by Seniority Group Notes: Word clouds summarizing the most frequently occurring keywords in raw job titles, com- puted separately for junior-classified positions (seniority 1–2) and senior-classified positions (se- niority 3+), pooled across positions that started between 2020Q1 and 2025Q1. Larger font size indicates higher frequency. keyword (assistant, intern, junior, coordinator, specialist, technician, entry), and the share of senior-classified positions whose raw title contains any senior-leaning keyword (manager, director, senior, lead, principal, consultant, supervisor, executive, head, chief ). Figure A.8 plots these two shares quarterly, separately for adopting and non-adopting firms. The four se- ries evolve in close parallel. Roughly a quarter of junior positions contain a junior-leaning keyword, and roughly two-thirds of senior positions contain a senior-leaning keyword, at both adopting and non-adopting firms throughout the sample. Pre-existing level gaps between adopters and non-adopters are stable around the ChatGPT launch. Event study. To formally test for differential trends, we estimate, separately for juniors and seniors, the specification Sharematch f ,t = α f + αt + ∑ β k · 1{t = k} · Adopter f + ε f ,t , k̸=2022Q4 A.7
53	Role keyword frequency --- Seniority 1 and 2 (percent, Pre-2023 vs. 2023+) Pre-2023 2023+ Percent of positions with keyword in raw title 10.0 7.5 5.0 2.5 0.0 nt rn t er er r t an or ad r r e nt r or r or ad try f l lis ys pa to iso pe ne to ie iv ta ne ag ta te ni at ni ci le he ch na c en al ia ut ci lo sig sis rv ul in er re se ju ni gi an an ec in ec di ve ns pe op di ch de en as m pr sp or ex de co su te co (a) Junior positions (Seniority 1–2) Role keyword frequency --- Seniority 3+ (percent, Pre-2023 vs. 2023+) Pre-2023 2023+ Percent of positions with keyword in raw title 20 10 0 er or or er ad t nt e f ist nt l ad r er r r rn an or or try ys pa ie iso ne to iv ag ne ta ta p ct ni te ni at le al he ci ch na en al ut ci lo sig ul sis rv re in er se ju ci ni an gi an in ec ve di ns di pe op e de ch en as m pr sp or ex de co su te co (b) Senior positions (Seniority 3+) Figure A.7: Keyword Frequency by Seniority Group, Pre-2023 vs. 2023+ where Sharematch f ,t is the share of positions at firm f in quarter t whose raw title contains a matching keyword (junior-leaning for juniors, senior-leaning for seniors). The regres- sion is weighted by the number of positions per firm-quarter cell, and standard errors are clustered at the firm level. Figure A.9 reports the estimated coefficients. For juniors, the A.8
54	Juniors Seniors 33% Share of positions with matching keyword in raw title 31% 70% 29% 68% 27% 65% 25% 2020 2021 2022 2023 2024 2025 2020 2021 2022 2023 2024 2025 Adopter Non-Adopter Figure A.8: Share of Positions with Matching Keywords, by Seniority and Adoption Notes: This figure plots, for each quarter, the share of positions whose raw title contains a “match- ing” keyword: junior-leaning keywords among junior-classified positions (left panel) and senior- leaning keywords among senior-classified positions (right panel), at GenAI-adopting (solid) and non-adopting (dashed) firms. Shares are position-weighted within each firm-quarter cell, then ag- gregated across firms by adoption status. The vertical dashed line marks the launch of ChatGPT in November 2022. Sample: quarters 2020Q1–2025Q1. coefficients hover around zero throughout the sample, with a visible quarterly saw-tooth that reflects the seasonal pattern of summer hiring and no discernible break at the Chat- GPT launch. For seniors, the coefficients drift mildly upward in the post-period, reaching approximately +0.3 percentage points by 2025Q1—a quantitatively small movement rel- ative to a baseline share of roughly 70%. Both patterns suggest that the seniority classifi- cation remains essentially stable across the diffusion of GenAI. A.9
55	Juniors Seniors 2.0% DiD coefficient relative to 2022Q4 (share) 1.0% 0.0% -1.0% 2020 2021 2022 2023 2024 2025 2020 2021 2022 2023 2024 2025 Figure A.9: Event Study: Differential Evolution of Matching-Keyword Shares Notes: This figure plots quarterly event-study coefficients β k from the specification Sharematchf ,t = α f + αt + ∑k̸=2022Q4 β k · 1{t = k} · Adopter f + ε f ,t , estimated separately for juniors (left panel: share of positions with any junior-leaning keyword in title) and seniors (right panel: share with any senior-leaning keyword). Regressions are weighted by the number of positions per firm-quarter cell, and standard errors are clustered at the firm level. Shaded areas denote 95% confidence in- tervals. The vertical dashed line marks the reference quarter 2022Q4 (the last pre-period quarter). Sample: quarters 2020Q1–2025Q1. A.2.2 Worker Experience by Seniority and Adoption Status A potential concern with our seniority-based analysis is that the classification of positions may itself shift with GenAI diffusion—for instance, if adopting firms differentially rela- bel roles as more senior after 2022. If so, the decline in junior employment at adopting firms could partly reflect mechanical reclassification rather than genuine changes in labor demand. To assess this possibility, we examine the evolution of actual worker experience among juniors and seniors, separately at adopting and non-adopting firms. We measure experience as Labor Market Experience (LME): the number of years since the worker’s first observed position. For each firm-quarter-seniority cell, we compute the worker-weighted average LME and then aggregate across firms by adoption status. Figure A.10 plots average LME over time, separately for juniors (left panel) and se- niors (right panel). For each seniority group, the adopter and non-adopter series evolve in close parallel. The pre-existing level gap between adopters and non-adopters—about A.10
56	0.56 years for juniors and 0.28 years for seniors at 2022Q4—remains roughly constant throughout the sample, with no visible break around the ChatGPT launch. The upward trend in each series reflects the gradual aging of the observed workforce: average LME rises by approximately 2.8 years in all four series over the five-year window. Juniors Seniors 12 15 Labor Mkt. Experience (Years) 11 14 10 13 9 12 2020 2021 2022 2023 2024 2025 2020 2021 2022 2023 2024 2025 Adopter Non-Adopter Figure A.10: Average Labor Market Experience by Seniority and GenAI Adoption Status Notes: This figure plots average Labor Market Experience (LME), defined as years since the worker’s first observed position, for juniors (left panel) and seniors (right panel) at GenAI- adopting (solid) and non-adopting (dashed) firms over time. Averages are worker-weighted within each firm-quarter cell and then aggregated across firms by adoption status. The vertical dashed line marks the launch of ChatGPT in November 2022. Sample: quarters 2020Q1–2025Q1. To isolate differential dynamics from the common time trend, we estimate, separately for juniors and seniors, the specification LME f ,t = α f + αt + ∑ β k · 1{t = k } · Adopter f + ε f ,t , k̸=2022Q4 where f indexes firms and t indexes quarters. The regression is weighted by the num- ber of workers in each firm-quarter cell, and standard errors are clustered at the firm level. Each coefficient β k captures the adopter–non-adopter difference in average LME at quarter k, relative to the baseline quarter 2022Q4. Figure A.11 reports the results. For juniors, the coefficients are tightly centered around zero throughout the sample, with no discernible break at the ChatGPT launch. For se- A.11
57	niors, the pre-period coefficients are slightly positive and drift gently toward zero by late 2022; post-2022Q4 they turn mildly negative, reaching approximately −0.04 years by 2025Q1. This indicates that, relative to 2022Q4, the average LME of seniors at adopting firms declined by about 0.04 years compared to non-adopting firms by 2025Q1. The mag- nitude is economically small, corresponding to less than three weeks of experience, or roughly 0.3% of the average post-period LME for seniors (approximately 14 years). Juniors Seniors 1.0 DiD coefficient relative to 2022Q4 (years) 0.5 0.0 -0.5 -1.0 2020 2021 2022 2023 2024 2025 2020 2021 2022 2023 2024 2025 Figure A.11: Event Study: Differential Evolution of Labor Market Experience Notes: This figure plots quarterly event-study coefficients β k from the specification LME f ,t = α f + αt + ∑k̸=2022Q4 β k · 1{t = k} · Adopter f + ε f ,t , estimated separately for juniors (left panel) and seniors (right panel). The outcome is the firm-quarter worker-weighted average LME. Regressions are weighted by the number of workers per firm-quarter cell, and standard errors are clustered at the firm level. Shaded areas denote 95% confidence intervals. The vertical dashed line marks the reference quarter 2022Q4 (the last pre-period quarter). Sample: quarters 2020Q1–2025Q1. A.12
58	A.3 Heterogeneity by Educational Background This appendix examines whether the decline in junior employment varies by workers’ educational background, as referenced in Section 5.2.3. We first describe the construction of the school-quality variable, then present the heterogeneity results. A.3.1 Construction of the School-Quality Variable To capture educational background, we construct a position-level measure of school qual- ity. For each position, we assign the institution where the worker most recently studied, provided that the education ended no later than one year after the job start. If no such record exists, we use the first recorded institution, provided it began before the job start date. Each institution is then assigned a GPT-4–based quality rating on a five-point scale, produced using OpenAI’s GPT-4o-mini model (see Supplemental Appendix A.11.2 for the full prompt). A score of 1 corresponds to Ivy League and other globally elite insti- tutions; 2 to highly respected international universities; 3 to strong national or regional schools; 4 to lower-tier but standard institutions; and 5 to minimally selective or non- accredited institutions. A.3.2 Results We re-estimate Equation 34 for junior employment separately within each of the five school-quality tiers. For clarity of presentation, we use a single post-treatment indica- tor for quarters after 2023Q1 instead of a full set of time dummies. The results, shown in Figure A.12, reveal a U-shaped pattern. Juniors from tier-3 uni- versities experienced the steepest relative declines in employment, while those from tiers 2 and 4 also saw significant reductions. Juniors from tier-1 and tier-5 universities expe- rienced the smallest decline.33 Figure A.13 reports the time-series version of these esti- mates, with a full set of time dummies in place of the single post-2023 indicator. To help interpret this pattern, Figures A.14 and A.15 show average predicted salaries34 33 In the analysis, we exclude positions where the worker’s most recent educational entry is reported as a high school (approximately 5 percent of positions). Including these positions, based on high school quality, has virtually no effect on the results. 34 Actual position-level salaries are unavailable. However, Revelio Labs provides a predicted salary A.13
59	-.02 Junior Employment (DiD Coefficients) -.04 -.06 -.08 -.1 1 2 3 4 5 University Prestige Figure A.12: Heterogeneity by School Quality Notes: Each bar reports the estimated coefficient from re-estimating Equation 34 for junior employ- ment separately within each of the five school-quality tiers. The specification replaces time dummies with a single post-treatment indicator for quarters after 2023Q1. Estimation begins in 2018 to exclude early-sample trends. Standard errors are clustered at the firm level. .1 Log Size (DiD Coefficients) 0 -.1 -.2 q1 q1 q1 q1 q1 q1 q1 q1 q1 q1 q1 15 16 17 18 19 20 21 22 23 24 25 20 20 20 20 20 20 20 20 20 20 20 Quarter Tier-1 Tier-2 Tier-3 Tier-4 Tier-5 Figure A.13: DiD by Educational Background—Time Series (Juniors) Notes: This figure plots β j from Equation 34, estimated separately for each of the five school- quality tiers. Standard errors are clustered at the firm level. variable imputed using position-specific information. For more details, see: https://www.data- dictionary.reveliolabs.com/methodology.html#salary. A.14
60	and GenAI exposure levels of junior positions across school-quality tiers. As expected, there is a monotonic positive relationship between juniors’ salaries and the prestige rank of their alma mater. GenAI exposure also increases monotonically with school quality. This pattern may partly account for the attenuation in the decline from tier 3 to tier 5, but it does not help explain the increase in the magnitude of the effect from tier 1 to tier 3. 85,896 80,000 71,430 Predicted Mean Salary (USD) 64,042 59,885 60,000 52,251 40,000 20,000 0 Tier 1 Tier 2 Tier 3 Tier 4 Tier 5 Figure A.14: Predicted Salary by School Quality (Juniors, 2022) Notes: Bars report average predicted salaries (in USD) for juniors employed in 2022 by university prestige category. A.15
61	0.52 .5 0.46 0.43 0.41 0.39 .4 Average Exposure .3 .2 .1 0 Tier 1 Tier 2 Tier 3 Tier 4 Tier 5 Figure A.15: Average Exposure by School Quality (Juniors, 2022) Notes: Bars report exposure for juniors employed in 2022, by university prestige category. The standard deviation of the exposure variables is 0.21. A.16
62	A.4 Robustness of Adoption Measure: Postings and Worker Position Descriptions The baseline adoption indicator Adopti in the main text is identified from explicit “GenAI integrator” job postings (Section 4.2). This appendix re-estimates the headline triple- aug difference of Section 5.2.2 using an augmented adoption indicator, Adopti , that flags firm i as an adopter if it either (a) appears as an adopter under the baseline postings- based definition, or (b) has at least one worker whose own LinkedIn position description is classified as an integrator role. The augmented measure helps address two residual con- cerns about the baseline definition. First, a fraction of GenAI integrator postings may be “ghost” or signaling postings that never translate into on-the-job integration work. Sec- ond, “silent adopters”—firms that integrate GenAI through internal reskilling or in-house tooling rather than through external hiring—can be missed by a postings-only definition. The position-description component is constructed in close parallel to the postings- based measure (see Section 4.2 for the full pipeline): we first filter the 2021–2025 worker position spells to those whose free-text description contains at least one GenAI-related keyword, and we then ask an LLM (Llama-3.3-70B-Instruct, run with temperature = 0 and a fixed seed) to keep only those whose description indicates that the worker inte- grates GenAI into a product, workflow, or pipeline. A firm is flagged by component (b) above if it has at least one such position. Across the 281, 898 firms in the analysis sample, the postings-based definition flags 10,433 adopters (3.71%). Adding the position-description component flags an additional 34,387 firms not reached by the postings data, for a union of 38,441 augmented adopters (13.64%). The augmented measure thus significantly expands the treated group relative to the baseline. Figure A.16 reports the triple-difference event-study profile from Equa- aug tion 11, replacing Adopti with Adopti . The pattern is qualitatively unchanged: The magnitude is very similar to the baseline estimate of about −0.09 in Figure 5. Even when the treated group is expanded to include firms whose adoption is visible only through workers’ own descriptions of what they do, the seniority-biased contraction in junior em- ployment after the launch of ChatGPT remains intact. It is worth noting that the position-description data are considerably less complete and less informative than the job-posting texts on which the baseline measure is built. Only A.17
63	ChatGPT launch 0 Log Average Employment -.05 -.1 q1 q1 q1 q1 q1 q1 q1 q1 18 19 20 21 22 23 24 25 20 20 20 20 20 20 20 20 Quarter Figure A.16: Triple-Difference Estimates—Augmented Adoption Measure Notes: This figure reproduces Figure 5, replacing the postings-based adoption indicator Adopti aug with the augmented indicator Adopti , which additionally treats a firm as an adopter if any of its worker position descriptions in the 2021–2025 window is classified as an integrator role by Llama- 3.3-70B-Instruct. Specification, fixed effects, and inference follow Equation 11. Standard errors are clustered at the firm level. about 42% of U.S. position spells in the 2021–2025 window carry a free-text description at all, and those that do are often short or formulaic. A.18
64	A.5 Theoretical Framework: Automation Tomorrow, Hiring Reductions Today This section develops a parsimonious framework in which expectations of future labor- saving productivity gains depress current hiring when employment is costly to adjust. We first present a two-period model that delivers an explicit “firing wedge” in the period-0 hiring condition. We then embed the same mechanism in a task-based production struc- ture in the spirit of Acemoglu and Restrepo (2019). A.5.1 A Baseline Two-Period Model Time is t ∈ {0, 1}. A representative firm chooses employment nt each period and pro- duces with a concave, increasing production function f (·); per-worker wages wt are ex- ogenous. The firm discounts with factor β ∈ (0, 1] and faces a per-unit hiring cost ch ≥ 0 in t = 0. Reductions in employment incur a per-worker firing cost ϕ > 0 on separated workers, so that Φ = ϕ(n0 − n1 )+ . Let At > 0 denote period-t productivity. Anticipated labor-saving progress in period 1 is captured by a higher A1 that lowers the amount of labor required per unit of output. The firm’s objective is max Π = A0 f (n0 ) − (w0 + ch )n0 + β E0 [ A1 f (n1 ) − w1 n1 − ϕ(n0 − n1 )+ ] . (16) n0 ,n1 In period 1, conditional on n0 , the first-order condition (FOC) equates the marginal product of labor (MPL) to the effective marginal cost:  w , 1 if n1 ≥ n0 (no firing), A1 f ′ ( n1 ) = w − ϕ, if n1 < n0 (firing). 1 In period 0, the hiring decision internalizes that raising n0 today can trigger firing tomor- row. The FOC is  w + c , if no firing is expected, 0 h A0 f ′ ( n0 ) = (17) w + c + βϕ, if firing is anticipated, 0 h A.19
65	so expectations of layoffs add a firing wedge βϕ to the effective marginal cost of labor at t = 0, lowering the optimal n0 . Closed-form comparative statics (Cobb–Douglas). With f (n) = nα and 0 < α < 1, the period-0 choice under the contraction (anticipated-firing) regime satisfies  1 αA0 1− α n0C = . (18) w0 + ch + βϕ At t = 1, the firing-region choice solves  1 αA1 1− α n1− = (assuming w1 > ϕ). (19) w1 − ϕ The contraction regime is relevant whenever A1 A0 ≤ . (20) w1 − ϕ w0 + ch + βϕ Differentiating (18) yields ∂n0C β n0C =− · < 0, (21) ∂ϕ 1 − α w0 + ch + βϕ which captures the option value of restraint: hiring less today mitigates expected firing costs tomorrow. A.5.2 Embedding the Mechanism in a Task-Based Model To connect with canonical theories of task displacement, suppose production in each pe- riod requires a unit measure of tasks z ∈ [0, 1]. Tasks z < It are automated (performed by capital) and z ≥ It are performed by labor; write Γt ≡ 1 − It for the labor share of tasks. Output aggregates capital- and labor-performed tasks with CES elasticity σ > 1, h iσ/(σ−1) (σ−1)/σ (σ−1)/σ Yt = At Γ1/σ t n t + ( 1 − Γ t ) 1/σ ( A K K ) , (22) A.20
66	where capital K is fixed and the constants are absorbed into Ωt below to simplify notation. The MPL implied by (22) is ∂Yt h i1/(σ−1) (σ−1)/σ = At Γ1/σ t n t + Ω t Γ1/σ t n− t 1/σ . (23) ∂nt The firm now maximizes (16) with At f (nt ) replaced by Yt . The optimality conditions take exactly the same form as in the baseline:   ∂Y1 w , 1 n1 ≥ n0 , ∂Y0 w + c , 0 h no firing expected, = = (24) ∂n1 w − ϕ, n1 < n0 , ∂n0 w + c + βϕ, firing anticipated. 1 0 h Implications. Current automation lowers Γ0 and hence the MPL of labor, reducing n0 . Anticipated future automation (higher I1 and lower Γ1 ) makes separations more likely at t = 1. When the firm expects to be in the firing regime tomorrow, the period-0 condition (24) features the same firing wedge βϕ, which depresses current hiring. Larger firing costs ϕ strengthen this effect. Consequently, in equilibrium n0C < n0E (where E denotes the no-firing regime), ∂n0 /∂I0 < 0, and ∂n0 /∂(E0 I1 ) < 0. In both formulations, the key force is the intertemporal link created by convex adjust- ment on the downside: the possibility of paying ϕ tomorrow raises the effective marginal cost of hiring by βϕ today. Expectations of labor-saving progress therefore reduce current employment even before automation is realized. A.21
67	A.6 Conceptual Framework: Formal Details This appendix provides the formal derivations and proofs for the conceptual framework in Section 3. A.6.1 Threshold Shift After GenAI adoption with augmentation (δ J , δS ), the post-AI allocation threshold x̂ ′ is determined by the condition γ̃ J ( x̂ ′ )/w J = γ̃S ( x̂ ′ )/wS , or equivalently γS ( x̂ ′ ) 1 + δ J wS 1 + δ J γS ( x̂ ) ′ = · = · . (25) γ J ( x̂ ) 1 + δS w J 1 + δS γ J ( x̂ ) When δ J = δS , the right-hand side equals γS ( x̂ )/γ J ( x̂ ), so x̂ ′ = x̂ exactly. For small differential augmentation, a first-order Taylor expansion of ln(γS ( x )/γ J ( x )) around x̂ (holding wages fixed) yields   1+ δ ln 1+δSJ x̂ ′ − x̂ ≈   ≥ 0. (26) d γS ( x ) dx ln γ (x) J x = x̂ The numerator is increasing in δ J − δS ; the denominator—the steepness of comparative advantage at the boundary—is positive and finite by Assumption 1. By the implicit func- tion theorem applied to (25), x̂ ′ is a continuous function of (δ J , δS ). A.6.2 Senior Employment Decomposition By symmetric reasoning, the change in senior labor demand under α < x̂ is Z x̂′ Z 1h i ∗pre ∗post ∗pre ∆L∗S = 0 + − lS ( x ) dx + lS ( x ) − lS ( x ) dx . (27) x̂ ′ | x̂ |{z} displacement {z } | {z } reallocation (≤0) productivity (≶0) Seniors face no displacement (no senior tasks are automated). The reallocation effect is weakly negative—seniors lose tasks near the boundary to newly-productive juniors. The productivity effect operates in the same direction as for juniors (see Appendix A.6.4), but A.22
68	the within-task augmentation component is smaller when δS < δ J ; the cost-index channel, which is common to both worker types, is unchanged. The absence of displacement— the dominant channel for the junior decline—yields a muted net effect on senior labor demand. A.6.3 Proof of Proposition 1 Proof. The change in junior labor demand is Z x̂′ Z x̂ ∗post ∗pre ∗post ∗pre ∆L∗J = L J − LJ = lJ ( x ) dx − lJ ( x ) dx. (28) α 0 Splitting each integral at the shared endpoints α and x̂: Z x̂ Z x̂  Z x̂′ Z α ∗post ∗pre ∗post ∗pre ∆L∗J = lJ ( x ) dx − l J ( x ) dx + lJ ( x ) dx − lJ ( x ) dx α α x̂ 0 Z α Z x̂ h i Z x̂′ ∗pre ∗post ∗pre ∗post =− l J ( x ) dx + lJ (x) − l J ( x ) dx + lJ ( x ) dx . 0 x̂ | {z } |α {z } | {z } displacement productivity reallocation A.6.4 Sign of the Productivity Effect We maintain the partial-equilibrium assumption that Y and wages (w J , wS ) are fixed. Under cost minimization with the CES aggregator (1), conditional demand for task x is y∗ ( x ) = Y · ( p( x )/P)−σ , where p( x ) is the unit cost of task x and Z 1 1−1 σ 1− σ P= p(z) dz (29) 0 R  1 is the CES cost index (with the Cobb-Douglas limit P = exp 0 ln p ( z ) dz when σ = 1). For a junior task x ∈ (α, x̂ ), the unit cost is p( x ) = w J /γ J ( x ) and output is y( x ) = γ J ( x ) l J ( x ), so the cost-minimizing labor allocation is l ∗J ( x ) = Y · Pσ · w− J · γ J (x) σ σ −1 . (30) After GenAI adoption, the cost index changes from Ppre to Ppost . On surviving junior A.23
69	tasks x ∈ (α, x̂ ), augmented productivity is γ̃ J ( x ) = (1 + δ J )γ J ( x ), so the ratio of post- to pre-AI labor demand is ∗post lJ (x) σ Ppost  ∗pre = (1 + δ J ) σ −1 . (31) lJ (x) Ppre Since GenAI weakly reduces unit costs on every task—automated tasks satisfy c A ( x ) < w J /γ J ( x ) by assumption, augmented tasks have unit cost wk /((1 + δk )γk ( x )) ≤ wk /γk ( x ), and the threshold reallocation only occurs when it is cost-reducing—the post-AI cost in- dex satisfies Ppost ≤ Ppre , with strict inequality whenever α > 0 or δk > 0 for some k.35 Write ρ ≡ ( Ppost /Ppre )σ ∈ (0, 1]. The ratio (31) is uniform across common junior tasks, so the sign of the productivity effect is determined by whether ρ · (1 + δ J )σ−1 exceeds, equals, or falls below one: • σ < 1: (1 + δ J )σ−1 ≤ 1 (with equality iff δ J = 0) and ρ ≤ 1. The product is ≤ 1, with strict inequality whenever δ J > 0 or α > 0. The productivity effect is non-positive. • σ > 1: (1 + δ J )σ−1 ≥ 1 but ρ ≤ 1. Within-task augmentation raises labor demand per task, while the reduction in the cost index lowers it. The sign is ambiguous in general. • σ = 1: (1 + δ J )0 = 1, so the ratio reduces to ρ = Ppost /Ppre ≤ 1. The within-task augmentation effect vanishes and only the cost-index effect remains. The produc- tivity effect is non-positive, and strictly negative whenever Ppost < Ppre .36 Sufficient condition for net decline when σ ≤ 1. When σ ≤ 1, the productivity effect is non-positive, so Z α Z x̂′ ∗pre ∗post ∆L∗J ≤ − l J ( x ) dx + lJ ( x ) dx. (32) 0 x̂ 35 The CES cost index P is increasing in each task’s unit cost. Since cost minimization assigns each task to the cheapest available input, and GenAI either automates tasks at lower cost or augments human produc- tivity, every task’s effective unit cost weakly decreases R after GenAI  adoption. 36 With σ = 1, the production function is Y = exp 1 0 ln y ( x ) dx and cost minimization equalizes expen- diture across tasks: p( x ) y( x ) = P · Y for all x. Since p( x ) = w J /γ J ( x ) and y( x ) = γ J ( x ) l J ( x ), we obtain ∗post ∗pre w J l ∗J ( x ) = P · Y, i.e., l ∗J ( x ) = P Y/w J . After GenAI adoption, l J ( x ) = Ppost Y/w J < Ppre Y/w J = l J ( x ) whenever Ppost < Ppre . A.24
70	¯ where l¯ = sup ∗post The reallocation effect is bounded above by ( x̂ ′ − x̂ ) · l, x ∈[α,x̂ ′ ] l J ( x ). The R α ∗pre displacement effect 0 l J ( x ) dx > 0 for any α > 0. Therefore ∆L J < 0 whenever ∗ Z α ′ ∗pre ( x̂ − x̂ ) · l¯ < lJ ( x ) dx. (33) 0 Note that (33) is only a sufficient condition for a net decline in junior labor demand, not a characterization of all parameter configurations under which the decline occurs; the net effect can be negative even when this bound is not satisfied, because the bound replaces the productivity effect with zero. When δ J = δS , the augmented productivity ratio γ̃S ( x )/γ̃ J ( x ) = γS ( x )/γ J ( x ) is un- changed, so x̂ ′ = x̂ exactly. The reallocation effect is zero and ∆L∗J < 0 follows immedi- d ately. More generally, by the implicit function theorem (applicable since dx ln(γS /γ J )| x̂ > 0 by Assumption 1), x̂ ′ is continuous in (δ J , δS ). Since x̂ ′ − x̂ vanishes at δ J = δS while the displacement effect is bounded away from zero, there exists a neighborhood around δ J = δS in which (33) holds. A.25
