claim_id	occurrence_id	section	paragraph	citation_key	work	claim_type	affirmation_pt	source_excerpt	fact_checked	pages	row_id
CLM-REV-099	CIT-REV-027	4.1 Abordagem de diferenças em diferenças	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) agregam o emprego em células de firma, quintil de exposição e mês, em vez de estimar cada vínculo separadamente.	Uma referência para a estratégia empírica é o estudo de [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/). Os autores usam registros mensais da ADP, que processa a folha de mais de 25 milhões de trabalhadores nos Estados Unidos. Em vez de estimar cada vínculo separadamente, eles agregam o emprego em células de firma, quintil de exposição e mês e aplicam uma regressão de Poisson com efeitos fixos de firma por quintil e de firma por tempo ([Brynjolfsson; Chandar; Chen, 2025, p. 12](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/)). O principal resultado é uma queda relativa de 16% no emprego de trabalhadores de 22 a 25 anos nas ocupações mais expostas, enquanto os trabalhadores mais experientes nas mesmas ocupações permaneceram estáveis ou cresceram.			ROW-REV-0107
CLM-REV-100	CIT-REV-027	4.1 Abordagem de diferenças em diferenças	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) aplicam uma regressão de Poisson.	Uma referência para a estratégia empírica é o estudo de [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/). Os autores usam registros mensais da ADP, que processa a folha de mais de 25 milhões de trabalhadores nos Estados Unidos. Em vez de estimar cada vínculo separadamente, eles agregam o emprego em células de firma, quintil de exposição e mês e aplicam uma regressão de Poisson com efeitos fixos de firma por quintil e de firma por tempo ([Brynjolfsson; Chandar; Chen, 2025, p. 12](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/)). O principal resultado é uma queda relativa de 16% no emprego de trabalhadores de 22 a 25 anos nas ocupações mais expostas, enquanto os trabalhadores mais experientes nas mesmas ocupações permaneceram estáveis ou cresceram.			ROW-REV-0108
CLM-REV-101	CIT-REV-027	4.1 Abordagem de diferenças em diferenças	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	A regressão de Poisson de Brynjolfsson, Chandar e Chen (2025) inclui efeitos fixos de firma por quintil de exposição.	Uma referência para a estratégia empírica é o estudo de [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/). Os autores usam registros mensais da ADP, que processa a folha de mais de 25 milhões de trabalhadores nos Estados Unidos. Em vez de estimar cada vínculo separadamente, eles agregam o emprego em células de firma, quintil de exposição e mês e aplicam uma regressão de Poisson com efeitos fixos de firma por quintil e de firma por tempo ([Brynjolfsson; Chandar; Chen, 2025, p. 12](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/)). O principal resultado é uma queda relativa de 16% no emprego de trabalhadores de 22 a 25 anos nas ocupações mais expostas, enquanto os trabalhadores mais experientes nas mesmas ocupações permaneceram estáveis ou cresceram.			ROW-REV-0109
CLM-REV-102	CIT-REV-027	4.1 Abordagem de diferenças em diferenças	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	A regressão de Poisson de Brynjolfsson, Chandar e Chen (2025) inclui efeitos fixos de firma por tempo.	Uma referência para a estratégia empírica é o estudo de [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/). Os autores usam registros mensais da ADP, que processa a folha de mais de 25 milhões de trabalhadores nos Estados Unidos. Em vez de estimar cada vínculo separadamente, eles agregam o emprego em células de firma, quintil de exposição e mês e aplicam uma regressão de Poisson com efeitos fixos de firma por quintil e de firma por tempo ([Brynjolfsson; Chandar; Chen, 2025, p. 12](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/)). O principal resultado é uma queda relativa de 16% no emprego de trabalhadores de 22 a 25 anos nas ocupações mais expostas, enquanto os trabalhadores mais experientes nas mesmas ocupações permaneceram estáveis ou cresceram.			ROW-REV-0110
CLM-REV-103	CIT-REV-027	4.1 Abordagem de diferenças em diferenças	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	O principal resultado de Brynjolfsson, Chandar e Chen (2025) é uma queda relativa de 16% no emprego de trabalhadores de 22 a 25 anos nas ocupações mais expostas.	Uma referência para a estratégia empírica é o estudo de [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/). Os autores usam registros mensais da ADP, que processa a folha de mais de 25 milhões de trabalhadores nos Estados Unidos. Em vez de estimar cada vínculo separadamente, eles agregam o emprego em células de firma, quintil de exposição e mês e aplicam uma regressão de Poisson com efeitos fixos de firma por quintil e de firma por tempo ([Brynjolfsson; Chandar; Chen, 2025, p. 12](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/)). O principal resultado é uma queda relativa de 16% no emprego de trabalhadores de 22 a 25 anos nas ocupações mais expostas, enquanto os trabalhadores mais experientes nas mesmas ocupações permaneceram estáveis ou cresceram.			ROW-REV-0111
CLM-REV-104	CIT-REV-027	4.1 Abordagem de diferenças em diferenças	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Nas ocupações mais expostas analisadas por Brynjolfsson, Chandar e Chen (2025), o emprego dos trabalhadores mais experientes permaneceu estável ou cresceu.	Uma referência para a estratégia empírica é o estudo de [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/). Os autores usam registros mensais da ADP, que processa a folha de mais de 25 milhões de trabalhadores nos Estados Unidos. Em vez de estimar cada vínculo separadamente, eles agregam o emprego em células de firma, quintil de exposição e mês e aplicam uma regressão de Poisson com efeitos fixos de firma por quintil e de firma por tempo ([Brynjolfsson; Chandar; Chen, 2025, p. 12](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/)). O principal resultado é uma queda relativa de 16% no emprego de trabalhadores de 22 a 25 anos nas ocupações mais expostas, enquanto os trabalhadores mais experientes nas mesmas ocupações permaneceram estáveis ou cresceram.			ROW-REV-0112
CLM-REV-105	CIT-REV-028	4.1 Abordagem de diferenças em diferenças	5	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	A escolha do lançamento público do ChatGPT como evento dialoga com a literatura recente.	O desenho não capta a adoção direta de IA dentro das firmas, pois o CAGED não informa se uma empresa usa ChatGPT ou ferramentas semelhantes. O que se estima é se ocupações mais expostas passaram a apresentar evolução diferencial após a difusão da tecnologia. O choque temporal vem da difusão pública da IA, e a intensidade do tratamento vem da exposição ocupacional medida pela OIT. O evento escolhido nesta dissertação é o lançamento público do ChatGPT, em 30 de novembro de 2022, tratado como marco inicial da difusão dos LLMs (*Large Language Models*). Essa escolha dialoga com a literatura recente, mas não reproduz exatamente a datação de todos os estudos. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) observam que a OpenAI introduziu o ChatGPT em novembro de 2022 e estimam um estudo de evento cujo período de referência é outubro de 2022. [Humlum e Vestergaard (2026, p. 12, nota 8)](https://doi.org/10.3386/w33777) identificam cinco estudos de evento centrados em novembro de 2022.			ROW-REV-0113
CLM-REV-106	CIT-REV-028	4.1 Abordagem de diferenças em diferenças	5	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	A datação escolhida na dissertação não reproduz exatamente a de todos os estudos recentes.	O desenho não capta a adoção direta de IA dentro das firmas, pois o CAGED não informa se uma empresa usa ChatGPT ou ferramentas semelhantes. O que se estima é se ocupações mais expostas passaram a apresentar evolução diferencial após a difusão da tecnologia. O choque temporal vem da difusão pública da IA, e a intensidade do tratamento vem da exposição ocupacional medida pela OIT. O evento escolhido nesta dissertação é o lançamento público do ChatGPT, em 30 de novembro de 2022, tratado como marco inicial da difusão dos LLMs (*Large Language Models*). Essa escolha dialoga com a literatura recente, mas não reproduz exatamente a datação de todos os estudos. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) observam que a OpenAI introduziu o ChatGPT em novembro de 2022 e estimam um estudo de evento cujo período de referência é outubro de 2022. [Humlum e Vestergaard (2026, p. 12, nota 8)](https://doi.org/10.3386/w33777) identificam cinco estudos de evento centrados em novembro de 2022.			ROW-REV-0114
CLM-REV-107	CIT-REV-028	4.1 Abordagem de diferenças em diferenças	5	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) observam que a OpenAI introduziu o ChatGPT em novembro de 2022.	O desenho não capta a adoção direta de IA dentro das firmas, pois o CAGED não informa se uma empresa usa ChatGPT ou ferramentas semelhantes. O que se estima é se ocupações mais expostas passaram a apresentar evolução diferencial após a difusão da tecnologia. O choque temporal vem da difusão pública da IA, e a intensidade do tratamento vem da exposição ocupacional medida pela OIT. O evento escolhido nesta dissertação é o lançamento público do ChatGPT, em 30 de novembro de 2022, tratado como marco inicial da difusão dos LLMs (*Large Language Models*). Essa escolha dialoga com a literatura recente, mas não reproduz exatamente a datação de todos os estudos. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) observam que a OpenAI introduziu o ChatGPT em novembro de 2022 e estimam um estudo de evento cujo período de referência é outubro de 2022. [Humlum e Vestergaard (2026, p. 12, nota 8)](https://doi.org/10.3386/w33777) identificam cinco estudos de evento centrados em novembro de 2022.			ROW-REV-0115
CLM-REV-108	CIT-REV-028	4.1 Abordagem de diferenças em diferenças	5	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) estimam um estudo de evento cujo período de referência é outubro de 2022.	O desenho não capta a adoção direta de IA dentro das firmas, pois o CAGED não informa se uma empresa usa ChatGPT ou ferramentas semelhantes. O que se estima é se ocupações mais expostas passaram a apresentar evolução diferencial após a difusão da tecnologia. O choque temporal vem da difusão pública da IA, e a intensidade do tratamento vem da exposição ocupacional medida pela OIT. O evento escolhido nesta dissertação é o lançamento público do ChatGPT, em 30 de novembro de 2022, tratado como marco inicial da difusão dos LLMs (*Large Language Models*). Essa escolha dialoga com a literatura recente, mas não reproduz exatamente a datação de todos os estudos. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) observam que a OpenAI introduziu o ChatGPT em novembro de 2022 e estimam um estudo de evento cujo período de referência é outubro de 2022. [Humlum e Vestergaard (2026, p. 12, nota 8)](https://doi.org/10.3386/w33777) identificam cinco estudos de evento centrados em novembro de 2022.			ROW-REV-0116
CLM-REV-105	CIT-REV-029	4.1 Abordagem de diferenças em diferenças	5	humlum_still_2025	Still waters, rapid currents: Early labor market transformation under generative AI	AUTHOR_INFERENCE	A escolha do lançamento público do ChatGPT como evento dialoga com a literatura recente.	O desenho não capta a adoção direta de IA dentro das firmas, pois o CAGED não informa se uma empresa usa ChatGPT ou ferramentas semelhantes. O que se estima é se ocupações mais expostas passaram a apresentar evolução diferencial após a difusão da tecnologia. O choque temporal vem da difusão pública da IA, e a intensidade do tratamento vem da exposição ocupacional medida pela OIT. O evento escolhido nesta dissertação é o lançamento público do ChatGPT, em 30 de novembro de 2022, tratado como marco inicial da difusão dos LLMs (*Large Language Models*). Essa escolha dialoga com a literatura recente, mas não reproduz exatamente a datação de todos os estudos. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) observam que a OpenAI introduziu o ChatGPT em novembro de 2022 e estimam um estudo de evento cujo período de referência é outubro de 2022. [Humlum e Vestergaard (2026, p. 12, nota 8)](https://doi.org/10.3386/w33777) identificam cinco estudos de evento centrados em novembro de 2022.			ROW-REV-0117
CLM-REV-106	CIT-REV-029	4.1 Abordagem de diferenças em diferenças	5	humlum_still_2025	Still waters, rapid currents: Early labor market transformation under generative AI	AUTHOR_INFERENCE	A datação escolhida na dissertação não reproduz exatamente a de todos os estudos recentes.	O desenho não capta a adoção direta de IA dentro das firmas, pois o CAGED não informa se uma empresa usa ChatGPT ou ferramentas semelhantes. O que se estima é se ocupações mais expostas passaram a apresentar evolução diferencial após a difusão da tecnologia. O choque temporal vem da difusão pública da IA, e a intensidade do tratamento vem da exposição ocupacional medida pela OIT. O evento escolhido nesta dissertação é o lançamento público do ChatGPT, em 30 de novembro de 2022, tratado como marco inicial da difusão dos LLMs (*Large Language Models*). Essa escolha dialoga com a literatura recente, mas não reproduz exatamente a datação de todos os estudos. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) observam que a OpenAI introduziu o ChatGPT em novembro de 2022 e estimam um estudo de evento cujo período de referência é outubro de 2022. [Humlum e Vestergaard (2026, p. 12, nota 8)](https://doi.org/10.3386/w33777) identificam cinco estudos de evento centrados em novembro de 2022.			ROW-REV-0118
CLM-REV-109	CIT-REV-029	4.1 Abordagem de diferenças em diferenças	5	humlum_still_2025	Still waters, rapid currents: Early labor market transformation under generative AI	DIRECT	Humlum e Vestergaard (2026) identificam cinco estudos de evento centrados em novembro de 2022.	O desenho não capta a adoção direta de IA dentro das firmas, pois o CAGED não informa se uma empresa usa ChatGPT ou ferramentas semelhantes. O que se estima é se ocupações mais expostas passaram a apresentar evolução diferencial após a difusão da tecnologia. O choque temporal vem da difusão pública da IA, e a intensidade do tratamento vem da exposição ocupacional medida pela OIT. O evento escolhido nesta dissertação é o lançamento público do ChatGPT, em 30 de novembro de 2022, tratado como marco inicial da difusão dos LLMs (*Large Language Models*). Essa escolha dialoga com a literatura recente, mas não reproduz exatamente a datação de todos os estudos. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) observam que a OpenAI introduziu o ChatGPT em novembro de 2022 e estimam um estudo de evento cujo período de referência é outubro de 2022. [Humlum e Vestergaard (2026, p. 12, nota 8)](https://doi.org/10.3386/w33777) identificam cinco estudos de evento centrados em novembro de 2022.			ROW-REV-0119
CLM-REV-110	CIT-REV-030	4.1 Abordagem de diferenças em diferenças	6	callaway_difference_2021	Difference-in-Differences with Multiple Time Periods	DIRECT	Estimadores convencionais de diferenças em diferenças podem produzir comparações problemáticas quando a adoção é escalonada no tempo e os efeitos são heterogêneos.	A literatura recente alerta que estimadores convencionais de diferenças em diferenças podem produzir comparações problemáticas quando a adoção é escalonada no tempo e os efeitos são heterogêneos ([Callaway; Sant'Anna, 2021](https://doi.org/10.1016/j.jeconom.2020.12.001); [de Chaisemartin; D'Haultfœuille, 2020](https://doi.org/10.1257/aer.20181169); [Sun; Abraham, 2021](https://doi.org/10.1016/j.jeconom.2020.09.006)). Esse problema específico não caracteriza o desenho usado aqui: todas as ocupações expostas passam a ser consideradas tratadas na mesma data, o lançamento do ChatGPT, e as ocupações não expostas permanecem como controle. Portanto, não há comparação entre grupos tratados mais cedo e mais tarde. A principal condição do desenho continua sendo outra: antes do evento, os grupos deveriam apresentar trajetórias paralelas. Os diagnósticos da Seção 5 mostram que essa condição não se sustenta, o que limita a interpretação causal.			ROW-REV-0120
CLM-REV-111	CIT-REV-030	4.1 Abordagem de diferenças em diferenças	6	callaway_difference_2021	Difference-in-Differences with Multiple Time Periods	AUTHOR_INFERENCE	O problema de adoção escalonada e efeitos heterogêneos não caracteriza o desenho usado nesta dissertação.	A literatura recente alerta que estimadores convencionais de diferenças em diferenças podem produzir comparações problemáticas quando a adoção é escalonada no tempo e os efeitos são heterogêneos ([Callaway; Sant'Anna, 2021](https://doi.org/10.1016/j.jeconom.2020.12.001); [de Chaisemartin; D'Haultfœuille, 2020](https://doi.org/10.1257/aer.20181169); [Sun; Abraham, 2021](https://doi.org/10.1016/j.jeconom.2020.09.006)). Esse problema específico não caracteriza o desenho usado aqui: todas as ocupações expostas passam a ser consideradas tratadas na mesma data, o lançamento do ChatGPT, e as ocupações não expostas permanecem como controle. Portanto, não há comparação entre grupos tratados mais cedo e mais tarde. A principal condição do desenho continua sendo outra: antes do evento, os grupos deveriam apresentar trajetórias paralelas. Os diagnósticos da Seção 5 mostram que essa condição não se sustenta, o que limita a interpretação causal.			ROW-REV-0121
CLM-REV-112	CIT-REV-030	4.1 Abordagem de diferenças em diferenças	6	callaway_difference_2021	Difference-in-Differences with Multiple Time Periods	DIRECT	No desenho da dissertação, todas as ocupações expostas passam a ser consideradas tratadas na data do lançamento do ChatGPT.	A literatura recente alerta que estimadores convencionais de diferenças em diferenças podem produzir comparações problemáticas quando a adoção é escalonada no tempo e os efeitos são heterogêneos ([Callaway; Sant'Anna, 2021](https://doi.org/10.1016/j.jeconom.2020.12.001); [de Chaisemartin; D'Haultfœuille, 2020](https://doi.org/10.1257/aer.20181169); [Sun; Abraham, 2021](https://doi.org/10.1016/j.jeconom.2020.09.006)). Esse problema específico não caracteriza o desenho usado aqui: todas as ocupações expostas passam a ser consideradas tratadas na mesma data, o lançamento do ChatGPT, e as ocupações não expostas permanecem como controle. Portanto, não há comparação entre grupos tratados mais cedo e mais tarde. A principal condição do desenho continua sendo outra: antes do evento, os grupos deveriam apresentar trajetórias paralelas. Os diagnósticos da Seção 5 mostram que essa condição não se sustenta, o que limita a interpretação causal.			ROW-REV-0122
CLM-REV-113	CIT-REV-030	4.1 Abordagem de diferenças em diferenças	6	callaway_difference_2021	Difference-in-Differences with Multiple Time Periods	DIRECT	No desenho da dissertação, as ocupações não expostas permanecem como grupo de controle.	A literatura recente alerta que estimadores convencionais de diferenças em diferenças podem produzir comparações problemáticas quando a adoção é escalonada no tempo e os efeitos são heterogêneos ([Callaway; Sant'Anna, 2021](https://doi.org/10.1016/j.jeconom.2020.12.001); [de Chaisemartin; D'Haultfœuille, 2020](https://doi.org/10.1257/aer.20181169); [Sun; Abraham, 2021](https://doi.org/10.1016/j.jeconom.2020.09.006)). Esse problema específico não caracteriza o desenho usado aqui: todas as ocupações expostas passam a ser consideradas tratadas na mesma data, o lançamento do ChatGPT, e as ocupações não expostas permanecem como controle. Portanto, não há comparação entre grupos tratados mais cedo e mais tarde. A principal condição do desenho continua sendo outra: antes do evento, os grupos deveriam apresentar trajetórias paralelas. Os diagnósticos da Seção 5 mostram que essa condição não se sustenta, o que limita a interpretação causal.			ROW-REV-0123
CLM-REV-110	CIT-REV-031	4.1 Abordagem de diferenças em diferenças	6	de_chaisemartin_two-way_2020	Two-Way Fixed Effects Estimators with Heterogeneous Treatment Effects	DIRECT	Estimadores convencionais de diferenças em diferenças podem produzir comparações problemáticas quando a adoção é escalonada no tempo e os efeitos são heterogêneos.	A literatura recente alerta que estimadores convencionais de diferenças em diferenças podem produzir comparações problemáticas quando a adoção é escalonada no tempo e os efeitos são heterogêneos ([Callaway; Sant'Anna, 2021](https://doi.org/10.1016/j.jeconom.2020.12.001); [de Chaisemartin; D'Haultfœuille, 2020](https://doi.org/10.1257/aer.20181169); [Sun; Abraham, 2021](https://doi.org/10.1016/j.jeconom.2020.09.006)). Esse problema específico não caracteriza o desenho usado aqui: todas as ocupações expostas passam a ser consideradas tratadas na mesma data, o lançamento do ChatGPT, e as ocupações não expostas permanecem como controle. Portanto, não há comparação entre grupos tratados mais cedo e mais tarde. A principal condição do desenho continua sendo outra: antes do evento, os grupos deveriam apresentar trajetórias paralelas. Os diagnósticos da Seção 5 mostram que essa condição não se sustenta, o que limita a interpretação causal.			ROW-REV-0124
CLM-REV-111	CIT-REV-031	4.1 Abordagem de diferenças em diferenças	6	de_chaisemartin_two-way_2020	Two-Way Fixed Effects Estimators with Heterogeneous Treatment Effects	AUTHOR_INFERENCE	O problema de adoção escalonada e efeitos heterogêneos não caracteriza o desenho usado nesta dissertação.	A literatura recente alerta que estimadores convencionais de diferenças em diferenças podem produzir comparações problemáticas quando a adoção é escalonada no tempo e os efeitos são heterogêneos ([Callaway; Sant'Anna, 2021](https://doi.org/10.1016/j.jeconom.2020.12.001); [de Chaisemartin; D'Haultfœuille, 2020](https://doi.org/10.1257/aer.20181169); [Sun; Abraham, 2021](https://doi.org/10.1016/j.jeconom.2020.09.006)). Esse problema específico não caracteriza o desenho usado aqui: todas as ocupações expostas passam a ser consideradas tratadas na mesma data, o lançamento do ChatGPT, e as ocupações não expostas permanecem como controle. Portanto, não há comparação entre grupos tratados mais cedo e mais tarde. A principal condição do desenho continua sendo outra: antes do evento, os grupos deveriam apresentar trajetórias paralelas. Os diagnósticos da Seção 5 mostram que essa condição não se sustenta, o que limita a interpretação causal.			ROW-REV-0125
CLM-REV-112	CIT-REV-031	4.1 Abordagem de diferenças em diferenças	6	de_chaisemartin_two-way_2020	Two-Way Fixed Effects Estimators with Heterogeneous Treatment Effects	DIRECT	No desenho da dissertação, todas as ocupações expostas passam a ser consideradas tratadas na data do lançamento do ChatGPT.	A literatura recente alerta que estimadores convencionais de diferenças em diferenças podem produzir comparações problemáticas quando a adoção é escalonada no tempo e os efeitos são heterogêneos ([Callaway; Sant'Anna, 2021](https://doi.org/10.1016/j.jeconom.2020.12.001); [de Chaisemartin; D'Haultfœuille, 2020](https://doi.org/10.1257/aer.20181169); [Sun; Abraham, 2021](https://doi.org/10.1016/j.jeconom.2020.09.006)). Esse problema específico não caracteriza o desenho usado aqui: todas as ocupações expostas passam a ser consideradas tratadas na mesma data, o lançamento do ChatGPT, e as ocupações não expostas permanecem como controle. Portanto, não há comparação entre grupos tratados mais cedo e mais tarde. A principal condição do desenho continua sendo outra: antes do evento, os grupos deveriam apresentar trajetórias paralelas. Os diagnósticos da Seção 5 mostram que essa condição não se sustenta, o que limita a interpretação causal.			ROW-REV-0126
CLM-REV-113	CIT-REV-031	4.1 Abordagem de diferenças em diferenças	6	de_chaisemartin_two-way_2020	Two-Way Fixed Effects Estimators with Heterogeneous Treatment Effects	DIRECT	No desenho da dissertação, as ocupações não expostas permanecem como grupo de controle.	A literatura recente alerta que estimadores convencionais de diferenças em diferenças podem produzir comparações problemáticas quando a adoção é escalonada no tempo e os efeitos são heterogêneos ([Callaway; Sant'Anna, 2021](https://doi.org/10.1016/j.jeconom.2020.12.001); [de Chaisemartin; D'Haultfœuille, 2020](https://doi.org/10.1257/aer.20181169); [Sun; Abraham, 2021](https://doi.org/10.1016/j.jeconom.2020.09.006)). Esse problema específico não caracteriza o desenho usado aqui: todas as ocupações expostas passam a ser consideradas tratadas na mesma data, o lançamento do ChatGPT, e as ocupações não expostas permanecem como controle. Portanto, não há comparação entre grupos tratados mais cedo e mais tarde. A principal condição do desenho continua sendo outra: antes do evento, os grupos deveriam apresentar trajetórias paralelas. Os diagnósticos da Seção 5 mostram que essa condição não se sustenta, o que limita a interpretação causal.			ROW-REV-0127
CLM-REV-110	CIT-REV-032	4.1 Abordagem de diferenças em diferenças	6	sun_estimating_2021	Estimating Dynamic Treatment Effects in Event Studies with Heterogeneous Treatment Effects	DIRECT	Estimadores convencionais de diferenças em diferenças podem produzir comparações problemáticas quando a adoção é escalonada no tempo e os efeitos são heterogêneos.	A literatura recente alerta que estimadores convencionais de diferenças em diferenças podem produzir comparações problemáticas quando a adoção é escalonada no tempo e os efeitos são heterogêneos ([Callaway; Sant'Anna, 2021](https://doi.org/10.1016/j.jeconom.2020.12.001); [de Chaisemartin; D'Haultfœuille, 2020](https://doi.org/10.1257/aer.20181169); [Sun; Abraham, 2021](https://doi.org/10.1016/j.jeconom.2020.09.006)). Esse problema específico não caracteriza o desenho usado aqui: todas as ocupações expostas passam a ser consideradas tratadas na mesma data, o lançamento do ChatGPT, e as ocupações não expostas permanecem como controle. Portanto, não há comparação entre grupos tratados mais cedo e mais tarde. A principal condição do desenho continua sendo outra: antes do evento, os grupos deveriam apresentar trajetórias paralelas. Os diagnósticos da Seção 5 mostram que essa condição não se sustenta, o que limita a interpretação causal.			ROW-REV-0128
CLM-REV-111	CIT-REV-032	4.1 Abordagem de diferenças em diferenças	6	sun_estimating_2021	Estimating Dynamic Treatment Effects in Event Studies with Heterogeneous Treatment Effects	AUTHOR_INFERENCE	O problema de adoção escalonada e efeitos heterogêneos não caracteriza o desenho usado nesta dissertação.	A literatura recente alerta que estimadores convencionais de diferenças em diferenças podem produzir comparações problemáticas quando a adoção é escalonada no tempo e os efeitos são heterogêneos ([Callaway; Sant'Anna, 2021](https://doi.org/10.1016/j.jeconom.2020.12.001); [de Chaisemartin; D'Haultfœuille, 2020](https://doi.org/10.1257/aer.20181169); [Sun; Abraham, 2021](https://doi.org/10.1016/j.jeconom.2020.09.006)). Esse problema específico não caracteriza o desenho usado aqui: todas as ocupações expostas passam a ser consideradas tratadas na mesma data, o lançamento do ChatGPT, e as ocupações não expostas permanecem como controle. Portanto, não há comparação entre grupos tratados mais cedo e mais tarde. A principal condição do desenho continua sendo outra: antes do evento, os grupos deveriam apresentar trajetórias paralelas. Os diagnósticos da Seção 5 mostram que essa condição não se sustenta, o que limita a interpretação causal.			ROW-REV-0129
CLM-REV-112	CIT-REV-032	4.1 Abordagem de diferenças em diferenças	6	sun_estimating_2021	Estimating Dynamic Treatment Effects in Event Studies with Heterogeneous Treatment Effects	DIRECT	No desenho da dissertação, todas as ocupações expostas passam a ser consideradas tratadas na data do lançamento do ChatGPT.	A literatura recente alerta que estimadores convencionais de diferenças em diferenças podem produzir comparações problemáticas quando a adoção é escalonada no tempo e os efeitos são heterogêneos ([Callaway; Sant'Anna, 2021](https://doi.org/10.1016/j.jeconom.2020.12.001); [de Chaisemartin; D'Haultfœuille, 2020](https://doi.org/10.1257/aer.20181169); [Sun; Abraham, 2021](https://doi.org/10.1016/j.jeconom.2020.09.006)). Esse problema específico não caracteriza o desenho usado aqui: todas as ocupações expostas passam a ser consideradas tratadas na mesma data, o lançamento do ChatGPT, e as ocupações não expostas permanecem como controle. Portanto, não há comparação entre grupos tratados mais cedo e mais tarde. A principal condição do desenho continua sendo outra: antes do evento, os grupos deveriam apresentar trajetórias paralelas. Os diagnósticos da Seção 5 mostram que essa condição não se sustenta, o que limita a interpretação causal.			ROW-REV-0130
