pdf_page_index	text
24	The weights are negatively correlated with workers’ years of schooling (correlation =−0.12, t-stat =−1.88). The union premium may be lower for more educated workers (see Freeman and Medoff, 1984), as they may be less substitutable than less educated ones. Then, βbf e may overestimate δ T R , the average union premium across all unionized worker × year observations. We also find that βbf d = 0.060 (s.e.= 0.032) and that βbf e and βbf d significantly differ (t-stat=1.91),23 thus casting further doubt on Assumptions 7 and 8. The stable groups assumption holds: between each pair of consecutive years, there are workers whose union membership status does not change. We therefore compute our DIDM estimator. Table 4 shows that it is equal to 0.041 (s.e.= 0.034). DIDM is significantly different from βbf e (t-stat=2.60) and βbf d (t-stat=2.36).24 As discussed in Section 4, we can also estimate separately the union premium for workers joining and leaving a union, something that was previously done by Freeman (1984). The joiners’ effect estimate is equal to 0.059 (s.e.= 0.053), the leavers’ effect is equal to 0.021 (s.e.= 0.044), and the two estimates do not significantly differ (t-stat= 0.55). DIDM relies on a common trends assumption. To assess its plausibility, we compute DIDpl M, pl the placebo estimator introduced in Section 4. DIDM compares the wage growth of workers changing and not changing their union status one period before that change. We also compute DIDpl,2 pl,3 M and DIDM , two other placebo estimators performing the same comparison two and three periods before the change. As shown in Table 4 below, DIDpl M is large, positive, and significant pl,2 pl,3 (t-stat=2.49). On the other hand DIDM and DIDM are smaller and insignificant. Workers that become unionized start experiencing a differential positive pre-trend one year before becoming unionized. This differential pre-trend mostly comes from union joiners: for them, the placebo estimator is equal to 0.119 (s.e.= 0.051), while for union leavers the placebo is smaller (0.061) and insignificant (s.e.= 0.057). Therefore, the placebos suggest that even the already small and insignificant DIDM estimator may overestimate the union premium, due to a positive pre-trend. In fact, the estimate of leavers’ effect, for which there is no evidence of a pre-trend, is very close to 0. Overall, our results indicate that there may not be a significant union wage premium. 23 The standard error of βbf e − βbf d is computed with a worker-level clustered bootstrap. 24 The standard errors of βbf e − DIDM and βbf d − DIDM are computed with a worker-level clustered bootstrap. 24
25	Table 4: Estimates of the union premium Estimate Standard error N βbf e 0.107 0.030 4,360 βbf d 0.060 0.032 3,815 DIDM 0.041 0.034 3,815 DIDpl M 0.094 0.038 3,101 DIDpl,2 M -0.041 0.030 2,458 DIDpl,3 M -0.004 0.033 1,881 Notes. This table reports estimates of the effect of the union premium, as well as placebo estimators of the common trends assumption. Estimators are computed using the data of Vella and Verbeek (1998). Standard errors are clustered at the worker level. 7 Conclusion Almost 20% of empirical articles published in the AER between 2010 and 2012 use regressions with groups and period fixed effects to estimate treatment effects. In this paper, we show that under a common trends assumption, those regressions estimate weighted sums of the treatment effect in each group and period. The weights may be negative: in one application, we find that almost 50% of the weights are negative. The negative weights are an issue when the treatment effect is heterogeneous, between groups or over time. Then, one could have that the treatment’s coefficient in those regressions is negative while the treatment effect is positive in every group and time period. We therefore propose a new estimator to address this problem. This estimator estimates the treatment effect in the groups that switch treatment, at the time when they switch. It does not rely on any treatment effect homogeneity condition. It is computed by the fuzzydid and did_multiplegt Stata packages. In the two applications we revisit, this estimator is significantly and economically different from the two-way fixed effects estimators. 25
26	References Abraham, S. and Sun, L. (2018), Estimating dynamic treatment effects in event studies with heterogeneous treatment effects. Working Paper. Ashenfelter, O. (1978), ‘Estimating the effect of training programs on earnings’, The Review of Economics and Statistics pp. 47–57. Athey, S. and Imbens, G. W. (2018), Design-based analysis in difference-in-differences settings with staggered adoption, Technical report, National Bureau of Economic Research. Athey, S. and Stern, S. (2002), ‘The impact of information technology on emergency health care outcomes’, The RAND Journal of Economics 33(3), 399–432. Autor, D. H. (2003), ‘Outsourcing at will: The contribution of unjust dismissal doctrine to the growth of employment outsourcing’, Journal of labor economics 21(1), 1–42. Borusyak, K. and Jaravel, X. (2017), Revisiting event study designs. Working Paper. Callaway, B. and Sant’Anna, P. H. (2018), Difference-in-differences with multiple time periods and an application on the minimum wage and employment. arXiv e-print 1803.09015. Card, D. (1996), ‘The effect of unions on the structure of wages: A longitudinal analysis’, Econometrica: Journal of the Econometric Society pp. 957–979. de Chaisemartin, C. (2011), Fuzzy differences in differences. Working Paper 2011-10, Center for Research in Economics and Statistics. de Chaisemartin, C. and D’Haultfoeuille, X. (2015), Fuzzy differences-in-differences. ArXiv e-prints, eprint 1510.01757v2. de Chaisemartin, C. and D’Haultfœuille, X. (2018), ‘Fuzzy differences-in-differences’, The Review of Economic Studies 85(2), 999–1028. de Chaisemartin, C., D’Haultfœuille, X. and Guyonvarch, Y. (2019), ‘Fuzzy differences-in- differences with Stata’, Stata Journal 19(2), 435–458. Duflo, E. (2001), ‘Schooling and labor market consequences of school construction in indonesia: Evidence from an unusual policy experiment’, American Economic Review 91(4), 795–813. Frank, M. and Wolfe, P. (1956), ‘An algorithm for quadratic programming’, Naval research logistics quarterly 3(1-2), 95–110. 26
27	Freeman, R. B. (1984), ‘Longitudinal analyses of the effects of trade unions’, Journal of labor Economics 2(1), 1–26. Freeman, R. B. and Medoff, J. L. (1984), ‘What do unions do’, Indus. & Lab. Rel. Rev. 38, 244. Gentzkow, M., Shapiro, J. M. and Sinkinson, M. (2011), ‘The effect of newspaper entry and exit on electoral politics’, American Economic Review 101(7), 2980–3018. Goodman-Bacon, A. (2018), Difference-in-differences with variation in treatment timing. Work- ing Paper. Imai, K. and Kim, I. S. (2018), ‘On the use of two-way fixed effects regression models for causal inference with panel data’. Jakubson, G. (1991), ‘Estimation and testing of the union wage effect using panel data’, The Review of Economic Studies 58(5), 971–991. Vella, F. and Verbeek, M. (1998), ‘Whose wages do unions raise? a dynamic model of unionism and wage rate determination for young men’, Journal of Applied Econometrics 13(2), 163–183. Wooldridge, J. M. (2002), Econometric analysis of cross section and panel data, MIT press. 27
28	A Proofs One useful lemma Our results rely on the following lemma. Lemma 1 If Assumptions 1-5 hold, for all (g, g 0 , t, t0 ) ∈ {1, ..., G}2 × {1, ..., T }2 , E (Yg,t |D) − E (Yg,t0 |D) − (E (Yg0 ,t |D) − E (Yg0 ,t0 |D)) =Dg,t E (∆g,t |D) − Dg,t0 E (∆g,t0 |D) − (Dg0 ,t E (∆g0 ,t |D) − Dg0 ,t0 E (∆g0 ,t0 |D)) . Proof of Lemma 1 For all (g, t) ∈ {1, ..., G} × {1, ..., T }, Ng,t ! 1 X E (Yg,t |D) =E Yi,g,t D Ng,t i=1 Ng,t ! 1 X =E (Yi,g,t (0) + Di,g,t (Yi,g,t (1) − Yi,g,t (0))) D Ng,t i=1 =E (Yg,t (0)|D) + Dg,t E (∆g,t |D) =E (Yg,t (0)|Dg ) + Dg,t E (∆g,t |D) , where the third equality follows from Assumption 2, and the fourth from Assumption 3. There- fore, E (Yg,t |D) − E (Yg,t0 |D) − (E (Yg0 ,t |D) − E (Yg0 ,t0 |D)) =E (Yg,t (0) − Yg,t0 (0)|Dg ) − E (Yg0 ,t (0) − Yg0 ,t0 (0)|Dg0 ) +Dg,t E (∆g,t |D) − Dg,t0 E (∆g,t0 |D) − (Dg0 ,t E (∆g0 ,t |D) − Dg0 ,t0 E (∆g0 ,t0 |D)) =E (Yg,t (0) − Yg,t0 (0)) − E (Yg0 ,t (0) − Yg0 ,t0 (0)) +Dg,t E (∆g,t |D) − Dg,t0 E (∆g,t0 |D) − (Dg0 ,t E (∆g0 ,t |D) − Dg0 ,t0 E (∆g0 ,t0 |D)) =Dg,t E (∆g,t |D) − Dg,t0 E (∆g,t0 |D) − (Dg0 ,t E (∆g0 ,t |D) − Dg0 ,t0 E (∆g0 ,t0 |D)) , where the first equality follows from Assumption 3, the second from the linearity of the condi- tional expectation and Assumption 4, and the third from Assumption 5. Proof of Theorem 1 It follows from the Frisch-Waugh theorem and the definition of εg,t that   P Ng,t εg,t E (Yg,t |D) E βbf e D = g,t P . (4) g,t Ng,t εg,t Dg,t 28
29	Now, by definition of εg,t again, T X Ng,t εg,t = 0 for all g ∈ {1, ..., G}, (5) t=1 XG Ng,t εg,t = 0 for all t ∈ {1, ..., T }. (6) g=1 Then, X Ng,t εg,t E (Yg,t |D) g,t X = Ng,t εg,t (E (Yg,t |D) − E (Yg,1 |D) − E (Y1,t |D) + E (Y1,1 |D)) (7) g,t X = Ng,t εg,t (Dg,t E (∆g,t |D) − Dg,1 E (∆g,1 |D) − D1,t E (∆1,t |D) + D1,1 E (∆1,1 |D)) g,t X = Ng,t εg,t Dg,t E (∆g,t |D) g,t X = Ng,t εg,t E (∆g,t |D) . (8) (g,t):Dg,t =1 The first and third equalities follow from Equations (5) and (6). The second equality follows from Lemma 1. The fourth equality follows from Assumption 2. Finally, Assumption 2 implies that X X Ng,t εg,t Dg,t = Ng,t εg,t . (9) g,t (g,t):Dg,t =1 Combining (4), (8), (9) yields   X Ng,t E βbf e D = wg,t E (∆g,t |D) . (10) N1 (g,t):Dg,t =1 Then, the result follows from the law of iterated expectations. Proof of Proposition 1 If for all t ≥ 2 Ng,t /Ng,t−1 does not depend on t, then it follows from the first order conditions attached to Regression 1 and a few lines of algebra that εg,t = Dg,t − Dg,. − D.,t + D.,. . Therefore, wg,t is proportional to Dg,t − Dg,. − D.,t + D.,. . Then, for all (g, t, t0 ) such that Dg,t = Dg,t0 = 1, D.,t > D.,t0 implies wg,t < wg,t0 . Similarly, for all (g, g 0 , t) such that Dg,t = Dg0 ,t = 1, Dg,. > Dg0 ,. implies wg,t < wg0 ,t . 29
30	Proof of Corollary 1 Proof of the first point e T R = 0, then We start by proving the first point. If the assumptions of the corollary hold and ∆  P  βef e = Ng,t e (g,t):Dg,t =1 N1 wg,t ∆g,t ,  0 = P Ng,t e (g,t):Dg,t =1 N1 ∆g,t , where the first equality follows from (10). These two conditions and the Cauchy-Schwarz in- equality imply X Ng,t |βef e | = e g,t − ∆ (wg,t − 1)(∆ e e T R ) ≤ σ(w)σ(∆). N1 (g,t):Dg,t =1 e ≥ σf e. Hence, σ(∆) Now, we prove that we can rationalize this lower bound. Let us define e e T R = βf e (wg,t − 1) . ∆ g,t σ 2 (w) Then,   X Ng,t βef e (wg,t − 1) βef e  X Ng,t e TR = ∆ = wg,t − 1 = 0, N1 σ 2 (w) σ 2 (w) N1 (g,t):Dg,t =1 (g,t):Dg,t =1 P Ng,t as it follows from the definition of wg,t that (g,t):Dg,t =1 N1 wg,t = 1. Similarly, X Ng,t βef e (wg,t − 1) βef e X Ng,t wg,t = wg,t (wg,t − 1) N1 σ 2 (w) σ 2 (w) N1 (g,t):Dg,t =1 (g,t):Dg,t =1 βef e X Ng,t = (wg,t − 1)2 σ 2 (w) N1 (g,t):Dg,t =1 = βef e , P Ng,t where the second equality follows again from the fact that (g,t):Dg,t =1 N1 wg,t = 1. Proof of the second point We first suppose that βef e > 0. We seek to solve: N(i)  e 2 Xn Xn N(i) min e TR ∆(i) − ∆ s.t. βef e = e (i) , w(i) ∆ e (1) ,...,∆ ∆ e (n) i=1 N 1 i=1 N 1 e (i) ≤ 0 for all i ∈ {1, ..., n}. ∆ 30
31	This is a quadratic programming problem, with a matrix that is symmetric positive but not definite. Hence, by Frank and Wolfe (1956) and the fact that the linear term in the quadratic problem is 0, the solution exists if and only if the set of constraints is not empty. If w(n) ≥ 0, the P N e (i) ≤ 0 < βef e . On the other hand, if w(n) < 0, set of constraints is empty because ni=1 N(i) 1 w(i) ∆ this set is non-empty since it includes (0, ..., 0, βef e /(P(n) w(n) )). We now derive the corresponding bound. For that purpose, remark that n n !2 n n !2 X N(i) e X N(i) e X N(i) e 2 X N(i) e ∆(i) − ∆(i) = ∆(i) − ∆(i) . i=1 N 1 i=1 N 1 i=1 N 1 i=1 N 1 The Karush–Kuhn–Tucker necessary conditions for optimality are that for all i: e (i) = ∆ ∆ e T R + λw(i) − γ(i) , Xn N(i) e (i) = βef e , w(i) ∆ i=1 N 1 γ(i) ≥ 0, e (i) = 0, γ(i) ∆ where ∆ e T R = Pn N(i) ∆ e (i) , 2λ is the Lagrange multiplier of the constraint Pn N(i) w(i) ∆ e (i) = i=1 N1 i=1 N1 N βef e and 2 (i) γ(i) is the Lagrange multiplier of the constraint ∆ N1 e (i) ≤ 0. These constraints imply that ∆ e (i) = 0 if and only if ∆ e T R +λw(i) ≥ 0. Therefore, if ∆ e T R +λw(i) < e (i) 6= 0 so γ(i) = 0, and ∆ 0, ∆ e (i) = ∆e T R + λw(i) . Therefore, e (i) = min(∆ ∆ e T R + λw(i) , 0). (11) e (i) ≤ ∆ This equation implies that ∆ e T R + λw(i) , which in turn implies that ∆ e TR ≤ ∆ e T R + λ, so λ ≥ 0. As a result, ∆ e T R + λw(i) is decreasing in i, and because x 7→ min(x, 0) is increasing, ∆e (i) is also decreasing in i. Then ∆ e (n) < 0: otherwise one would have ∆ e (i) = 0 for all i which would imply βef e = 0, a contradiction. Let s = min{i ∈ {1, ..., n} : ∆ e (i) < 0}. Using again (11), we get X N(i) e TR = ∆ e (i) = Ps ∆ ∆ e T R + λSs . i≥s N1 Therefore, e T R = λSs . ∆ (12) 1 − Ps e in (11), we obtain that for all i ≥ s, Hence, plugging ∆   e Ss ∆(i) = λ + w(i) . 1 − Ps 31
32	Finally, using again (11), we obtain X N(i)  2  S βef e = e (i) = λ w(i) ∆ s + Ts . i≥s N1 1 − P s Thus, βef e λ= . Ts + Ss2 /(1 − Ps ) Then, using what precedes, X N(i) 2 X N(i)  2 σ 2f e = λw(i) + e TR ∆ i≥s N1 i<s N1  2 λSs =λ2 Ts + (1 − Ps ) 1 − Ps   Ss2 =λ2 Ts + 1 − Ps βef e 2 = . Ts + Ss2 /(1 − Ps ) The result follows, once noted that Equations (11) and (12) imply that s = min{i ∈ {1, ..., n} : w(i) < −S(i) /(1 − P(i) )}. Finally, consider the case βef e < 0. By letting ∆e 0 = −∆ (i) e (i) and βe0 = −βef e , we have fe n n ! 2 n X N(i) e 0 2 X N(i) e 0 X N(i) σf e = min ∆(i) − ∆(i) s.t. e 0 = βe0 . w(i) ∆ (i) fe e 0 ≤0,...,∆ ∆ (1) e 0 ≤0 (n) i=1 N 1 i=1 N1 i=1 N 1 This is the same program as before, with βef0 e instead of βef e . Therefore, by the same reasoning as before, we obtain (βef0 e )2 βef2e σ 2f e = = . Ts + Ss2 /(1 − Ps ) Ts + Ss2 /(1 − Ps ) Proof of Corollary 2 We have   X Ng,t βf e = E  e g,t  wg,t ∆ N1 (g,t):Dg,t =1    X Ng,t = E  wg,t  ∆ e T R N1 (g,t):Dg,t =1   =E ∆ e TR = δT R. 32
33	The first equality follows from the law of iterated expectations and (10). The second equality P follows from Assumption 7. By the definition of wg,t , (g,t):Dg,t =1 NNg,t 1 wg,t = 1, hence the third equality. The fourth equality follows from the law of iterated expectations. Proof of Theorem 2 It follows from the Frisch-Waugh theorem and the definition of εf d,g,t that   P (g,t):t≥2 Ng,t εf d,g,t (E (Yg,t |D) − E (Yg,t−1 |D)) E βbf d D = P . (13) (g,t):t≥2 Ng,t εf d,g,t (Dg,t − Dg,t−1 ) Now, by definition of εf d,g,t again, G X Ng,t εf d,g,t = 0 for all t ∈ {2, ..., T }. (14) g=1 Then, X Ng,t εf d,g,t (E (Yg,t |D) − E (Yg,t−1 |D)) (g,t):t≥2 X = Ng,t εf d,g,t (E (Yg,t |D) − E (Yg,t−1 |D) − E (Y1,t |D) − E (Y1,t−1 |D)) (g,t):t≥2 X   = Ng,t εf d,g,t e g,t − Dg,t−1 ∆ Dg,t ∆ e g,t−1 − D1,t ∆ e 1,t + D1,t−1 ∆ e 1,t−1 (g,t):t≥2 X   = e g,t − Dg,t−1 ∆ Ng,t εf d,g,t Dg,t ∆ e g,t−1 (g,t):t≥2 X = e g,t (Ng,t εf d,g,t − Ng,t+1 εf d,g,t+1 ) Dg,t ∆ g,t X   Ng,t+1 e g,t . = Ng,t εf d,g,t − εf d,g,t+1 ∆ (15) Ng,t (g,t):Dg,t =1 The first and third equalities follow from (14). The second equality follows from Lemma 1. The fourth equality follows from a summation by part, and from the fact εf d,g,1 = εf d,g,T +1 = 0. The fifth equality follows from Assumption 2. A similar reasoning yields X X   Ng,t+1 Ng,t εf d,g,t (Dg,t − Dg,t−1 ) = Ng,t εf d,g,t − εf d,g,t+1 . (16) Ng,t (g,t):t≥2 (g,t):Dg,t =1 Combining (13), (15), (16), and the law of iterated expectations yields the result. 33
34	Proof of Proposition 2 It follows from the first order conditions attached to Regression 2 and a few lines of algebra that εf d,g,t = Dg,t − Dg,t−1 − D.,t + D.,t−1 . Therefore, under Assumption 6 and if Ng,t does not vary across t, one has that for all (g, t) such that Dg,t = 1, 1 ≤ t ≤ T − 1, wf d,g,t is proportional to 1 − Dg,t−1 − (2D.,t − D.,t−1 − D.,t+1 ). D.,t − D.,t−1 ≤ 1, and under Assumption 6 D.,t − D.,t+1 ≤ 0, so 1 − Dg,t−1 − (2D.,t − D.,t−1 − D.,t+1 ) can only be strictly negative if Dg,t−1 = 1. Then, for all (g, t) such that Dg,t = 1, 1 ≤ t ≤ T − 1, wf d,g,t is strictly negative if and only if Dg,t−1 = 1 and 2D.,t − D.,t−1 − D.,t+1 > 0. Similarly, when t = T , under the same assumptions as above, one has that for all g such that Dg,T = 1, wf d,g,T is proportional to 1 − Dg,T −1 − (D.,T − D.,T −1 ). D.,T − D.,T −1 ≤ 1, so 1 − Dg,T −1 − (D.,T − D.,T −1 ) can only be strictly negative if Dg,T −1 = 1. Then, wf d,g,T is strictly negative if and only if Dg,T −1 = 1 and D.,T − D.,T −1 > 0. Finally, when t = 1, one has that for all g such that Dg,1 = 1, Dg,2 = 1 under Assumption 6, so wf d,g,1 is proportional to D.,2 − D.,1 , which is greater than 0 under Assumption 6. Proof of Theorem 3 First, by definition of DIDM , T X   N1,0,t N0,1,t E (DIDM ) = E E (DID+,t |D) + E (DID−,t |D) . (17) t=2 NS NS Let t be greater than 2, and let us focus for now on the case where there is at least one g1 such that Dg1 ,t−1 = 0 and Dg1 ,t = 1. Then Assumption 11 ensures that there is a least another group g2 such that Dg2 ,t−1 = Dg2 ,t = 0. For every g such that Dg,t−1 = 0 and Dg,t = 1, we have E (Yg,t − Yg,t−1 |D) =E (∆g,t |D) + E (Yg,t (0) − Yg,t−1 (0)|D) . (18) Under Assumptions 12, 4, and 5, for all t ≥ 2, there exists a real number ψ0,t such that for all g E (Yg,t (0) − Yg,t−1 (0)|D) = E (Yg,t (0) − Yg,t−1 (0)|Dg ) = E (Yg,t (0) − Yg,t−1 (0)) = ψ0,t . (19) 34
35	Then, N1,0,t E (DID+,t |D) X X = Ng,t E (∆g,t |D) + Ng,t E (Yg,t (0) − Yg,t−1 (0)|D) g:Dg,t =1,Dg,t−1 =0 g:Dg,t =1,Dg,t−1 =0 N1,0,t X − Ng,t E (Yg,t (0) − Yg,t−1 (0)|D) N0,0,t g:D g,t =Dg,t−1 =0   X X N1,0,t X = Ng,t E (∆g,t |D) + ψ0,t  Ng,t − Ng,t  g:Dg,t =1,Dg,t−1 =0 g:Dg,t =1,Dg,t−1 =0 N0,0,t g:D g,t =Dg,t−1 =0 X = Ng,t E (∆g,t |D) . (20) g:Dg,t =1,Dg,t−1 =0 The first equality follows by (18), the second by (19), and the third after some algebra. If there is no g such that Dg,t−1 = 0 and Dg,t = 1, (20) still holds, as DID+,t = 0 in this case. A similar reasoning yields X N0,1,t E (DID−,t |D) = Ng,t E (∆g,t |D) (21) g:Dg,t =0,Dg,t−1 =1 Plugging (20) and (21) into (17) yields      XT X X 1  E(DIDM ) = E E  Ng,t ∆g,t + Ng,t ∆g,t  D  t=2 NS g:D =1,D g,t g,t−1 =0 g:Dg,t =0,Dg,t−1 =1 =δ S . Proof of Theorem 4 First, as with DIDM , we have !!   T X N1,0,0,t   N0,1,1,t   E DIDpl M = E E DIDpl +,t D + E DIDpl −,t D . (22) t=3 NSpl NSpl Let t be greater than 3, and let us for now focus on the case where there exists at least one g1 such that Dg1 ,t−2 = Dg1 ,t−1 = 0 and Dg1 ,t = 1. Then Assumption 13 ensures that there is a least 35
36	another group g2 such that Dg2 ,t−2 = Dg2 ,t−1 = Dg2 ,t = 0. Then,   pl N1,0,0,t E DID+,t D X = Ng,t E (Yg,t−1 (0) − Yg,t−2 (0)|D) g:Dg,t =1,Dg,t−1 =Dg,t−2 =0 N1,0,0,t X − Ng,t E (Yg,t−1 (0) − Yg,t−2 (0)|D) N0,0,0,t g:D =D g,t g,t−1 =Dg,t−2 =0   X N1,0,0,t X =ψ0,t−1  Ng,t − Ng,t  g:D =1,D =D =0 N 0,0,0,t g:D =D =D =0 g,t g,t−1 g,t−2 g,t g,t−1 g,t−2 =0. (23) The second equality follows by (19), and the third follows after some algebra. If there exists no g such that Dg,t−2 = Dg,t−1 = 0 and Dg,t = 1, (23) still holds, as DIDpl +,t = 0 in this case. A similar reasoning yields   N0,1,1,t E DIDpl −,t D =0 (24) The result follows after plugging (23) and (24) into (22). 36
37	Web appendix of “Two-way fixed effects estimators with heterogeneous treatment effects” Clément de Chaisemartin∗ Xavier D’Haultfœuille† February 13, 2020 Abstract In this web appendix, we first discuss whether common trends necessarily implies ho- mogenous treatment effect. Second, we show that the decomposition in Theorem 1 in the paper extends to fuzzy designs, to regressions with covariates, to regressions with a non-binary treatment, and we derive another decomposition under the supplementary as- sumption that the treatment effect does not change over time. Third, we extend the DIDM estimator to non-binary treatments. Fourth, we discuss inference. Fifth, we review all the papers included in our survey of papers published in the AER between 2010 and 2012 (see Section 6 of the paper). Finally, the last section gathers the proofs of all the additional results in this Web Appendix. 1 Can common trends hold with heterogeneous treatment effects? Throughout the paper, we assume that groups experience common trends, but that the effect of the treatment may be heterogeneous between groups and / or over time. We now discuss two examples where this may happen. We then argue that the mechanisms behind these examples are fairly general. Thus treatment effects are often likely to be heterogeneous, even when common trends are plausible. First, assume one wants to learn the effect of the minimum wage on the employment levels of some US counties. For simplicity, let us assume that the minimum wage can only take two values, a low and a high value. Also, let us assume that there are only two periods, the 90s and the 2000s. Between these two periods, the amount of competition from China for the US industry increased substantially. Thus, for the common trends assumption to hold for counties A and B, the effect of that increase in competition should be the same on averge in those two ∗ University of California at Santa Barbara, clementdechaisemartin@ucsb.edu † CREST, xavier.dhaultfoeuille@ensae.fr 1
38	counties, in the counterfactual state of the world where A and B have a low minimum wage at both dates. For that to be true, the economy of those two counties should be pretty similar. For instance, if A has a very service-oriented economy, while B has a very industry-oriented economy, it is unlikely that their employment levels will react similarly to Chinese competition. Now, if the economies of A and B are similar, they should also have similar effects of the minimum wage on employment, thus implying that the treatment effect is homogenous between groups. On the other hand, the treatment effect may vary over time. For instance, the drop in the employment levels of A and B due to Chinese competition will probably be higher if their minimum wage is high than if their minimum wage is low. This is equivalent to saying that the effect of the minimum wage on employment diminishes from the first to the second period: due to Chinese competition in the second period, the minimum wage may have a more negative effect on employment then.1 Second, assume one wants to learn the effect of a job training program implemented in some US counties on participants’ wages. Let us suppose that individuals self-select into the training according to a Roy model: Di,g,t = 1{Yi,g,t (1) − Yi,g,t (0) > cg,t }, (23) where cg,t represents the cost of the training for individuals in county g and period t. We consider fuzzy designs such as this one in the next section. Here, the common trends condition requires that average wages without the training follow the same evolution in all counties. As above, for this to hold counties used in the analysis should have similar economies, so let us assume that those counties are actually identical copies of each other: at each period, their distribution of wages without and with the training is the same. Therefore, (g, t) 7→ E(Yg,t (1) − Yg,t (0)) is constant. However, cg,t may vary across counties and over time: some counties may subsidize the training more than others, and some counties may change their subsidies over time. Then, (g, t) 7→ E(Yi,g,t (1) − Yi,g,t (0)|Di,g,t = 1) will not be constant, despite the fact that all counties in the sample have similar economies and experience similar trends on their wages. Overall, when the treatment is assigned at the group × period level as in the minimum wage example, the economic restrictions underlying the common trends assumption may also imply homogeneous treatment effect between groups. However, those restrictions usually do not imply that the treatment effect is constant over time. Moreover, when the treatment is assigned at the individual level, as in the job training example, the economic restrictions underlying the common trends assumption neither imply homogeneous treatment effects between groups, nor homogeneous treatment effects over time. 1 To simplify our discussion, in this example we consider only two counties. But in order to estimate consis- tently average treatment effects in the presence of county-specific shocks, the number of groups should tend to infinity, as in Section 5 below. 2
39	2 Results in fuzzy designs In this section, the research design may be fuzzy: the treatment may vary within (g, t) cells. For instance, Enikolopov et al. (2011) study the effect of having access to an independent TV channel in Russia, and in each Russian region some people have access to that channel while other people do not. 2.1 Generalizing the decomposition of βf e to fuzzy designs For any (g, t) ∈ {1, ..., G} × {1, ..., T }, let 1 X ∆Tg,tR = [Yi,g,t (1) − Yi,g,t (0)] Ng,t Dg,t i:D =1 i,g,t denote the average treatment effect across the treated units of cell cell (g, t). One has ! X Ng,t Dg,t δT R = E ∆Tg,tR , g,t N 1 which generalizes (2) to fuzzy designs.2 Theorem 1 shows that βf e is also equal to the expectation of a weighted sum of the ∆Tg,tR s. Let TR εg,t wg,t =P Ng,t Dg,t . g,t N1 εg,t Theorem S1 Suppose that Assumptions 1 and 3-5 hold. Then, ! X Ng,t Dg,t TR TR βf e = E wg,t ∆g,t . g,t N 1 Theorem S1 shows that in fuzzy designs, βf e is equal to the expectation of a weighted sum of the ATTs in each (g, t) cell. Again, some of the weights may be strictly negative. Note that under Assumption 2, Theorem S1 reduces to Theorem 1 in the paper. The weights have a simple expression in the following special case. Assumption S1 (Heterogenous adoption) T = 2 and for all g ∈ {1, ..., G}, Dg,2 > Dg,1 = 0. Assumption S1 is satisfied in applications with two time periods, and where all groups are fully untreated at t = 1 and partly treated at t = 2. This type of design often arises in practice, for instance when an innovation is heterogeneously adopted by various groups. 2 Any equation with a numbering lower than (23) refers to an equation in the paper. 3
40	Proposition S1 If Assumptions 1 and S1 hold and Ng,2 /Ng,1 does not vary across g, then3 TR Dg,2 − D.,2 wg,2 = PG Ng,2 . (D − D )2 g=1 N1 g,2 .,2 Proposition S1 shows that in the heterogeneous adoption design, βf e assigns negative weights to the period-two ATT of groups with a mean treatment lower than the mean treatment in the full population. The reason why negative weights arise is intuitive. With two periods, the FE regression is equivalent to a regression of the first difference of the outcome on the period-two treatment in each group. This regression compares the evolution of the outcome in more- and less-treated groups. Doing so, it subtracts the treatment effect of the less-treated groups, hence the negative weights. Negative weights are a concern if the ATTs of the less- and more-treated groups systematically differ. This could be the case if treatment is determined by a Roy selection model. Then, the groups with the highest proportion of treated units could also be those where the ATT is the highest. On the other hand, if the proportion of treated units is randomly assigned to each group, negative weights are not a concern.4 The DIDM estimator can also be generalized to fuzzy designs, see point 2 of Theorem S1 in the Web Appendix of de Chaisemartin and D’Haultfœuille (2018) for further details. 2.2 Application to Enikolopov et al. (2011) Enikolopov et al. (2011) study the effect of NTV, an independent TV channel introduced in 1996 in Russia, on the share of the electorate voting for opposition parties. NTV’s coverage rate was heterogeneous across subregions: while a large fraction of the population received NTV in urbanized subregions, a smaller fraction received it in more rural subregions. The authors estimate the FE regression: they regress the share of votes for opposition parties in the 1995 and 1999 elections in Russian subregions on subregion fixed effects, an indicator for the 1999 election, and on the share of the population having access to NTV in each subregion at the time of the election. In 1995, the share of the population having access to NTV was equal to 0 in all subregions, while in 1999 it was strictly greater than 0 everywhere. Therefore, the authors’ research design corresponds exactly to the heterogenous adoption design discussed above. Enikolopov et al. (2011) find that βbf e = 6.65 (s.e.= 1.40). According to this regression, increasing the share of the population having access to NTV from 0 to 100% increases the share of votes for the opposition parties by 6.65 percentage points. Because there are only two time periods in the data and the regression is not weighted by subregions’ populations, βbf e = βbf d . We use the twowayfeweights Stata package, downloadable with its help file from the SSC repository, to compute the weights attached to βbf e . In 1995, all the weights are equal to zero 3 Under Assumption S1, Dg,1 = 0, so wg,1 TR does not enter in the decomposition in Theorem 1. 4 Corollaries 1 and 2 extend directly to fuzzy settings. 4
