pdf_page_index	text
27	• Fifth, these labor market adjustments are more visible in employment than in compensation. • Sixth, we find that these patterns hold in occupations unaffected by remote work and across various alternative sample constructions. While our main estimates may be influenced by factors other than generative AI, our results are consistent with the hypothesis that generative AI has begun to significantly affect entry-level employment. The adoption of new technologies typically leads to heterogeneous effects across workers, result- ing in an adjustment period as workers reallocate from displaced forms of work to new forms with growing labor demand (Autor et al., 2024). Such endogenous adjustment may already be happening with AI, with emerging evidence of shifts in college majors away from AI-exposed categories such as computer science (Horowitch, 2025). Past transitions such as the IT revolution ultimately led to robust growth in employment and real wages following physical and human capital adjustments, with some workers benefiting more than others (Bresnahan et al., 2002; Brynjolfsson et al., 2021). Tracking employment trends on an ongoing basis will help determine if the adjustment to AI follows a similar pattern. Consequently, we will continue to monitor these outcomes to assess whether the trends documented in the paper accelerate in the future. Future work would benefit from better firm-level AI adoption data, which would provide sharper variation for estimating plausible causal effects of AI on employment. References Acemoglu, D. and D. Autor (2011): “Skills, Tasks and Technologies: Implications for Em- ployment and Earnings*,” in Handbook of Labor Economics, ed. by D. Card and O. Ashenfelter, Elsevier, vol. 4, 1043–1171. 1 Acemoglu, D., D. Autor, J. Hazell, and P. Restrepo (2022): “Artificial Intelligence and Jobs: Evidence from Online Vacancies,” Journal of Labor Economics, 40, S293–S340, publisher: The University of Chicago Press. 9 ADP Research (2025): “ADP National Employment Report,” . 3.1 27
28	Allen, Mike, J. V. (2025): “Behind the Curtain: Top AI CEO foresees white-collar bloodbath,” Axios. 6, 4.1 Autor, D., C. Chin, A. Salomons, and B. Seegmiller (2024): “New Frontiers: The Origins and Content of New Work, 1940–2018*,” The Quarterly Journal of Economics, 139, 1399–1465. 5 Autor, D. and N. Thompson (2025): “Expertise,” Working Paper, NBER. 4.5 Bacon, A. (2025): “Nvidia’s Jensen Huang says AI could lead to job losses ‘if the world runs out of ideas’ | CNN Business,” CNN. 6 Bick, A., A. Blandin, and D. J. Deming (2024): “The Rapid Adoption of Generative AI,” Working Paper, National Bureau of Economic Research. 2, 9 Bonney, K., C. Breaux, C. Buffington, E. Dinlersoz, L. Foster, N. Goldschlag, J. Haltiwanger, Z. Kroff, and K. Savage (2024): “The impact of AI on the workforce: Tasks versus jobs?” Economics Letters, 244, 111971. 9 Bowen, T. (2025): “Graduating into a Slowdown: Class of 2025 Meets a Frozen Job Market,” . 7 Bresnahan, T. F., E. Brynjolfsson, and L. M. Hitt (2002): “Information Technology, Work- place Organization, and the Demand for Skilled Labor: Firm-Level Evidence*,” The Quarterly Journal of Economics, 117, 339–376. 5 Brynjolfsson, E. (2022): “The Turing Trap: The Promise and Peril of Human-Like Artificial Intelligence,” Daedalus, 151, 272–287. 4.3 Brynjolfsson, E., D. Li, and L. Raymond (2025): “Generative AI at Work*,” The Quarterly Journal of Economics, 140, 889–942. 2 Brynjolfsson, E. and T. Mitchell (2017): “What Can Machine Learning Do? Workforce Implications,” Science, 358, 1530–1534. 2 Brynjolfsson, E., T. Mitchell, and D. Rock (2018): “What Can Machines Learn, and What Does It Mean for Occupations and the Economy?” AEA Papers and Proceedings, 108, 43–47. 2 28
29	Brynjolfsson, E., D. Rock, and C. Syverson (2021): “The Productivity J-Curve: How Intangibles Complement General Purpose Technologies,” American Economic Journal: Macroe- conomics, 13, 333–372. 5 Cajner, T., L. Crane, R. Decker, A. Hamins-Puertolas, C. Kurz, and T. Radler (2018): “Using Payroll Processor Microdata to Measure Aggregate Labor Market Activity,” Tech. rep., The Federal Reserve Board of Governors. 3.1, 13 Chandar, B. (2025a): “Shifts in the Composition of College Workers: Implications for US In- equality and Labor Demand,” Tech. rep., Social Science Research Network. 24 ——— (2025b): “Tracking Employment in AI-Exposed Jobs,” Tech. rep., Social Science Research Network. 7, 2, 4.6 Chen, J. and J. Roth (2024): “Logs with Zeros? Some Problems and Solutions*,” The Quarterly Journal of Economics, 139, 891–936. 17 Chen, J. L. a. T.-P. (2025): “Young Graduates Are Facing an Employment Crisis,” WSJ, section: Economy. 4.2 Chen, W. X., S. Srinivasan, and S. Zakerinia (2025): “Displacement or Complementarity? The Labor Market Impact of Generative AI,” . 9 Davis, S. J. and P. M. Krolikowski (2025): “Sticky Wages on the Layoff Margin,” American Economic Review, 115, 491–524. 4.5 Dell’Acqua, F., E. McFowland III, E. R. Mollick, H. Lifshitz-Assaf, K. Kellogg, S. Rajendran, L. Krayer, F. Candelon, and K. R. Lakhani (2023): “Navigating the Jagged Technological Frontier: Field Experimental Evidence of the Effects of AI on Knowledge Worker Productivity and Quality,” SSRN Scholarly Paper, Social Science Research Network, Rochester, NY. 8 Demirci, O., J. Hannane, and X. Zhu (2025): “Who is AI replacing? The impact of generative AI on online freelancing platforms,” Management Science. 2 29
30	Dillon, E., S. Jaffe, S. Peng, and A. Cambon (2025): “Early Impacts of M365 Copilot,” Tech. Rep. MSR-TR-2025-18, Microsoft. 2 Dingel, J. I. and B. Neiman (2020): “How many jobs can be done at home?” Journal of Public Economics, 189, 104235. 3.3, 4.6, A6, A7 Dominski, J. and Y. S. Lee (2025): “Advancing AI Capabilities and Evolving Labor Outcomes,” Tech. rep., arXiv, arXiv:2507.08244 [econ]. 2, 4.6 Doshay, H. and A. Bantock (2025): “The SignalFire State of Tech Talent Report - 2025,” . 7 Eckhardt, S. and N. Goldschlag (2025): “AI and Jobs: The Final Word (Until the Next One),” Economic Innovation Group. 2, 4.6 Eloundou, T., S. Manning, P. Mishkin, and D. Rock (2024): “GPTs are GPTs: Labor market impact potential of LLMs,” Science, 384, 1306–1308, publisher: American Association for the Advancement of Science. 2, 10, 3.2, 4.1, 2, 3, 4.3, 4.4, 9, 4.5, 11, 4.6, A4, A5, A6, A7, A8, A12, A13, A14, A15, A16, A17, A21, A1 Ettenheim, L. E. a. K. B. |. G. b. R. (2025): “AI Is Wrecking an Already Fragile Job Market for College Graduates,” WSJ, section: Tech. 6 Federal Reserve Bank of New York (2025): “The Labor Market for Recent College Gradu- ates,” . 4.2 Felten, E., M. Raj, and R. Seamans (2021): “Occupational, industry, and geographic exposure to artificial intelligence: A novel dataset and its potential uses,” Strategic Management Journal, 42, 2195–2217, _eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1002/smj.3286. 2 ——— (2023): “How will Language Modelers like ChatGPT Affect Occupations and Industries?” Tech. rep., arXiv, arXiv:2303.01157 [econ]. 2 Felten, E. W., M. Raj, and R. Seamans (2018): “A Method to Link Advances in Artificial Intelligence to Occupational Abilities,” AEA Papers and Proceedings, 108, 54–57. 2 ——— (2019): “The Occupational Impact of Artificial Intelligence: Labor, Skills, and Polariza- tion,” SSRN Scholarly Paper, Social Science Research Network, Rochester, NY. 2 30
31	Frank, M. R., Y.-Y. Ahn, and E. Moro (2025): “AI exposure predicts unemployment risk: A new approach to technology-driven job loss,” PNAS Nexus, 4, pgaf107. 9 Frey, C. B. and M. A. Osborne (2017): “The future of employment: How susceptible are jobs to computerisation?” Technological Forecasting and Social Change, 114, 254–280. 2 Frick, W. (2025): “AI Is Everywhere But the Jobs Data,” Bloomberg.com. 2 Gmyrek, P., J. Berg, and D. Bescond (2023): “Generative AI and Jobs: A Global Analysis of Potential Effects on Job Quantity and Quality,” SSRN Scholarly Paper, Social Science Research Network, Rochester, NY. 2 Hampole, M., D. Papanikolaou, L. D. Schmidt, and B. Seegmiller (2025): “Artificial Intelligence and the Labor Market,” Working Paper, National Bureau of Economic Research. 2, 10 Handa, K., A. Tamkin, M. McCain, S. Huang, E. Durmus, S. Heck, J. Mueller, J. Hong, S. Ritchie, T. Belonax, K. K. Troy, D. Amodei, J. Kaplan, J. Clark, and D. Ganguli (2025): “Which Economic Tasks are Performed with AI? Evidence from Millions of Claude Conversations,” Tech. rep., arXiv, arXiv:2503.04761 [cs]. 2, 3.2, 14, 4.3, 6, 7, 8, A2, A3, A9, A10, A11, A1, A2 Hartley, J., F. Jolevski, V. Melo, and B. Moore (2025): “The Labor Market Effects of Generative Artificial Intelligence,” SSRN Scholarly Paper, Social Science Research Network, Rochester, NY. 1, 9 Hoover, A. (2025): “The AI coding apocalypse,” Business Insider. 6 Horowitch, R. (2025): “The Computer-Science Bubble Is Bursting,” The Atlantic, section: Econ- omy. 6, 4.1, 5 Hui, X., O. Reshef, and L. Zhou (2023): “The Short-Term Effects of Generative Artificial Intelligence on Employment: Evidence from an Online Labor Market,” SSRN Scholarly Paper, Rochester, NY. 2 31
32	Humlum, A. and E. Vestergaard (2025): “Large Language Models, Small Labor Market Ef- fects,” Working Paper, National Bureau of Economic Research. 2 Ide, E. (2025): “Automation, AI, and the Intergenerational Transmission of Knowledge,” arXiv preprint arXiv:2507.16078. 1 Jamali, L. (2025): “Microsoft to cut up to 9,000 jobs as it invests in AI,” BBC. 6 Jiang, W., J. Park, R. Xiao, and S. Zhang (2025): “AI and the Extended Workday: Produc- tivity, Contracting Efficiency, and Distribution of Rents,” SSRN Scholarly Paper, Social Science Research Network, Rochester, NY. 2 Johnston, A. and C. Makridis (2025): “The Labor Market Effects of Generative AI: A Difference-in-Differences Analysis of AI Exposure,” SSRN Scholarly Paper, Social Science Re- search Network, Rochester, NY. 2, 10 Kochhar, R. (2023): “Which U.S. Workers Are More Exposed to AI on Their Jobs?” Pew Research Center. 26 Kuhfeld, M. and K. Lewis (2025): “5 years after COVID-19 hit: Test data converge on math gains, stalled reading recovery,” Brookings. 4.6 Lenny Rachitsky (2025): “State of the product job market in 2025,” Lenny’s Newsletter, ac- cessed: 2025-05-30. 7 Lim, S., D. Strauss, J. Burn-Murdoch, and C. Murray (2025): “Is AI killing graduate jobs?” Financial Times. 2, 7, 4.6 Maslej, N., L. Fattorini, R. Perrault, Y. Gil, V. Parli, N. Kariuki, E. Capstick, A. Reuel, E. Brynjolfsson, J. Etchemendy, et al. (2025): “Artificial intelligence index report 2025,” arXiv preprint arXiv:2504.07139. 1 Milmo, D. and L. Almeida (2025): “‘Workforce crisis’: key takeaways for graduates battling AI in the jobs market,” The Guardian. 6 32
33	Noy, S. and W. Zhang (2023): “Experimental evidence on the productivity effects of generative artificial intelligence,” Science, 381, 187–192, publisher: American Association for the Advance- ment of Science. 8 O’Brien, C. (2025): “A viral chart on recent graduate unemployment is misleading,” Agglomera- tions. 2, 4.6 Peck, E. (2025): “AI is keeping recent college grads out of work,” Axios. 6 Peng, S., E. Kalliamvakou, P. Cihon, and M. Demirer (2023): “The Impact of AI on Developer Productivity: Evidence from GitHub Copilot,” Tech. rep., arXiv, arXiv:2302.06590 [cs]. 8 Raman, A. (2025): “Opinion | I’m a LinkedIn Executive. I See the Bottom Rung of the Career Ladder Breaking.” The New York Times. 6, 4.1 Raval, A. (2025): “The AI job cuts are accelerating,” Financial Times. 6 Roose, K. (2025): “For Some Recent Graduates, the A.I. Job Apocalypse May Already Be Here,” The New York Times. 6 Sherman, N. (2025): “Amazon boss says AI will replace jobs at tech giant,” BBC News. 6 Simon, L. K. (2025): “Is AI responsible for the rise in entry-level unemployment?” Revelio Labs. 7 Smith, N. (2025): “Stop pretending you know what AI does to the economy,” . 2 The Economist (2025): “Why AI hasn’t taken your job,” The Economist. 2 Thompson, D. (2025): “Something Alarming Is Happening to the Job Market,” The Atlantic, section: Economy. 2, 4.1 Tomlinson, K., S. Jaffe, W. Wang, S. Counts, and S. Suri (2025): “Working with AI: Measuring the Occupational Implications of Generative AI,” Tech. rep., arXiv, arXiv:2507.07935 [cs]. 2 33
34	Webb, M. (2019): “The Impact of Artificial Intelligence on the Labor Market,” SSRN Scholarly Paper, Social Science Research Network, Rochester, NY. 2 Wu, T. (2025): “Opinion | A ‘White-Collar Blood Bath’ Doesn’t Have to Be Our Fate,” The New York Times. 6 34
35	Appendix Headcount Over Time by Age Group Computer Occupations (Normalized) 1.2 1.1 Early Career 1 (22-25) Early Career 2 (26-30) 1.0 Developing (31-34) Mid-Career 1 (35-40) Mid-Career 2 (41-49) 0.9 Senior (50+) 0.8 20 -04 20 -10 20 -04 20 -10 20 -04 20 -10 20 -04 20 -10 -04 21 21 22 22 23 23 24 24 25 20 Date Headcount Over Time by Age Group Service Clerks (Normalized) 1.2 1.1 Early Career 1 (22-25) Early Career 2 (26-30) 1.0 Developing (31-34) Mid-Career 1 (35-40) Mid-Career 2 (41-49) 0.9 Senior (50+) 0.8 20 -04 20 -10 20 -04 20 -10 20 -04 20 -10 20 -04 20 -10 -04 21 21 22 22 23 23 24 24 25 20 Date Figure A1: Employment changes for computer occupations (2010 SOC codes starting with 15-1) and service clerks (starting with 43-4), normalized to 1 in October 2022. 35
36	Early Career 1 (22-25) Early Career 2 (26-30) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Developing (31-34) Mid-Career 1 (35-40) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Mid-Career 2 (41-49) Senior (50+) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 4 0 4 0 4 0 4 0 4 4 0 4 0 4 0 4 0 4 -0 -1 -0 -1 -0 -1 -0 -1 -0 -0 -1 -0 -1 -0 -1 -0 -1 -0 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Figure A2: Employment changes by age and automation level using Claude usage data from Handa et al. (2025). Excluding occupations that have no Claude usage or are in the lowest quintile of overall Claude usage conditional on some usage. 36
37	Early Career 1 (22-25) Early Career 2 (26-30) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Developing (31-34) Mid-Career 1 (35-40) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Mid-Career 2 (41-49) Senior (50+) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 4 0 4 0 4 0 4 0 4 4 0 4 0 4 0 4 0 4 -0 -1 -0 -1 -0 -1 -0 -1 -0 -0 -1 -0 -1 -0 -1 -0 -1 -0 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Figure A3: Employment changes by age and augmentation quintile using Claude usage data from Handa et al. (2025). Excluding occupations that have no Claude usage or are in the lowest quintile of overall Claude usage conditional on some usage. 37
38	Early Career 1 (22-25) Early Career 2 (26-30) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Developing (31-34) Mid-Career 1 (35-40) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Mid-Career 2 (41-49) Senior (50+) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 4 0 4 0 4 0 4 0 4 4 0 4 0 4 0 4 0 4 -0 -1 -0 -1 -0 -1 -0 -1 -0 -0 -1 -0 -1 -0 -1 -0 -1 -0 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Figure A4: Employment changes by age and exposure quintile using measures from Eloundou et al. (2024). Excluding computer occupations (2010 SOC codes starting with 15-1). 38
39	Early Career 1 (22-25) Early Career 2 (26-30) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Developing (31-34) Mid-Career 1 (35-40) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Mid-Career 2 (41-49) Senior (50+) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 4 0 4 0 4 0 4 0 4 4 0 4 0 4 0 4 0 4 -0 -1 -0 -1 -0 -1 -0 -1 -0 -0 -1 -0 -1 -0 -1 -0 -1 -0 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Figure A5: Employment changes by age and exposure quintile using measures from Eloundou et al. (2024). Excluding firms in the information sector (NAICS code 51). 39
40	Early Career 1 (22-25) Early Career 2 (26-30) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Developing (31-34) Mid-Career 1 (35-40) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Mid-Career 2 (41-49) Senior (50+) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 4 0 4 0 4 0 4 0 4 4 0 4 0 4 0 4 0 4 -0 -1 -0 -1 -0 -1 -0 -1 -0 -0 -1 -0 -1 -0 -1 -0 -1 -0 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Figure A6: Employment changes by age and exposure group using measures from Eloundou et al. (2024). Including only teleworkable occupations according to Dingel and Neiman (2020). Note that very few teleworkable occupations fall in the lowest exposure quintile. All occupations in the first and second quintile are consequently grouped together in level 1. The remaining quintiles are coded as 2, 3, and 4. 40
41	Early Career 1 (22-25) Early Career 2 (26-30) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Developing (31-34) Mid-Career 1 (35-40) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Mid-Career 2 (41-49) Senior (50+) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 4 0 4 0 4 0 4 0 4 4 0 4 0 4 0 4 0 4 -0 -1 -0 -1 -0 -1 -0 -1 -0 -0 -1 -0 -1 -0 -1 -0 -1 -0 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Figure A7: Employment changes by age and exposure group using measures from Eloundou et al. (2024). Including only non-teleworkable occupations according to Dingel and Neiman (2020). Note that very few non-teleworkable occupations fall in the highest exposure quintile. All occupations in the fourth and fifth quintile are consequently grouped together in level 4. The remaining quintiles are coded as 1, 2, and 3. 41
42	Headcount Headcount Headcount 0.7 0.8 0.9 1.0 1.1 1.2 0.7 0.8 0.9 1.0 1.1 1.2 0.7 0.8 0.9 1.0 1.1 1.2 20 20 20 17 17 17 20 -10 20 -10 20 -10 18 18 18 Less Less Less 20 -04 20 -04 20 -04 18 18 18 Overall Overall Overall exposed exposed 20 -10 19 20 -10 19 20 -10 19 exposed 20 -04 20 -04 20 -04 19 19 19 20 -10 20 -10 20 -10 20 20 20 20 -04 20 -04 20 -04 20 20 20 20 -10 20 -10 20 -10 21 21 21 More More More 20 -04 20 -04 20 -04 21 21 21 exposed exposed exposed Date Date Date 20 -10 20 -10 20 -10 22 22 22 20 -04 20 -04 20 -04 22 22 22 20 -10 20 -10 20 -10 Developing (31-34) 23 23 23 Mid-Career 2 (41-49) (2024). Data is from 2018 to 2025. Early Career 1 (22-25) 20 -04 20 -04 20 -04 23 23 23 20 -10 20 -10 20 -10 24 24 24 20 -04 20 -04 20 -04 24 24 24 20 -10 20 -10 20 -10 25 25 25 20 -04 20 -04 20 -04 25 25 25 -10 -10 -10 42 Headcount Headcount Headcount 0.7 0.8 0.9 1.0 1.1 1.2 0.7 0.8 0.9 1.0 1.1 1.2 0.7 0.8 0.9 1.0 1.1 1.2 20 20 20 17 17 17 20 -10 20 -10 20 -10 18 18 18 Less Less Less 20 -04 20 -04 20 -04 18 18 18 Overall Overall Overall exposed exposed exposed 20 -10 20 -10 20 -10 19 19 19 20 -04 20 -04 20 -04 19 19 19 20 -10 20 -10 20 -10 20 20 20 20 -04 20 -04 20 -04 20 20 20 20 -10 20 -10 20 -10 21 21 21 More More More 20 -04 20 -04 20 -04 21 21 21 exposed exposed exposed Date Date Date 20 -10 20 -10 20 -10 22 22 22 20 -04 20 -04 20 -04 Senior (50+) 22 22 22 20 -10 20 -10 20 -10 23 23 23 Mid-Career 1 (35-40) Early Career 2 (26-30) 20 -04 20 -04 20 -04 23 23 23 20 -10 20 -10 20 -10 24 24 24 20 -04 20 -04 20 -04 24 24 24 20 -10 20 -10 20 -10 25 25 25 20 -04 20 -04 20 -04 25 25 25 -10 -10 -10 Figure A8: Employment changes by age and exposure quintile using measures from Eloundou et al.
43	Headcount Headcount Headcount 0.7 0.8 0.9 1.0 1.1 1.2 0.7 0.8 0.9 1.0 1.1 1.2 0.7 0.8 0.9 1.0 1.1 1.2 20 20 20 17 17 17 20 -10 20 -10 20 -10 18 18 18 Less Less 20 -04 20 -04 20 -04 Less 18 18 18 Overall Overall Overall exposed exposed exposed 20 -10 20 -10 20 -10 2018 to 2025. 19 19 19 20 -04 20 -04 20 -04 19 19 19 20 -10 20 -10 20 -10 20 20 20 20 -04 20 -04 20 -04 20 20 20 20 -10 20 -10 20 -10 21 21 21 More More More 20 -04 20 -04 20 -04 21 21 21 exposed exposed exposed Date Date Date 20 -10 20 -10 20 -10 22 22 22 20 -04 20 -04 20 -04 22 22 22 20 -10 20 -10 20 -10 Developing (31-34) 23 23 23 Mid-Career 2 (41-49) Early Career 1 (22-25) 20 -04 20 -04 20 -04 23 23 23 20 -10 20 -10 20 -10 24 24 24 20 -04 20 -04 20 -04 24 24 24 20 -10 20 -10 20 -10 25 25 25 20 -04 20 -04 20 -04 25 25 25 -10 -10 -10 43 Headcount Headcount Headcount 0.7 0.8 0.9 1.0 1.1 1.2 0.7 0.8 0.9 1.0 1.1 1.2 0.7 0.8 0.9 1.0 1.1 1.2 20 20 20 17 17 17 20 -10 20 -10 20 -10 18 18 18 Less Less Less 20 -04 20 -04 20 -04 18 18 18 Overall Overall Overall exposed exposed exposed 20 -10 20 -10 20 -10 19 19 19 20 -04 20 -04 20 -04 19 19 19 20 -10 20 -10 20 -10 20 20 20 20 -04 20 -04 20 -04 20 20 20 20 -10 20 -10 20 -10 21 21 21 More More More 20 -04 20 -04 20 -04 21 21 21 exposed exposed exposed Date Date Date 20 -10 20 -10 20 -10 22 22 22 20 -04 20 -04 20 -04 Senior (50+) 22 22 22 20 -10 20 -10 20 -10 23 23 23 Mid-Career 1 (35-40) Early Career 2 (26-30) 20 -04 20 -04 20 -04 23 23 23 20 -10 20 -10 20 -10 24 24 24 20 -04 20 -04 20 -04 24 24 24 20 -10 20 -10 20 -10 25 25 25 20 -04 20 -04 20 -04 25 25 25 -10 -10 -10 of queries to appear in the usage data are treated as a separate category, coded as 0. Data is from Handa et al. (2025). Occupations whose associated tasks all have fewer than the minimum number Figure A9: Employment changes by age and exposure quintile using Claude usage data from
